 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.86108825	0.137301234	0.001498799	0.00010632550865	4.98984355e-06	2.33878013e-07	7.1243665e-08	8.311335e-08
s	0.794711336667	0.198937394667	0.00360393326667	0.00253585189865	0.000149951478783	3.21214602263e-05	1.7453850545e-05	1.19717201133e-05
o	0.599376592222	0.387314238222	0.00968040455556	0.00334732172102	0.000199580766128	4.27406565821e-05	2.324398925e-05	1.59259302851e-05
t	0.439428257407	0.528621409407	0.0263972585185	0.00528484882847	0.000213381771909	3.3205609034e-05	1.05617361517e-05	1.10995383424e-05
r	0.636553652469	0.330942869802	0.0262604423395	0.00598039065282	0.000216704545036	3.00821014713e-05	6.34105779557e-06	9.5180018608e-06
a	0.54814624849	0.434900569934	0.0147879612798	0.00207101022761	7.87157350787e-05	1.01473846438e-05	2.12893004552e-06	3.22416761227e-06
ù	0.196699577357	0.656904843311	0.14526914276	0.000973964309203	0.000135627780693	7.21721824127e-06	2.47642771717e-06	7.18200911609e-06
d	0.0658706924457	0.443359424437	0.335311467587	0.143362039536	0.00766096865356	0.00299091312808	0.000899236195572	0.000545278208372
i	0.0237781412819	0.311615541479	0.453985129196	0.194133340179	0.0105845837512	0.00398656398003	0.00119693728572	0.000719746203357
ì	0.00967350382063	0.246194314493	0.666284543065	0.071023040393	0.00481634131707	0.00135184304001	0.000403506372773	0.000252839378352
r	0.00333876205354	0.0875041815643	0.684420394355	0.216225946798	0.00594765663902	0.00168766112267	0.000510956681258	0.000364387769451
t	0.00130779785451	0.0335269315881	0.461524611452	0.492075882266	0.00817510521301	0.00210535237422	0.000666641920419	0.000617706256484
e	0.00317297863484	0.0160567118627	0.432832903817	0.517950684089	0.027792535071	0.00132600173807	0.00036326856014	0.000504959645495
g	0.00363145434495	0.00677846845423	0.385604261272	0.56521181803	0.035450152357	0.00213196702602	0.00061116701338	0.000580685341832
r	0.00122289683765	0.00229222973308	0.194894351757	0.754376839343	0.0391940514523	0.00400177484201	0.00120530243779	0.00281247048061
a	0.00163774290188	0.00094918385936	0.0790303505857	0.821697179781	0.0880772771508	0.00413209688067	0.000984072702597	0.00349203719354
m	0.00177506680663	0.00050492025312	0.0621504071952	0.842502079927	0.0861030780503	0.00391845272689	0.000973843490866	0.00207211476451
m	0.000599122575543	0.00020134506104	0.0506957940317	0.638877466642	0.29325878835	0.00816848157563	0.00170724793029	0.00649174408817
è	0.0633324184592	0.034639942897	0.0177963880106	0.445634475547	0.41992307945	0.00919495139188	0.0016227525901	0.00785598009606
n	0.0842433660791	0.046135307669	0.0291462927035	0.620273758516	0.208793746483	0.00590406783063	0.00132883321003	0.00417457349869
o	0.0283644490757	0.015501271813	0.0328276772678	0.524899678172	0.380482652161	0.0127783724435	0.00123361018001	0.00391223106623
t	0.00973904670823	0.005256851787	0.0126333684559	0.329918931391	0.53969495072	0.0634191321478	0.0182260972367	0.0211115830221
è	0.00498108772908	0.00181493133167	0.00553512332863	0.249686946564	0.596994736907	0.0872890660493	0.0248290685456	0.0288690443407
s	0.00339085511726	0.000669492988557	0.00433159028621	0.222507648288	0.611261422302	0.0894780306831	0.0239163113152	0.0444446791136
s	0.00113272875419	0.000227573649952	0.00391927251074	0.225384126096	0.455435764101	0.155067193561	0.0526137237717	0.106219626371
e	0.000622223775597	0.000161614799084	0.00141742491891	0.0888314020987	0.5410707347	0.20480747452	0.0507784652572	0.11231062379
r	0.000465995317199	0.000168266299695	0.000697083316303	0.0449234307662	0.4663848849	0.25184389484	0.0993162224191	0.136200189597
u	0.000557214747733	0.000155671319898	0.000394245625434	0.0301046219221	0.240248326967	0.381066411613	0.132742848806	0.214730669866
c	0.000600007955911	0.000131146849966	0.000227474701811	0.0113516701407	0.127384664322	0.379497100538	0.171433367602	0.309374599955
h	0.000227862089314	5.35966729553e-05	0.000159586053937	0.00494762468023	0.0538534184407	0.220321151513	0.298573379201	0.421863399985
r	7.6341455928e-05	2.00721078518e-05	9.42666546457e-05	0.00191160555341	0.0260957269802	0.140137565171	0.333619249734	0.498045166662
ò	0.0167180545141	0.00185320525318	0.00282138735155	0.00294208051114	0.0252329141601	0.12756734339	0.299287733245	0.523577255554
n	0.0222797702904	0.00246996667106	0.00376978653052	0.00329217036038	0.0218990970534	0.14934335613	0.333377221082	0.463568585185
u	0.0090818962158	0.00114855677702	0.00145641270684	0.00182005157679	0.0100301441178	0.156347793377	0.359339687027	0.460775408395
a	0.00569941960527	0.00135257565901	0.000844722598947	0.00165768735893	0.00816312513927	0.147177492459	0.291637369009	0.543467572798
m	0.00296071723509	0.001107472995	0.000498818863982	0.00106329428631	0.00675658117976	0.11201035482	0.306199836336	0.569402914266
p	0.0010246897297	0.000423594897	0.000410907938994	0.00048339950877	0.00788873819325	0.0534534492733	0.287089362112	0.649225838089
ì	0.0875296607279	0.0131296713223	0.0295759698797	0.0148381335163	0.0281128753977	0.0448947020911	0.168837907371	0.613081072696
</S>	0.174534280364	0.0259740431612	0.0585848299399	0.0292881767582	0.0442148346989	0.0519791390456	0.126957548685	0.488467176348
