 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.982605075	0.0083318362	0.00773155179	0.00088443615435	0.00036673045485	6.589293165e-05	8.49223526e-06	2.904270075e-06	1.3383887485e-06	4.80600886e-07	4.662827205e-07	4.119524587e-07	1.63171161e-07	5.6595883335e-08	1.067809111e-07	1.91011982035e-08	3.171531505e-08
ì	0.980244211667	0.0164111278667	0.0028977546	0.000297060771783	0.000122730158643	2.21091940933e-05	2.96462988e-06	9.95487699e-07	4.66349646667e-07	1.64966275767e-07	1.5908886762e-07	1.39057921257e-07	5.594570906e-08	1.90089589417e-08	3.57390045013e-08	6.3824748175e-09	1.08856084433e-08
m	0.822939173889	0.0387061412889	0.112135969677	0.00326970477469	0.00402244922334	0.00265856226714	0.0123910354142	0.000701742867324	0.00253195028278	0.000232760848498	0.00010921927257	0.000114677235703	0.000146152245208	2.09514036786e-05	3.92597899157e-06	5.9678143622e-07	1.49938924895e-05
b	0.75802977463	0.051761145763	0.154743977226	0.00466628139156	0.00543759361445	0.00361819469905	0.0165580865247	0.000943725791108	0.00338100143293	0.000311245028299	0.000146304693823	0.000153259663001	0.000195383995103	2.79574177295e-05	5.27192254052e-06	7.9606779474e-07	2.00199474865e-05
e	0.63292421821	0.283738088588	0.0704281544087	0.00236055833052	0.00195048080815	0.00129398326502	0.00555853437257	0.000324148819569	0.00113233129054	0.000104743854956	4.95156931397e-05	5.1496934201e-05	6.5670762851e-05	9.34887124433e-06	1.80923247884e-06	2.68566143247e-07	6.71658735883e-06
r	0.43603436607	0.394730132863	0.135795726136	0.0186015498435	0.00616527199938	0.00412961084367	0.00313391680186	0.000569588493723	0.00062359907108	8.0144695042e-05	4.72382232786e-05	3.33573308343e-05	4.28127167337e-05	4.07678167928e-06	1.85691598161e-06	2.82730763416e-07	6.54383865961e-06
i	0.308663048023	0.498330680954	0.152802588712	0.0239394731812	0.00756951435513	0.00507261854172	0.00232534012195	0.000650902392508	0.000453971837177	7.1930338654e-05	4.64733199962e-05	2.73076208614e-05	3.51874662116e-05	2.31881674253e-06	1.87097119774e-06	2.86981907072e-07	6.47755706887e-06
d	0.126664975341	0.552934226985	0.240499136237	0.0462436629604	0.0168825104737	0.0121184394411	0.00293158652865	0.000896517658769	0.000511202225876	9.91568465247e-05	7.45097289021e-05	5.10704635371e-05	6.18521113709e-05	5.63909566361e-06	1.10334485364e-05	1.73591490162e-06	1.27384572053e-05
e	0.0616411047803	0.575657295662	0.268010257079	0.0548770074535	0.0203109842912	0.0144966082137	0.00313651016022	0.000980193256923	0.000530328508435	0.000108261267335	8.3863286986e-05	5.89913431237e-05	7.07390906186e-05	6.74576094777e-06	1.40879256935e-05	2.21932068471e-06	1.48256634621e-05
c	0.0331194785934	0.554801108554	0.31162617736	0.0594324856178	0.0211322862304	0.0144852801379	0.00347112273741	0.00107055312297	0.000537431035955	0.000108600704272	7.6938003014e-05	4.95761179859e-05	5.99388870345e-05	4.94270304249e-06	9.63509857917e-06	1.53143677907e-06	1.2876272881e-05
i	0.0214745876978	0.529884206185	0.335478953453	0.0691030395393	0.0237559377435	0.0147232664793	0.0036093814178	0.00111734031766	0.000540508835618	0.000109073437891	7.4744058238e-05	4.64623324953e-05	5.63541588168e-05	4.3445470715e-06	8.15781265572e-06	1.30636550869e-06	1.22445273937e-05
