 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
e	0.68945104	0.30335378555	0.00716725116	1.6111621715e-05	5.84298885e-06	1.24352158e-06	2.4372760065e-06	8.690886785e-07	3.521317925e-07	1.011632104e-07	1.150821206e-07	1.894449035e-07	6.389043967e-08	2.0696669985e-08	9.669860085e-09	1.0361535535e-08	2.8318005255e-07	3.086547815e-08	8.22128285e-09	5.88024016e-09	1.833078059e-08	1.011293515e-08	7.91777665e-09	1.2044581415e-08	2.522213307e-08	9.00800589e-09	1.3787202095e-08	5.60032945e-09	4.23606117e-09	2.347770366e-08	1.6068514765e-08	8.73380115e-09	3.3855411e-09	2.586951185e-09	1.97967788e-09
m	0.371141915667	0.597118828517	0.0312350763867	0.000398786721048	4.28761772833e-05	2.340333808e-05	1.26876502398e-05	1.10895698785e-05	5.12061015917e-06	1.23998108707e-06	8.08923413933e-07	7.86654870167e-07	1.89907853003e-07	1.19957427652e-07	9.01611434183e-08	1.20278710535e-07	4.83463608588e-06	7.15985394817e-07	1.08063687517e-07	5.05122948267e-08	2.4898857859e-07	1.01781071817e-07	5.308748665e-08	7.41666697483e-08	8.07574877367e-08	7.268995389e-08	5.0651749095e-08	6.04863071167e-08	2.333807317e-08	2.24978306993e-07	8.00503204317e-08	3.00801944833e-08	1.08195574333e-08	1.82565205167e-09	8.95356854667e-09
ì	0.150039069889	0.813364542839	0.0359185214622	0.000532513328683	6.24837410944e-05	3.21119476933e-05	1.62424091066e-05	1.45478724928e-05	6.71324215539e-06	1.62904784636e-06	1.04220683431e-06	9.88780624389e-07	2.32583144434e-07	1.53383456284e-07	1.17160387473e-07	1.57394528012e-07	6.35962158263e-06	9.45418723506e-07	1.41720054139e-07	6.60591255756e-08	3.26691109663e-07	1.32307712706e-07	6.83706746167e-08	9.51634352494e-08	9.92584287256e-08	9.44774368967e-08	6.32257495317e-08	7.86957296389e-08	3.01860718567e-08	2.94750047331e-07	1.03744339477e-07	3.71275104944e-08	1.35032090244e-08	1.55944493689e-09	1.11974988856e-08
d	0.069787280963	0.63855708428	0.239363739821	0.0148454084979	0.011224635119	0.00274555856623	0.00683842195473	0.0032888552317	0.00812123654482	0.000465776445466	0.000386991479241	0.000358309311609	8.63993479416e-05	0.000168205077732	0.000147314843355	0.000156005353584	4.67655907482e-05	0.000431171807433	0.00011065614901	1.29160954825e-05	0.000114257718553	0.000776693361883	5.93376640806e-05	4.15385281637e-05	0.000594733830152	6.24793109279e-05	2.79927554697e-05	0.000778185289497	9.95506697475e-06	2.46241302774e-05	7.70461290583e-06	0.000288096584606	2.93100414819e-05	2.4599214293e-05	1.77851855077e-05
e	0.0317575341877	0.572129718093	0.326013247274	0.0199086306993	0.0151889956397	0.00371037821874	0.00911694904424	0.00438191231323	0.0108262419738	0.000620668116855	0.000515667087567	0.00047744339636	0.000115129198403	0.000224227338858	0.00019638421835	0.0002079610647	6.03007776994e-05	0.000574597102148	0.000147499641725	1.72050113735e-05	0.000152242323102	0.00103554976294	7.90969779724e-05	5.53563974356e-05	0.000792947728582	8.32795882193e-05	3.73057730426e-05	0.00103755705431	1.32667321386e-05	3.27509688378e-05	1.02566828153e-05	0.000384120978819	3.9080137482e-05	3.27986048695e-05	2.37120762212e-05
c	0.0130934594959	0.643811579364	0.261511749758	0.0462095130998	0.00979732081323	0.00382940876958	0.00669625374075	0.00471906167374	0.00506383045009	0.000773515907318	0.000358483423676	0.000526166757943	8.1013088557e-05	0.0001133315959	9.67583733487e-05	0.000131287538406	0.000758391046683	0.000420958920386	9.87335226303e-05	4.06063033372e-05	0.000146525554618	0.000396201063293	4.70662059363e-05	4.26440038595e-05	0.000291931164725	6.32017389831e-05	2.93248965669e-05	0.000395985639247	2.07854798599e-05	0.000224140331691	3.33334181184e-05	0.000133898935557	1.93872391487e-05	1.18719358283e-05	1.23151307924e-05
i	0.00645588837863	0.677494113121	0.227068971919	0.0579872403666	0.00823580810441	0.00408453122319	0.00596884915692	0.00485595685458	0.00314451863036	0.000825466766839	0.000306312361125	0.000542530563831	6.97086029657e-05	7.63798701917e-05	6.35586615762e-05	0.000105733730123	0.000992008153028	0.00036975992911	8.24825916234e-05	4.84112891444e-05	0.000144633366246	0.000183085191221	3.63934826711e-05	3.84115164692e-05	0.000124928468976	5.65131425677e-05	2.66682678246e-05	0.000182127253539	2.3297354801e-05	0.00028795479228	4.10465010928e-05	5.05086306243e-05	1.28216276634e-05	4.89632604185e-06	8.5179120748e-06
d	0.00312418333954	0.557934027707	0.27248241264	0.117587222789	0.0162653852015	0.00601681870773	0.012050773629	0.00678498291486	0.00324025169045	0.000909852453346	0.000368547620275	0.00084323003246	9.67668177686e-05	7.59427016222e-05	5.18121493187e-05	0.000102046610696	0.000697216055143	0.000318967045352	6.32784579545e-05	3.60692210801e-05	0.000110228180122	0.000119932807197	2.94315525827e-05	3.75985840057e-05	9.20608437263e-05	5.26886387626e-05	3.39520905772e-05	0.00014049418497	1.80381087813e-05	0.00021093384581	3.64839600843e-05	2.45662543134e-05	1.79897975016e-05	9.5719736797e-06	1.62644728356e-05
è	0.00589943101318	0.460983879236	0.319063594213	0.15182194293	0.0248261080672	0.00775772600258	0.0144589483097	0.00744826128829	0.00327752657115	0.000941639496449	0.000390297001758	0.000945713238487	0.000106181819356	7.58972059074e-05	4.79279557362e-05	0.000100899109865	0.000601261330048	0.000302212505234	5.69240621982e-05	3.20408514267e-05	9.88777392607e-05	9.8908096029e-05	2.71469234409e-05	3.73709798219e-05	8.11481952188e-05	5.14975176609e-05	3.64342572024e-05	0.000126646077101	1.63758528038e-05	0.000186087716937	3.53724644614e-05	1.59490236678e-05	1.97439947239e-05	1.11320099301e-05	1.88622471919e-05
t	0.00615424661439	0.467242093079	0.416944021404	0.0745717169767	0.0169500760224	0.00420755802086	0.00653971770323	0.00291246691276	0.00259597166472	0.000357214677483	0.000169152522253	0.000343705718829	4.24901642187e-05	4.08604896691e-05	2.62663068754e-05	4.34824869217e-05	0.000207003823849	0.000144269448528	2.62671202794e-05	1.10332587089e-05	4.12866623069e-05	8.06053656397e-05	1.34704713936e-05	1.5392300094e-05	6.62846290496e-05	2.0851472627e-05	1.36756865441e-05	9.98038144783e-05	5.9795132446e-06	6.36007528123e-05	1.25528661205e-05	1.32261914526e-05	8.06946479797e-06	5.9144153469e-06	9.6315349773e-06
