 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.988079815	0.00996237165	0.00165778785	0.0002402682365	2.0407274e-05	2.54339215e-05	7.2208318e-06	4.12911447e-06	2.326179118e-06	7.4179965e-08	5.4217219e-08
d	0.836274271667	0.15168638565	0.00913455795	0.0017011668865	0.000818304136333	0.0002564812425	0.000106993505133	1.27732181367e-05	8.597197218e-06	1.81313405e-07	2.20309381e-07
e	0.662067323889	0.31481830855	0.0189698659833	0.00241404804217	0.00121134981211	0.000350317564167	0.000140939004211	1.63861028456e-05	1.0940364506e-05	2.11970762667e-07	2.56115316167e-07
r	0.463077701296	0.48857090285	0.0393047649944	0.00650759766072	0.00154430483737	0.000557864871389	0.000337663543904	5.99537454152e-05	3.68396039353e-05	7.98302515222e-07	1.56522269456e-06
f	0.192051776765	0.538029214283	0.199758541665	0.0386332748869	0.0204131556125	0.0092414104238	0.00140376114797	0.000266427238472	0.000191124491312	4.56318120507e-06	6.76799146485e-06
ì	0.067849274855	0.566883498094	0.260741520555	0.049391738629	0.0406161632042	0.0123638469746	0.00156284284932	0.000342669942824	0.000235179137104	5.85833786836e-06	7.44025128828e-06
m	0.0234981827183	0.555792546031	0.239113796852	0.0996756252097	0.0339412360681	0.0327338541582	0.0122027008831	0.00116053779427	0.000358022465701	0.00103041253542	0.000493105590896
u	0.00982674017277	0.399368928677	0.317305342284	0.138559051737	0.068189980356	0.0463534970527	0.016442388961	0.00149378615809	0.000430706488567	0.00137292855381	0.000656673808965
s	0.00556734705759	0.302524089559	0.417639024095	0.149713050579	0.0820446437853	0.0284675893509	0.011229249987	0.0014410655127	0.000656316796189	0.000474407090937	0.000243203338322
i	0.00327681165253	0.147588766186	0.575258108032	0.17585373686	0.0659142315951	0.0204817577836	0.00927588436233	0.00136986614423	0.00070185769873	0.000174229188079	0.000104710787107
e	0.00307780645084	0.0549818427287	0.629611369344	0.156879998953	0.117995030532	0.0312947425945	0.00504997492078	0.000661245944743	0.00034790897291	6.0795195793e-05	3.9254726369e-05
n	0.00230217653695	0.0207801610029	0.539158409781	0.222328756318	0.127794486844	0.0527190208648	0.0205813257403	0.00823596273825	0.00586656379764	0.000130133304931	0.00010298772179
è	0.00194497566565	0.00736409942763	0.500184936594	0.298239602106	0.0954506142813	0.0507295786216	0.0254533325801	0.0122632591128	0.00807754106588	0.00016680635031	0.00012525760193
e	0.00206556593188	0.00289210506588	0.434900735531	0.310120694035	0.134296163427	0.0878240712072	0.01680354386	0.00705405470427	0.00386885765529	9.01837501033e-05	8.401605531e-05
r	0.000963317857293	0.00121473584529	0.270877351844	0.390263721345	0.142312701142	0.119490003736	0.04392448362	0.0175443340348	0.0126568087184	0.000403490334701	0.000349042795103
t	0.000337833803864	0.000565139263163	0.141780373615	0.423262880448	0.126754567047	0.134723154579	0.0978715912067	0.0427164680116	0.0301966145728	0.000873751678234	0.000917647881701
o	0.000417673316055	0.000206656155788	0.0548518863717	0.304406883483	0.181421975682	0.247502818193	0.141301693736	0.0411441293372	0.0270615883909	0.000723698292745	0.000961014027234
m	0.000511182682018	0.000109044115263	0.0219798396239	0.260659044494	0.169391868561	0.287122376064	0.184168137912	0.0451830631124	0.0290119003303	0.000769375530915	0.00109417257574
è	0.0110500948373	0.000302088615088	0.0112195398746	0.210899820498	0.12747494952	0.268731928688	0.235389799304	0.0876810777041	0.0447185457768	0.00117807847697	0.00135408405858
n	0.0144962558237	0.000344616123963	0.00645042662487	0.204945135833	0.107940728507	0.283495126229	0.254893263101	0.0850048802347	0.0367767192589	0.00184091225899	0.00381194548619
