 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.498502428	0.49856151	0.00262269945	0.00028425199385	1.82797407e-05	1.4023342e-06	7.8326459e-06	7.84466485e-07	3.20534789e-07	4.93386162e-07	3.912056895e-08	6.3276214e-09	5.705179085e-09	6.67444685e-09
p	0.348561008	0.527596596667	0.103877630817	0.0165838443605	0.00129700485803	0.00114366627177	0.0006024750869	0.000219852912085	7.2851605689e-05	3.1628852562e-05	8.96548059895e-06	3.29373514407e-06	2.67313855418e-07	9.73972143517e-07
e	0.317214990667	0.507634462222	0.148476355272	0.0221679753668	0.00172767182434	0.00152769350659	0.000801003702867	0.000292887308294	9.70297755887e-05	4.20072328674e-05	1.19410492235e-05	4.38921302246e-06	3.54376902205e-07	1.29582381779e-06
t	0.298587488222	0.587423354074	0.096080308424	0.0150929767023	0.00117848204645	0.000736641468197	0.000548020308189	0.000221414273697	7.70272555552e-05	3.90574079692e-05	1.11129884316e-05	2.58365744859e-06	2.13712857801e-07	1.37458307588e-06
à	0.268811811034	0.361870591358	0.350010687808	0.0168254275674	0.00115630316215	0.000532666762732	0.00047159977173	0.000198001170599	7.04439057684e-05	3.80880080497e-05	1.08472465225e-05	1.98198949436e-06	1.67208942867e-07	1.40117067959e-06
c	0.100803298638	0.484067507119	0.401944039436	0.0115681168558	0.00071104955405	0.000282517830911	0.000407315109577	0.0001189332729	5.37995325061e-05	2.58591214099e-05	8.6907442195e-06	4.67227204295e-06	2.19012312122e-06	2.03039758083e-06
i	0.0448725876227	0.520637232373	0.390276569979	0.0321697469519	0.00697897127135	0.00395625319697	0.000864944753192	0.000142365767633	5.6990053502e-05	2.452272947e-05	8.9962254065e-06	5.63439801098e-06	2.87322676541e-06	2.33550759361e-06
a	0.0156879628509	0.232275809458	0.652104523326	0.0709366006506	0.0181543094238	0.00917180039899	0.00144074245106	0.000163016215878	3.96730061673e-05	1.53622348233e-05	5.95061480217e-06	2.25544143366e-06	9.80319358137e-07	1.0419273512e-06
e	0.00979399451697	0.113359701819	0.707219727775	0.0737593985502	0.0622137488079	0.0257416967997	0.00704400888369	0.000603010258626	0.000163454751056	6.18240109411e-05	2.88428886007e-05	7.85495907789e-06	4.81837980712e-07	2.27961653707e-06
t	0.00753324253899	0.0563996891063	0.477474324592	0.24307337285	0.107513916269	0.0413588069332	0.0482980526279	0.00986050031954	0.00440523890702	0.00305187524365	0.0007439038212	0.000144809278026	4.64771623436e-05	9.5778756379e-05
o	0.0169929065463	0.0241609585354	0.257069210197	0.390505987617	0.18114810209	0.0417902716444	0.0639499072093	0.0131061946732	0.00586772592567	0.00405474320788	0.000981749343733	0.000184504462942	6.19059962479e-05	0.00012581584426
s	0.0200871888154	0.0131604021685	0.176564093399	0.363265859206	0.228012050697	0.0599625598815	0.0957414100698	0.0238472124577	0.0109893029319	0.00551553319596	0.00218128138458	0.000300984631247	6.1903804216e-05	0.00031020512022
ò	0.0074889975718	0.00510323771283	0.075454604133	0.334193583069	0.338213640232	0.0744867519605	0.114120765357	0.0284174046859	0.013028497444	0.00609068036532	0.00262445010819	0.000341437216416	6.27334629053e-05	0.00037319222254
z	0.0030795521806	0.00238745158961	0.0308410249443	0.468506561023	0.336039443411	0.0574767529868	0.0694388037857	0.0186983010953	0.00724288061467	0.00450814888844	0.00125272398273	0.000266740004805	6.50973224684e-05	0.000196529263313
u	0.0015250240502	0.00086787601187	0.0118623647981	0.435859083008	0.323152521137	0.0927318113289	0.0993132879286	0.0218679786984	0.00682013720489	0.00448106396281	0.00106371619424	0.000247542751268	6.56919470895e-05	0.000141904961771
m	0.00102716282673	0.000354897464623	0.00434457543603	0.264348177003	0.365943533712	0.130215060443	0.163096662643	0.0418324278995	0.0148988884016	0.00971836052094	0.00270924843141	0.000739666106756	0.000216119615297	0.000555206007924
e	0.0167155957522	0.000290067185541	0.00182672917201	0.205049743334	0.318472671237	0.165798506814	0.206371040881	0.0509020032998	0.0179048156672	0.011543727907	0.0032654042438	0.000899629808252	0.000266412784766	0.000693637565641
e	0.0222741699841	0.00028381860918	0.00074776934067	0.0764148839913	0.253019434412	0.267276825605	0.29435636696	0.0573606584333	0.0159212257557	0.00857087703567	0.00303976954793	0.000371560988751	9.21543030553e-05	0.000270454861547
s	0.0077870894467	0.000115034581593	0.000259340223557	0.0263453547438	0.114849853471	0.263588505202	0.386256688987	0.108713789478	0.0446109979186	0.0330785380119	0.010134812016	0.00200855607625	0.000736924462818	0.00151448173052
ò	0.00268185784423	0.000115856861731	9.20447728523e-05	0.0095636303446	0.0877846204903	0.164009948401	0.464804576329	0.137843689826	0.0694544593062	0.042919955004	0.0149870280053	0.00273513287875	0.000998625677606	0.00200856533684
z	0.000970949992543	0.000117944963344	4.25623542841e-05	0.0113924040115	0.124834388163	0.112553984467	0.458346718776	0.155297586609	0.0696653364354	0.047673850668	0.0125625590018	0.00335472934625	0.0011870259492	0.00199995010561
u	0.000374746541981	5.5549878548e-05	2.31505472614e-05	0.0119868740262	0.103602948388	0.0853975298223	0.428263086259	0.207766895536	0.0841659338118	0.0559775358893	0.0156007696673	0.00352692043875	0.0012230630584	0.00203497930854
n	0.000177824827327	3.2816559766e-05	9.45628661047e-06	0.0040434149544	0.044741128296	0.0632833459408	0.415990212086	0.245650511845	0.110815782937	0.0790120309631	0.0242144008891	0.00577255480292	0.00235398216147	0.00390255647618
f	6.2324740579e-05	1.17000807053e-05	1.09214282268e-05	0.00143723680813	0.0244843932653	0.0406559921803	0.284214708695	0.242050020615	0.149818094312	0.148045100321	0.054442122963	0.022552805601	0.0145013620538	0.0177132401587
à	0.00903024754166	0.000475174805435	3.06743220756e-05	0.000570583296043	0.0162033710884	0.0249920702601	0.225236664232	0.270960450205	0.183514308104	0.140650352107	0.0681211869877	0.0239908354337	0.0167171915179	0.0195068862196
i	0.0120490983872	0.000644977527812	3.12169794919e-05	0.000237777981814	0.00829178292947	0.02159064942	0.209612279744	0.328866566735	0.220705859368	0.108342436036	0.0674133583292	0.00910626551123	0.00574587028597	0.00736186433987
o	0.00423777926907	0.000376171268604	2.79653766306e-05	8.89750704047e-05	0.00338458870982	0.01222485574	0.114775681581	0.270836175578	0.229764986456	0.240980668679	0.104805979443	0.0100414233037	0.00259049680866	0.00586424137996
g	0.00161261380769	0.000271697617001	2.58642468435e-05	4.96100091349e-05	0.00156819188994	0.00551618981333	0.0466987121937	0.177991541859	0.203970445485	0.365685956226	0.118630466481	0.0358281101012	0.0163087940362	0.02584176696
e	0.000778251740563	0.0001305671698	1.81037655812e-05	4.1134171045e-05	0.000827885503313	0.00324582570444	0.0220857403979	0.135969777286	0.216387101828	0.370211192075	0.153513775494	0.0430231927004	0.0213233497787	0.0324440406533
l	0.000501803517521	8.38646619333e-05	1.55635599271e-05	3.4987830015e-05	0.000540320074438	0.00242348783481	0.012394949466	0.103671599095	0.216649340609	0.366739624025	0.173396845165	0.0528178969001	0.0282246330262	0.0425050222178
à	0.00113721635651	0.000414270822644	4.52912780424e-05	4.27056206717e-05	0.000668056744813	0.00299397497827	0.00976494615533	0.0765302446983	0.242674263536	0.299429504675	0.222018781722	0.0610540759667	0.0331511076754	0.0500755437393
o	0.00138059106884	0.000655501890881	7.43635303475e-05	4.74029235572e-05	0.000710773548271	0.00407294989276	0.00868069161844	0.0443581802328	0.244216621179	0.236796824892	0.353700487241	0.0488064623222	0.0187396352251	0.0377595259131
p	0.00051624105628	0.000352240805827	4.47815410292e-05	2.91154696524e-05	0.000391833702757	0.00256312421092	0.00464600437281	0.0263894820776	0.16812843706	0.266909608297	0.322455322414	0.0894272507741	0.049836185075	0.068310401971
r	0.000187028577827	0.000119167328109	1.59895161897e-05	1.22733266841e-05	0.000175428298586	0.00106462560031	0.0020930102676	0.0156104408259	0.11045296702	0.213119365432	0.267065327471	0.138645916925	0.0965234003583	0.154915087324
ì	0.00128316346834	0.000418461343336	0.000152314924663	0.000210967860561	0.000932551643862	0.0057969541501	0.0080049462992	0.010422049742	0.08897618534	0.099057687144	0.358527869157	0.128685142308	0.0951782187861	0.202353489108
m	0.00164923282645	0.000530779897779	0.000201188736888	0.000286841702854	0.00121371328129	0.00728964756403	0.0103640513664	0.0127100732473	0.09386408178	0.104523955048	0.310327223052	0.166077270769	0.115755192929	0.175206723036
a	0.00242012921248	0.00139726344926	0.000510697684296	0.000819645650285	0.00116334439376	0.00991907203534	0.0103905637221	0.0124035984158	0.0778589839267	0.099363570016	0.184341607684	0.172452496923	0.148511560976	0.278447434345
n	0.00269477040583	0.00167483539789	0.000609696990075	0.000987466859828	0.00109975944839	0.0107980213818	0.00986224661403	0.0075481073386	0.0413963193089	0.0571344000053	0.136394722561	0.163478382308	0.199951963659	0.366369294782
a	0.00175226513694	0.0011312838141	0.000715693125335	0.00119240482968	0.000960900266597	0.00459238266393	0.00423267811134	0.00314311057953	0.0179817845363	0.0443774203351	0.0869986475203	0.182538197436	0.27975477122	0.370628484927
f	0.00144269138898	0.000950581425367	0.000751062454305	0.00126065650999	0.000915366165532	0.00255298786464	0.00238071358045	0.00169466559318	0.00919260284543	0.026955473445	0.0589960451734	0.163814055812	0.31626430374	0.412828804976
à	0.00214419113966	0.00149715316246	0.000931500463962	0.00110618060343	0.000932918998511	0.00420808559821	0.00297426887015	0.00168276833106	0.00755383151514	0.017791791815	0.0423163800578	0.126504470271	0.31942567458	0.470930758325
n	0.00235883611955	0.00167983051982	0.000991641252487	0.00105459413028	0.000939949364837	0.00472089518274	0.00320149099005	0.00168053569702	0.00792753260505	0.0154119112717	0.0348402246859	0.115585888424	0.328915628193	0.480690999442
e	0.00357940944618	0.00140910723894	0.00128306284866	0.00274361170589	0.00126768535361	0.00407577421091	0.00312286159668	0.00157089321901	0.00711047753502	0.0165780370906	0.029572380562	0.108305232808	0.323006686064	0.496374746481
</S>	0.00597308622309	0.00197427571947	0.00207008542433	0.00495917125295	0.0020614351768	0.00577286260546	0.00453238264834	0.0019717037095	0.00707301711751	0.0166435865453	0.023646785281	0.068078921404	0.301191843032	0.55405082324
