 	avete	cucinato	le	verdure	</S>
e	0.98388246	0.015408187	0.000585836735	9.974431149e-05	2.3739533e-05
m	0.694337446667	0.299526996333	0.00603286279167	7.813828149e-05	2.4543169e-05
a	0.543866558889	0.444518182111	0.0114732569306	7.11897442733e-05	7.08141243333e-05
r	0.459928761963	0.520486080704	0.0192759969769	9.78819985344e-05	0.000211289558111
è	0.158852291321	0.766957446901	0.0697269889923	0.000109524913178	0.0043537560927
s	0.0586711077737	0.7706364323	0.159130649664	0.000475280551393	0.0110865226976
s	0.0228568677912	0.7984542441	0.167660758221	0.000773673863798	0.0102544935325
a	0.0085809358304	0.585248041367	0.38865590774	0.000482352034599	0.0170327831442
t	0.0032719236068	0.222653287456	0.698387259247	0.0484244308449	0.0272630833814
o	0.0160266024989	0.0959960514853	0.664639943082	0.065474081115	0.157863300794
t	0.020258383003	0.0447986544951	0.518287024361	0.206387804538	0.210268085931
a	0.0340268998377	0.0165562288317	0.323566495787	0.256485514846	0.369364847644
l	0.0386207135792	0.00691915391057	0.191397372929	0.343523918282	0.419538854215
à	0.0166833971597	0.00268307970119	0.128268912343	0.368799693827	0.483564923072
c	0.00934241607657	0.00101136175806	0.062076415481	0.423891499009	0.503678317691
h	0.00312214141696	0.00043627354582	0.039759974817	0.765752836336	0.19092878123
a	0.0143379861738	0.000552819048407	0.0136350958423	0.590356547779	0.381117539077
n	0.0180804453956	0.000595941845136	0.00480855742177	0.536891761593	0.439623265026
a	0.295037694136	0.00425398144405	0.00193316570159	0.526382315198	0.172392857009
</S>	0.581028797068	0.00820007972203	0.0014490963508	0.290816649599	0.118505423504
