 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.9734541	0.0082767335	0.01758197	0.000411381665	0.0001638172435	4.241446e-05	5.2472563e-05	1.541569665e-05	1.2184594e-06	2.621166e-07	1.1138779e-07	5.39374735e-08	4.84036525e-08	2.94452335e-08
à	0.841444166667	0.0066845565	0.151028171	0.000546798965	6.61517355e-05	3.16128723333e-05	0.000177056677667	1.748997465e-05	2.49471193333e-06	5.27473686667e-07	2.65020226667e-07	2.230651245e-07	7.31026958333e-08	4.061150105e-07
b	0.501204187556	0.0321731735	0.434563840333	0.00815164858833	0.00704373564383	0.00476936231978	0.00683137350256	0.00222782390255	0.00172827255431	0.000189871762396	0.000216234328076	0.000586714418351	0.000171525753119	0.000142212524637
b	0.214998661185	0.262519057833	0.476855830111	0.0117640461961	0.0111072962813	0.00666749863993	0.00899099863419	0.00302117662418	0.0023273363131	0.000255634873299	0.000289808098259	0.000783485399784	0.000229660936873	0.000189500114312
e	0.087702024195	0.560073052611	0.32057543337	0.0156556170654	0.00708563206043	0.00276807091331	0.00357790684473	0.00115218800806	0.000814538099367	9.1872228933e-05	9.96141003197e-05	0.000262736249361	7.76137380777e-05	6.3713577544e-05
t	0.040644041865	0.543591784204	0.322607951123	0.0563106476885	0.0175699889201	0.0103250754711	0.00472226711491	0.00293774724602	0.000941155933122	0.000100001384978	7.41693737732e-05	0.00011333054222	3.08459019792e-05	3.09680865213e-05
o	0.0413420362883	0.458432361401	0.340670360374	0.109208455896	0.02062443214	0.0141134148237	0.0100102353716	0.00425054184867	0.00105302658437	0.000122641298326	7.29458512577e-05	6.41684744067e-05	1.52868340331e-05	2.00581517504e-05
à	0.0337001295294	0.3275926388	0.490928430125	0.109315221965	0.00854422438	0.00743767674123	0.0187323577905	0.00298501764956	0.00057632169479	9.15116547753e-05	4.80154754192e-05	3.16323051356e-05	5.89076215103e-06	1.09259671601e-05
t	0.0130969214031	0.124628627267	0.695006743375	0.091994310655	0.02126010396	0.0171061400471	0.0264750159302	0.00682171448319	0.00261068372493	0.000249856990258	0.00018375868514	0.000317977658379	8.50559441503e-05	0.000163061800053
t	0.0048344518277	0.099154685089	0.562918947792	0.153507436885	0.0817192179867	0.0442653836824	0.0280363259767	0.0181321541611	0.00561961267498	0.000568782300086	0.00038218052838	0.000493024742793	0.00013221747805	0.000235546580018
o	0.0046351042759	0.0844891326963	0.289151099264	0.362733492295	0.101227015996	0.0598354182275	0.0593867799922	0.0313403670537	0.00563623765833	0.000754074300029	0.000378054622793	0.000261498025264	6.61126079833e-05	0.000105602597339
