 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.98856103	0.0105120875	0.000458205114	0.000304649319	0.000116646682	3.76379972e-05	3.575376397e-06	2.27379781e-06	3.430641665e-06	1.5227069675e-07	4.55438343e-08	2.021344271e-07	2.638478905e-08	1.643132969e-08	1.038823538e-08
à	0.96138183	0.0381599205	0.000194337045333	0.000204281285667	3.94151531333e-05	1.68912425333e-05	1.237116841e-06	7.74070889e-07	1.153720189e-06	5.243281585e-08	1.59476905333e-08	6.82270049867e-08	9.0419825e-09	5.56917712333e-09	3.64973758e-09
t	0.779380303333	0.157880776833	0.0193747718798	0.0371713959286	0.00103862976218	0.00476017022951	0.000249070401524	8.4717298142e-05	1.1444699587e-05	2.9828423291e-05	8.04661946308e-06	2.99668497955e-06	1.32777763428e-06	5.56318570814e-06	9.53459244727e-07
t	0.527475934444	0.336178375611	0.0660973732933	0.0587314066429	0.00384574858739	0.0070495942765	0.000384906023841	0.000133732076047	3.66963888623e-05	4.0271073897e-05	1.07950276877e-05	4.61355372652e-06	1.81076537143e-06	7.44586497805e-06	1.29772865491e-06
e	0.296510295815	0.60336837187	0.0631052263644	0.0298765292143	0.00375756179006	0.00307733194383	0.00018160507578	6.56371793567e-05	3.40555125787e-05	1.39436031342e-05	3.6719521989e-06	2.17947792281e-06	6.47542773577e-07	2.51278642692e-06	4.61473165403e-07
o	0.107641779272	0.856539913957	0.0224058194548	0.0110137585648	0.00125488744819	0.00104217747494	6.06263069267e-05	2.19084960042e-05	1.13547872614e-05	4.65047160367e-06	1.22599773927e-06	7.2755291417e-07	2.16432459392e-07	8.38271633723e-07	1.54976918718e-07
G	0.0396306247573	0.888151371319	0.0476529352183	0.0195986826816	0.00234728130663	0.00198271966698	0.000413974006142	9.17401042124e-05	8.88892158644e-05	1.95898880583e-05	5.57798081639e-06	1.0077530964e-05	2.7305958649e-06	2.69024734376e-06	1.11618932939e-06
i	0.0183375054524	0.883010013773	0.0698548050728	0.0228467863272	0.00282071958888	0.00231196891433	0.000534748684047	0.000115518793904	0.000114805567395	2.45761248544e-05	7.02991756723e-06	1.31991455637e-05	3.56914284087e-06	3.30763917376e-06	1.4368698272e-06
o	0.00866568878413	0.934248537924	0.0466402996909	0.00824817518907	0.00111696985629	0.000800210165443	0.000183727272682	4.02319909013e-05	3.8428179745e-05	8.2233114198e-06	2.35563319351e-06	4.40791662237e-06	1.19261098806e-06	1.10268738366e-06	4.79520176767e-07
v	0.00334127967938	0.767100295975	0.126613967897	0.0807748893764	0.00974108202543	0.00979557089048	0.00166629432023	0.000342145310734	0.000390074135088	8.86365091066e-05	2.97466954405e-05	6.20760763996e-05	1.42583741512e-05	2.87276120611e-05	1.09911785092e-05
à	0.00681377454446	0.607735615325	0.217918232632	0.134993668459	0.0147297776751	0.0142930804968	0.00224325123008	0.000451746649245	0.000512294680696	0.000115738937636	3.89203522902e-05	8.27934964665e-05	1.86528045337e-05	3.79694276337e-05	1.45334152131e-05
n	0.00799166852149	0.666340371775	0.151996878211	0.149512211486	0.00726090610503	0.0155821810323	0.00086052787536	0.000168767230748	0.000177605220565	4.06680824787e-05	1.39358018734e-05	2.93886042222e-05	6.3148017979e-06	1.33550664246e-05	5.28855918103e-06
n	0.00271851514916	0.485012220592	0.292723283404	0.154446413829	0.0395723195817	0.0204747140108	0.00323607180045	0.000550436145583	0.00108025213152	6.45501861596e-05	1.51794279245e-05	7.07201024741e-05	7.80685040263e-06	1.63340200749e-05	1.12386417937e-05
i	0.00218669418505	0.216522980197	0.603791461135	0.090564841943	0.0640551875272	0.0156283660036	0.00478586916682	0.000844396815194	0.00140473772917	7.54131987199e-05	1.63075021082e-05	8.5434464258e-05	8.62143080088e-06	1.67291980116e-05	1.29755311879e-05
è	0.00305741762835	0.113897540732	0.644543087045	0.131429314648	0.0632167335091	0.0387483596679	0.00358540585561	0.000772450048398	0.00062994522839	4.80288729066e-05	1.45776961694e-05	3.91804575193e-05	5.12070626696e-06	6.42117232387e-06	6.41271598597e-06
s	0.00206926317639	0.0454927518107	0.404954652348	0.315569678216	0.054033140503	0.172566536556	0.00356099065187	0.00100643825947	0.00040871124613	0.000154654480969	8.39095447231e-05	3.50019251731e-05	7.35205242232e-06	3.4561115108e-05	2.23451573287e-05
t	0.00069168415307	0.0165969244369	0.215214604116	0.296189843405	0.193478092834	0.215895085519	0.0301286848506	0.0110652202532	0.015936132452	0.00248523056699	0.000760117581574	0.000861302668391	0.000289995216474	0.000184428770036	0.00022266561811
a	0.00444042857836	0.00583567435563	0.142077233039	0.122102097468	0.494901797611	0.11768290284	0.0627275549502	0.0212213334177	0.022591347484	0.003393042189	0.00100185890719	0.0011523195778	0.000393307324158	0.000203732952245	0.000275384471037
s	0.00568834218639	0.00222384183588	0.0783677626797	0.0778119564893	0.573875552537	0.134895068613	0.0777475749834	0.0229255584726	0.0198307631613	0.003558909563	0.0010447064824	0.00113530018093	0.000346200126719	0.000286998192982	0.000261444788679
