 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.94541997	0.0463826525	0.00453040924	0.003321684575	0.00029275604	3.24082005e-05	9.1298345e-06	9.8371815e-06	7.16240825e-07	3.441841425e-07	5.9449771e-08	2.80000325e-08	3.0013843e-08
ò	0.922191156667	0.0716963991667	0.00476675691333	0.00119106685357	0.000124717380967	1.90863217667e-05	5.46492275667e-06	4.704201131e-06	4.47263096333e-07	1.52683800267e-07	3.33168456e-08	1.224813351e-08	1.43383305333e-08
t	0.640143122222	0.221635108056	0.132401684138	0.00463488766309	0.000641345634622	0.000395303940856	8.78370948422e-05	3.8592213008e-05	1.45547053534e-05	9.38005391189e-07	9.673674198e-07	3.48716778551e-06	2.17223944038e-06
t	0.256760002741	0.439439589352	0.231100021379	0.0656520628877	0.00582613164487	0.000873421380285	0.000194119324947	0.000121259414336	2.22524967845e-05	1.9189606304e-06	1.4145184866e-06	4.72073693184e-06	3.10322476346e-06
e	0.110331684247	0.647709396451	0.152120354793	0.0819415639792	0.00697249129662	0.000653182882762	0.000144186256649	0.000111859329952	1.04601513615e-05	1.36476461413e-06	6.09491201533e-07	1.64975322628e-06	1.24985718099e-06
j	0.0461105854157	0.825199565484	0.0953372972643	0.0304859883431	0.00250412274721	0.000249365204921	6.4467171883e-05	4.23147001573e-05	4.47147248717e-06	5.96762352043e-07	2.38916386511e-07	5.57727888093e-07	4.47425493497e-07
è	0.0273236311386	0.740938321828	0.203935043755	0.0236583291144	0.00288176234907	0.00110502455631	0.000116461788628	3.40071517191e-05	5.58272409572e-06	7.92657794014e-07	3.81847655504e-07	2.06805824364e-07	4.44229987832e-07
n	0.0223631203795	0.537231157276	0.412682767918	0.0221813757048	0.00358773464969	0.00166223901877	0.000201690269543	6.50581272397e-05	1.53166583652e-05	1.51957676467e-06	9.54762818501e-07	5.27129456945e-06	1.80579892928e-06
o	0.00979312865983	0.339331254425	0.612448979306	0.0317795865683	0.00477855788323	0.00155864130626	0.000204671673181	7.62370714132e-05	1.73290345884e-05	1.59180265489e-06	9.35360082834e-07	6.96738204448e-06	2.15484180976e-06
m	0.00364434349328	0.154473611142	0.791723426435	0.0417456575228	0.00643495729441	0.00148227166875	0.000318958554394	0.000143359142804	2.44630793295e-05	3.09722548496e-06	1.29060687094e-06	2.98490146949e-06	1.58464776992e-06
e	0.00129010035443	0.061745575614	0.597710018812	0.325265033508	0.0119359770981	0.00147324015625	0.000380855328131	0.000164318768935	2.68606168432e-05	3.48250950832e-06	1.37248256198e-06	1.64335304016e-06	1.46744863331e-06
v	0.00047959909181	0.0221932530713	0.507251292937	0.436839147836	0.0281515926994	0.00290398768542	0.00125446788604	0.000731160664312	0.000123928005014	2.40298700494e-05	9.82027882566e-06	2.63609269637e-05	1.13146249211e-05
è	0.00271927645427	0.0112291539904	0.680958300979	0.258430332612	0.0393786175665	0.00455466256181	0.00153513972868	0.000944515908104	0.000156547636238	3.10158588831e-05	1.27958934086e-05	3.47015209846e-05	1.48833956404e-05
k	0.00346810484376	0.00812736826347	0.701443516993	0.191626157537	0.0411008448555	0.0326007317206	0.0105617098762	0.00514942198937	0.00281288097998	0.000558698675161	0.000421740862603	0.00180275044366	0.000326030324213
k	0.00126342509025	0.00357555116449	0.522823218998	0.214039585846	0.145875279618	0.0574872692402	0.0249599532921	0.0188170859965	0.00524664525999	0.00169280472505	0.000872043320868	0.00278270641455	0.000564444624738
i	0.00287579938008	0.00595864586483	0.262768439666	0.422277528615	0.212431459873	0.0462724017467	0.021196949864	0.0190634796655	0.00336899320666	0.00153388568102	0.000606755427623	0.00131893625195	0.000326753241246
o	0.03154020846	0.00699807154161	0.136943095222	0.403453074872	0.236718159958	0.129914437249	0.0384570877213	0.0112788622218	0.00302111792222	0.000813464719673	0.000261600503208	0.000447182094417	0.000153653590082
p	0.0387486921743	0.00273103777054	0.0598472037407	0.252982970291	0.378734703319	0.177855699083	0.0604389992404	0.0200683974073	0.00540202144074	0.00107443149322	0.000458395191069	0.00113830459481	0.000519163423361
u	0.0284685857458	0.00118396439351	0.0326893686802	0.346724326764	0.41330864444	0.109273378694	0.0408644107468	0.0196680418024	0.00449417064691	0.00088890422874	0.000469761937356	0.00136219884947	0.000604258080454
l	0.0250385146907	0.00060132152517	0.0141900231601	0.380039552255	0.434853228147	0.0816718652313	0.0333617962489	0.0210274399341	0.00428849991564	0.00105951257391	0.000516230102785	0.00255161116769	0.000800397399485
ò	0.0120874581723	0.000989824835723	0.00784860032003	0.293735970752	0.495688566049	0.123472321744	0.0329755907496	0.0233145793114	0.00437073499188	0.0011446007213	0.000546942804262	0.0029508859859	0.000873905377495
t	0.00776998606873	0.00111758238024	0.00444022997334	0.274836930251	0.496984098683	0.148534122581	0.0345191905832	0.0239817057705	0.00381372301729	0.000870935303767	0.000438482554754	0.0021190632253	0.000573917056832
o	0.00302836696754	0.00039193985308	0.00316698690865	0.181381547817	0.414580992894	0.269330496194	0.0760474435277	0.0412224235902	0.00670642500576	0.00128100066792	0.000510047518251	0.0018453205511	0.000506964215611
s	0.00144809104048	0.00014245672246	0.00106608963208	0.0643902536723	0.386459190965	0.324318685398	0.128144647843	0.0703993395301	0.0140592496686	0.00344254708931	0.00171390802275	0.00303981369303	0.0013757187152
p	0.000483436821227	4.944134782e-05	0.000368326036027	0.0255952700908	0.322858030322	0.347493398466	0.145211645948	0.10310805651	0.0277843855562	0.00966089489644	0.00648679510758	0.00589113469768	0.00500920817173
ì	0.00106019459684	0.00010789059284	0.000131863437676	0.0111369876969	0.168954293441	0.471238666155	0.169823388649	0.12149230217	0.0295454825187	0.0100778019988	0.00684027235253	0.00443540192256	0.00515547105724
t	0.00125263091008	0.00013269765128	7.9522497892e-05	0.00979663269897	0.19040479448	0.446786282052	0.18263678955	0.11379247239	0.0224166245062	0.0052678314996	0.00328027670084	0.0201767427642	0.00397669818575
i	0.000819217014493	5.62783250933e-05	5.74548604307e-05	0.00796084832632	0.164367762493	0.355273264017	0.25096603985	0.148338302463	0.0338863511687	0.0062259106332	0.00277082716695	0.0254600869914	0.00381765966192
m	0.000675741374098	7.99402393644e-05	0.000101555001277	0.00407826353544	0.069042810831	0.235619171339	0.311015553283	0.275807094154	0.0607613320562	0.0121932662111	0.00596602305565	0.0184744580671	0.00618480632064
u	0.000399608243966	8.35634608548e-05	0.000116106673259	0.00278270595181	0.0335561314103	0.121051107113	0.354520967761	0.329972731385	0.105368962352	0.0202380984037	0.00797014548522	0.016171088569	0.00776879710688
c	0.000311472663989	0.000104739971352	0.000113131830586	0.0022637742906	0.0173072759368	0.0717344690377	0.356345879254	0.348034050462	0.134814670784	0.0247724104679	0.0111857636284	0.0203907130697	0.0126216490356
e	0.000178121633996	0.000111610443117	0.000112191371395	0.00207725043353	0.0114448622323	0.0487285735459	0.299922939751	0.380738613487	0.171882506928	0.033868398156	0.0137898272095	0.0218365764566	0.0153085113452
p	0.000129668714999	8.8954567039e-05	9.22743249983e-05	0.00186230204784	0.00829070933077	0.034917708382	0.264405409917	0.384410417829	0.186843008976	0.040262324052	0.0169968197365	0.0407878749189	0.0209125454484
à	0.000509436095333	9.61708803463e-05	8.75536014328e-05	0.00186659063261	0.00779144437692	0.0312872261273	0.174037356639	0.486475675943	0.162997272992	0.0440887390173	0.0207723095788	0.047172572773	0.0228176553495
o	0.00113442509844	6.70384647821e-05	3.52247349109e-05	0.000733034474203	0.00352129275897	0.0151523563758	0.130609785546	0.472093151981	0.243311514331	0.0733494906724	0.0269579105263	0.0174710150577	0.0155637173165
s	0.000887599952147	4.35115430607e-05	1.58725574036e-05	0.000264165838734	0.00135250671632	0.0068790887586	0.106409105182	0.284425885994	0.26853509811	0.104521040224	0.0466652335088	0.142163211353	0.0378376371055
t	0.000305571498402	1.65337587289e-05	5.85657056787e-06	0.000100314491911	0.000538297810773	0.00270930904953	0.0610115270607	0.155251147331	0.227143616037	0.156409396741	0.103181704503	0.213862823784	0.0794638910352
i	0.000202981867821	1.08543308183e-05	6.28048752262e-06	0.000105805575637	0.000773865612258	0.00219832094651	0.0456537466869	0.133815875777	0.291428098679	0.209578412247	0.131352788168	0.105384787828	0.0794881980117
t	0.000174274823607	9.91211893943e-06	6.62136735421e-06	0.000109469148546	0.000845912404086	0.0019797693755	0.0372260515623	0.117200334592	0.289320576226	0.226766490749	0.123414929389	0.127626499176	0.0753191850039
