 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.48648407845	0.5073761545	0.00610269645	3.21996285e-05	4.5239128e-06	3.86691644e-07	3.519918825e-08	6.8265115e-09	3.19222315e-09	5.75637055e-09
n	0.164854416883	0.8016734215	0.0329012598167	0.000459533682833	9.78516788e-05	1.24958673773e-05	9.83637580583e-07	8.07972088333e-08	1.542150815e-08	1.45727505167e-08
ì	0.057113131571	0.697914057167	0.241647414939	0.00313129956094	0.0001479410846	4.44069401258e-05	1.64935512686e-06	1.19679749611e-07	1.995798505e-08	1.57322277389e-08
c	0.0413314680337	0.616066079056	0.336381378313	0.00542341265365	0.000666217836533	0.000109744996709	1.59876330423e-05	3.57878667987e-06	1.51645309802e-06	6.02514432146e-07
h	0.0631876606779	0.719538693019	0.207576079438	0.00665826521788	0.00274634134551	0.00023361886557	4.56398216808e-05	9.41337122662e-06	2.99772103267e-06	1.24059197738e-06
a	0.0482784127826	0.51233435634	0.425367249813	0.010834532406	0.00290964076517	0.00022190252319	4.24259468936e-05	8.31071260887e-06	2.03479121756e-06	1.12710102579e-06
d	0.0189990439842	0.189657588113	0.644510649938	0.0986768621353	0.0461500100051	0.0016266724224	0.000310111080298	4.76873827363e-05	9.68133261252e-06	1.16804021753e-05
ò	0.00945816442807	0.0699243820377	0.689466259979	0.165966844045	0.0618961982017	0.0027617380408	0.000435414583433	6.35303415788e-05	1.22180542175e-05	1.52644890251e-05
n	0.00371394308936	0.0288843103459	0.735619169993	0.184999964682	0.0414646976006	0.00428618208027	0.000801330384478	0.000127807774526	4.85277880858e-05	5.4084347975e-05
t	0.00380721204312	0.0131515022486	0.526612723331	0.314105254894	0.1341512592	0.00654664092676	0.00121683046149	0.000202605964842	9.16101426953e-05	0.000114372095992
a	0.00418049228104	0.0068636863162	0.249567495444	0.555215004965	0.171277451733	0.0110886512089	0.00151320068716	0.000140800191614	6.22535909651e-05	9.1016493664e-05
t	0.00252722889368	0.00427090339873	0.102895829148	0.646953641655	0.223485969244	0.0170158087363	0.00246227489572	0.000221459097205	5.3997137055e-05	0.000112924856221
a	0.0193764181646	0.00467922665958	0.041855747516	0.569233553885	0.280809646415	0.0776049975788	0.00592444869857	0.000329500469068	5.51210443517e-05	0.000131347590407
s	0.0250473667882	0.00474544783653	0.0157467664187	0.462636654628	0.375258208805	0.106944580526	0.00859653523286	0.000625958716356	0.000121360960117	0.000277123091802
ì	0.104812064996	0.00485633822884	0.00559651002957	0.293485848209	0.450951806268	0.129632214842	0.00939077374429	0.000782799382119	0.000154026583372	0.000337629897267
n	0.13086363577	0.00489964882628	0.00300758778652	0.308570362736	0.400037182089	0.137638880281	0.0121975509148	0.00147718687071	0.000702247007791	0.000605718379089
n	0.0439913992617	0.00167435401476	0.00201583240517	0.284622522912	0.556414660696	0.0910425387603	0.0149669769716	0.00271828062357	0.00116547865593	0.00138797732636
e	0.0165815616539	0.00111301276092	0.000731624388057	0.109307933637	0.572095470232	0.243240566253	0.0519924889905	0.00283767610786	0.000711512209977	0.00138817882545
f	0.00725017266797	0.000948715046973	0.000351034159352	0.0438069642123	0.591356253411	0.281974792084	0.0676798246635	0.00385292696929	0.00132677547466	0.00145254032515
a	0.0100992153393	0.000747243542324	0.000171630394451	0.0208560601641	0.513934847804	0.370440567361	0.0764177198878	0.00434786778976	0.00155259547822	0.00143222815505
ì	0.0117692325798	0.000705865610775	6.9119377817e-05	0.00706031526137	0.198743185601	0.591548955787	0.178522873296	0.00858909859659	0.000918932146073	0.00207237726502
c	0.00480804089053	0.000302401266258	6.0526368939e-05	0.00296837440046	0.1570212582	0.476055538596	0.270984854432	0.0429128675322	0.031030538882	0.013855589755
h	0.00164888683744	0.000503577921419	9.07112676463e-05	0.00167144450015	0.1651260544	0.249751452199	0.336291091477	0.120682505844	0.0751377429607	0.049096516585
a	0.000884811499147	0.000691735913806	8.22151892154e-05	0.00070775956005	0.0856075688	0.125103460066	0.538039353826	0.133892436615	0.0605227779202	0.0544678598617
a	0.000820993876382	0.000405150614602	5.20882330718e-05	0.00028739553235	0.02935907681	0.0785406683553	0.742456917942	0.095081065205	0.0225483712401	0.0304482826206
n	0.000718174092127	0.000195503734867	3.22468748573e-05	0.00011323271645	0.01199172948	0.0747431791184	0.675277229314	0.133420013402	0.0477770404134	0.0557316425402
o	0.000582971620709	0.000131542161622	1.89012741191e-05	6.509453615e-05	0.00624052204667	0.0718949790395	0.589623313105	0.192301941134	0.0650073201378	0.0741333941801
ì	0.000364818740236	0.000146650140541	2.57989600397e-05	5.63827947167e-05	0.00224234594222	0.0448044720132	0.550155137702	0.251221030378	0.0555115287126	0.09547183806
s	0.000157280615479	0.000104610159847	2.40889243466e-05	3.71048502389e-05	0.000923882074073	0.0243694343377	0.417991579234	0.283583253459	0.135895584904	0.13691316602
o	0.00011848857056	0.000159296202949	4.11121357822e-05	0.000110296743413	0.000546849618024	0.0168341007792	0.269490456411	0.27326155782	0.205258351635	0.234179458673
n	0.000122506702187	0.00018201446965	4.54843047274e-05	0.000133286863271	0.000379234386008	0.0122421934597	0.149753223804	0.287696902607	0.245579357212	0.303865769558
t	6.0194610529e-05	6.81061938833e-05	1.59992888891e-05	4.5853427757e-05	0.000208417068003	0.00462815235323	0.081948302268	0.278109444202	0.332933245737	0.301982266519
a	4.63196293097e-05	9.63456132944e-05	3.3177844143e-05	0.000188411993786	0.000437710155334	0.00954554011774	0.056196034756	0.219658831401	0.336901911912	0.37689570884
k	8.87434844366e-05	0.000121602234431	4.02920185477e-05	0.000237020866495	0.000538671548445	0.0111448830459	0.0442010508853	0.1489716138	0.351611763971	0.443044329613
a	0.000193481014812	0.000453983161477	8.79516600159e-05	0.000363821910732	0.000456961212815	0.0068367223553	0.0206769775951	0.0914521186	0.46562476799	0.413853176538
v	0.000239872071604	0.000575042377159	0.000105097191339	0.000409326942577	0.000497135374272	0.0053921262871	0.0126548325317	0.0687689602	0.503215922663	0.408141675513
r	0.000143350351868	0.000219709547153	3.8117545013e-05	0.000147612532526	0.000317657518091	0.00191337597103	0.00546330360057	0.0464338645	0.453539730888	0.491783281838
è	0.00136388324529	0.0131341982472	0.000660421384904	0.00648601555684	0.0107608116294	0.0325920183637	0.0111525622902	0.0219467149333	0.383882133629	0.518021210613
c	0.00176804418704	0.0174847478824	0.000899364269635	0.00861335876228	0.0142223034465	0.0427613821529	0.0137455867967	0.0288590019778	0.45620491121	0.415441253538
h	0.000602103282293	0.00588376880413	0.000333249447545	0.00290319264843	0.0048560999855	0.014319222966	0.0055806723989	0.0284431763259	0.549184703737	0.387893784513
i	0.000420397242098	0.00323325861138	0.000948870598848	0.00504776070048	0.0055362059285	0.0721154555387	0.023670262233	0.0191876631086	0.432222874579	0.437617228171
