 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.91692192	0.08258488015	0.000281651635	0.00016679866705	3.44907157925e-05	6.96714634e-06	1.8976531293e-06	3.4110170895e-07	2.253350764e-07	8.075212935e-08	3.0313171463e-07	8.651997132e-08	6.438962116e-08	6.264014283e-08	9.0708222565e-08	2.6993953215e-08	2.840687755e-08	5.815381392e-08	1.22974006075e-08	4.955153111e-09	6.331730975e-09	6.45544533e-09
m	0.591621108333	0.399533813383	0.008312554755	0.00046186525705	5.91623571258e-05	7.29871500667e-06	1.60241279597e-06	4.1918541895e-07	7.51819633067e-07	2.49891072683e-07	6.10848247963e-07	1.51234654653e-07	1.13355497827e-07	8.19002194967e-08	1.11750282565e-07	3.23571208817e-08	2.372455255e-08	2.53621162533e-08	4.54577377417e-09	2.00392477767e-09	2.216625885e-09	5.00497433e-09
ì	0.224576592444	0.759833404461	0.0148995172517	0.000608560305683	6.96185077086e-05	7.74145753556e-06	1.55236663866e-06	4.57293262983e-07	9.35373958356e-07	3.23271136228e-07	7.19731007321e-07	1.74883162218e-07	1.30872240809e-07	8.92214604989e-08	1.19825884288e-07	3.43654189772e-08	2.24565630833e-08	1.44629638111e-08	1.96861208806e-09	1.02670182022e-09	8.44999895e-10	4.52454422667e-09
s	0.213092172148	0.756042051487	0.0266245894172	0.00295466202189	0.000968056001236	0.000269362347712	4.49612025289e-06	1.14815828777e-05	1.00573715335e-05	1.98756175741e-06	9.95155489377e-06	8.78499831406e-07	2.2527977818e-06	1.47894930083e-06	1.0453248182e-06	2.78661832501e-06	8.00967880594e-07	6.65360990664e-07	4.74210840026e-07	7.73206611677e-08	1.61160651988e-07	5.53889456192e-07
e	0.189025446149	0.761716367162	0.0435901478057	0.00396258177396	0.00128337619375	0.000357876593804	5.51708500096e-06	1.52201400926e-05	1.31233308095e-05	2.59572071914e-06	1.30404998993e-05	1.11982228714e-06	2.9658845796e-06	1.94520054128e-06	1.35724724473e-06	3.7052780229e-06	1.0619314442e-06	8.82599318721e-07	6.31734653542e-07	1.02793003606e-07	2.14626877068e-07	7.38002832464e-07
g	0.0649836953497	0.661944435721	0.214833633935	0.0386707336913	0.0146344802579	0.0038450461425	0.000236285576584	0.000237204249164	0.000176811899568	8.16538497064e-05	0.000131740240568	3.31539403724e-05	3.11032395122e-05	2.68206620548e-05	4.99158062202e-05	2.10613700889e-05	2.12886259654e-05	2.70479704281e-05	5.58604535805e-06	1.64023238775e-06	2.13641248543e-06	4.51223695789e-06
a	0.0250629699832	0.615580191907	0.280409301312	0.0530208245638	0.0194440872526	0.0050503761275	0.000315212760295	0.000311734699455	0.000231484237263	0.000108224682735	0.000171383030513	4.38520564375e-05	4.04992662687e-05	3.51183488669e-05	6.61074195201e-05	2.68470145223e-05	2.80309497597e-05	3.57699238397e-05	7.23751185067e-06	2.15271239466e-06	2.77702986908e-06	5.77019768006e-06
p	0.0116720980944	0.574060310636	0.340784807104	0.0506043901879	0.0175403262509	0.0041187392225	0.000299888254865	0.000253437202885	0.000187774596494	0.000102270623745	0.000140699440494	3.68777984592e-05	4.47676318542e-05	2.8186445471e-05	5.00576739534e-05	2.03661926668e-05	1.92481883578e-05	2.13733669769e-05	4.69024534821e-06	1.72362106363e-06	2.09256319696e-06	5.85351892079e-06
ù	0.0133297754648	0.352460766879	0.552669472368	0.058411085396	0.0179858295503	0.00398379067417	0.000302923689622	0.000235637131462	0.000173481375598	0.000100693270148	0.000130763816298	3.45982906297e-05	4.62183487814e-05	2.59013779603e-05	4.47376858578e-05	1.82126097133e-05	1.63273534459e-05	1.65766361696e-05	3.84206271397e-06	1.58078473372e-06	1.86476741632e-06	5.8844093076e-06
m	0.0133894764069	0.221727532293	0.498524377456	0.173805015132	0.0677811863168	0.0190459213914	0.000338334767874	0.000981858787654	0.0010722493553	0.000151043222283	0.00112157764823	0.000110761414687	0.000330969297757	0.00020957851779	0.000157834593159	0.000431631563062	0.000174129449142	0.000328063797234	0.000166249670503	3.64506291238e-05	5.65406618228e-05	5.91764517699e-05
e	0.0111570783876	0.113944360764	0.507364539152	0.239326883377	0.0951977821056	0.0255831321305	0.000446690822625	0.00126319739922	0.0013831741551	0.000187718608761	0.00145862255808	0.000139574355229	0.000429191165919	0.00027212870483	0.00019688471062	0.000569753914954	0.000227029546364	0.000431967655711	0.000220409967776	4.80815065766e-05	7.47703156006e-05	7.70471271433e-05
s	0.0104450267859	0.0698428341213	0.482958176384	0.269929492792	0.126291377369	0.0315651983768	0.00222527007421	0.00171320426974	0.0013614140217	0.000432639277587	0.00130185169469	0.00022325113541	0.000345372621973	0.00024063807051	0.000292596559773	0.000289293242251	0.000144673968771	0.000205741078537	8.9951716867e-05	2.14018980609e-05	3.14818168599e-05	4.91097289344e-05
