 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.89164435	0.0969887585	0.0107310198	0.0004977401	0.0001168951125	1.7748198e-05	2.16886225e-06	9.48356775e-07	7.54931155e-08	7.4314496e-08	3.3146361e-08	5.3024286e-08	2.00563285e-08	1.045089675e-08	5.02840375e-09	1.080041165e-08
t	0.8176794	0.1655442795	0.0151736796	0.0011164195	0.000356865329167	0.000113492275667	8.50373775e-06	3.41874905833e-06	1.76376910717e-06	8.76774549333e-07	5.55399345667e-07	4.00057956e-07	1.78025698833e-07	4.71875050833e-08	1.56605885833e-08	2.76599762167e-08
t	0.730707516667	0.152457513167	0.0921902012	0.0144884538333	0.00785006844306	0.00177287019856	0.00045316192925	5.17394900194e-05	9.89375336906e-06	6.59703021644e-06	6.00517778189e-06	3.92600318533e-06	1.43709515294e-06	4.61116185028e-07	5.81222535278e-08	7.10759454056e-08
ù	0.464323595556	0.354234491056	0.149761897067	0.0186775527111	0.010087869393	0.00222159280519	0.000594352294937	6.56107355398e-05	1.09169644897e-05	7.67567216748e-06	7.2897732433e-06	4.73192232644e-06	1.70521186598e-06	5.64894950676e-07	6.07723978759e-08	7.74069678019e-08
s	0.253014885185	0.586387530352	0.131983955689	0.0183724990037	0.00612786537633	0.00321554124073	0.000340520326832	0.000413361114047	9.38331371966e-05	1.87297771512e-05	1.17666263971e-05	6.00969104015e-06	1.21263913699e-06	2.94085840589e-06	2.14161190599e-06	7.21098451193e-06
t	0.424007558395	0.459395776784	0.0893766488963	0.0178796957579	0.00481242789411	0.00355988468358	0.000257350534277	0.000529297124949	0.000121681508116	2.25945686704e-05	1.33478849557e-05	6.51227238005e-06	1.06800277233e-06	3.73445758896e-06	2.83532105966e-06	9.58154354174e-06
o	0.400634000598	0.432110225595	0.155774893299	0.00810349934263	0.00184492763337	0.00120522736319	8.8873812759e-05	0.00017705916915	4.08605974853e-05	7.76136470013e-06	4.57552400023e-06	2.27461567002e-06	4.20090620777e-07	1.25929612499e-06	9.46867138687e-07	3.19889790368e-06
s	0.135425499899	0.429687605198	0.3388334211	0.0548830377809	0.0270286497778	0.0122052743197	0.00103937639025	0.00035930129695	0.000265087764892	0.000130733682423	6.58621371917e-05	5.09096670667e-05	1.36220549769e-05	4.55183818333e-06	1.5227771407e-06	5.56038298656e-06
p	0.0468715963997	0.269967801733	0.510382347033	0.098182487927	0.0484969319259	0.0229230794399	0.00180781699675	0.000497043602317	0.000412293464964	0.000219181427474	0.000109202875731	8.80205306889e-05	2.34744179923e-05	7.65062772778e-06	2.48758228023e-06	8.59481766219e-06
ì	0.0198103879999	0.370536280578	0.487944995678	0.0731318079757	0.0318126263753	0.0149665896133	0.00108581074558	0.000245448316772	0.000210409566888	0.000120930274491	5.94748677437e-05	5.04392755296e-05	1.35456621308e-05	4.57256807593e-06	1.60489369758e-06	5.12260590273e-06
t	0.0103112670533	0.472842576859	0.376475171893	0.0853382059919	0.0320279625251	0.0206557276711	0.00102842899519	0.000721331484924	0.000332118614196	0.00012521010683	5.86240964146e-05	5.11476288099e-05	7.0179850436e-06	5.11878785864e-06	4.38223767003e-06	1.57455899829e-05
i	0.0040567852711	0.27878025062	0.489972183964	0.148330231997	0.0524323228417	0.0233954078904	0.00143314253173	0.000928601464975	0.000383075872732	0.00013243260661	6.18041014715e-05	5.42531179366e-05	8.99904621453e-06	5.74224431955e-06	5.33630571334e-06	1.9437717361e-05
è	0.0022327704237	0.0994804982733	0.574841227988	0.237220240666	0.0713950262806	0.0111277170635	0.00212175307724	0.00100147292499	0.000285775698911	0.00012870090987	6.35882851572e-05	5.16794809789e-05	2.47207304048e-05	9.54069713985e-06	2.56010472778e-06	1.27172878203e-05
c	0.00112154754007	0.0336994473678	0.441656529329	0.335206726889	0.105649065427	0.0645538807878	0.00509732279241	0.00939255550833	0.0019284771063	0.00065635453329	0.000265672281719	0.00027718745366	4.03898504683e-05	7.294585538e-05	0.000108701813576	0.000273191505273
h	0.000540027758857	0.0115068666126	0.223965034443	0.323189008963	0.192859515142	0.208360346929	0.0158363569308	0.0134284518361	0.00393564816877	0.00267271417776	0.00104995674391	0.00152185574122	0.000234051428823	0.000216395225127	0.000237185957859	0.000446569141758
