 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.678177565	0.309680552	0.011203835	0.0008616602	6.8581998e-05	6.96523325e-06	8.0613212e-07	5.5140537e-08	2.41054975e-08	1.1816782e-08
ì	0.369327730333	0.615908884	0.0140284673333	0.000683811324667	4.5679868e-05	4.69266868333e-06	6.8427573e-07	4.57700593333e-08	1.30483121667e-08	1.1107898e-08
s	0.291927058778	0.665646021333	0.0407254914444	0.00140128426622	0.000207699982667	7.97069281611e-05	9.28013678667e-06	7.55849528778e-07	2.06306101772e-06	6.71460240333e-07
o	0.253194050486	0.652303517111	0.0920757271481	0.00191645512207	0.000382992834222	0.000108649184054	1.39123721622e-05	1.08565526293e-06	2.75423054124e-06	9.10061176778e-07
n	0.085219225722	0.74803222237	0.148541032383	0.0155374433407	0.00158417575141	0.000997691716018	7.67249206207e-05	6.59651584098e-06	2.93761971575e-06	1.97171628893e-06
t	0.030264726474	0.583422874123	0.325710284128	0.0544155111136	0.00442185991714	0.00161834537201	0.00012928089354	1.07629026137e-05	3.43873613858e-06	2.89505676298e-06
a	0.011451616658	0.296897775374	0.616491041376	0.0676937923712	0.00646371283905	0.000902581082337	8.98491035133e-05	6.35153650457e-06	1.61729580753e-06	1.63213464099e-06
e	0.005162368286	0.120631860125	0.780667760459	0.0770680544571	0.0157851063464	0.000577390185779	9.98260235044e-05	5.99888146819e-06	6.3712204051e-07	9.8392410033e-07
k	0.00433709989533	0.0593628310417	0.679229213486	0.219696703152	0.0287691127821	0.00766543012859	0.000735813361168	9.95176124894e-05	6.76377855902e-05	3.66491884001e-05
i	0.00355851689844	0.0343133123472	0.672753447829	0.254062071051	0.024350080094	0.00980318520053	0.000894177820389	0.000127178662073	8.98997468647e-05	4.8184840858e-05
a	0.00490623823281	0.0199386727824	0.56320274261	0.28052625035	0.121822751865	0.00756921255784	0.00186723594013	0.000111707561934	3.18338912896e-05	2.34290760107e-05
t	0.0051606290776	0.0125856294475	0.23558505687	0.504926016783	0.204186773955	0.0320811738526	0.00476663974671	0.000466488527311	0.000131662527763	0.00010994430967
è	0.00871161569253	0.00576226516917	0.103699604957	0.639848338928	0.197874861318	0.0386166566175	0.00465069428224	0.00053388491777	0.000166451360254	0.000135591578557
r	0.00963485699751	0.00363594509972	0.0616681529857	0.707551946309	0.173635712106	0.0389263575392	0.00409517126075	0.00042974761459	0.000280461884418	0.000141595741519
a	0.00445012656584	0.00202211077657	0.0334846326619	0.595001415436	0.313065692369	0.0442088371797	0.00683056198692	0.000455670684863	0.000321685007806	0.00015921740784
m	0.00267978496195	0.00147661074552	0.012773205554	0.378462831812	0.461082197456	0.128408420393	0.0134575779956	0.000931222974954	0.000397856048935	0.000330281649947
u	0.00539631229398	0.00137096823517	0.00506479375133	0.246984103937	0.554295932485	0.166730806798	0.0181715646652	0.00112322943498	0.000422684372645	0.000439588446649
i	0.00690116676466	0.00146485274506	0.00181919369211	0.118066192379	0.611749977495	0.199843958933	0.0562672848884	0.00308086858833	0.000185621043882	0.00062083953555
n	0.00312296834822	0.000826564846353	0.000622029954037	0.0424872319597	0.429026959165	0.412623626311	0.0915521549628	0.0125305060628	0.00414556194463	0.00306240774518
ì	0.0136574322094	0.000766972113451	0.000381808033012	0.0172333103532	0.283891703055	0.568921765437	0.0871464203209	0.0179624806876	0.00582016444821	0.00421796354839
c	0.0171102729288	0.000749576524484	0.000330202861004	0.0093232643844	0.252112984352	0.578117895146	0.102790658774	0.0233567935625	0.0108445536161	0.00526377501613
h	0.00571102200637	0.000264244061828	0.000170142782335	0.00715092132813	0.193259561451	0.522396231715	0.179466566258	0.0510095711875	0.0244491635387	0.0161225553387
a	0.00390848327322	0.000223307464276	0.000115977772778	0.00348871656938	0.10103100615	0.398526000572	0.391515435419	0.0609524417292	0.0208635615796	0.0193751014462
p	0.00379208619107	0.000225523608092	0.000102870214259	0.00378277544979	0.0499214787167	0.351254360191	0.48179334514	0.0562649449097	0.0252061229265	0.0276565178154
