 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ì	0.70476306	0.294453082	0.0006680695	9.81779576e-05	1.441709823e-05	2.53715593e-06	3.7979718e-07	2.076586052e-07	4.3583689e-08	2.54045445e-08
s	0.689779993333	0.304129630667	0.00529156456667	0.0006273826976	0.000123052919897	3.938812483e-05	7.10940596667e-06	9.958510052e-07	4.60838959e-07	4.09458737833e-07
e	0.549687546444	0.439640280222	0.00963992118889	0.000808929289867	0.000159814305966	5.17475616267e-05	9.36171663556e-06	1.25927319907e-06	5.98952570933e-07	5.36957474611e-07
l	0.191932161815	0.610661716741	0.129452177063	0.0505179521206	0.0135341317013	0.00334573603389	0.000359594299859	0.000168142648697	1.49522236749e-05	1.34598755535e-05
a	0.0721830289383	0.65579299558	0.181503795688	0.0673135632069	0.0180218187254	0.00444693433863	0.000476600005266	0.00022378352129	1.97369690249e-05	1.77676007018e-05
n	0.0298777777794	0.692888845193	0.203273938563	0.0608567469023	0.0102880277335	0.00247393200688	0.000222836790402	9.73702908207e-05	8.10909714153e-06	1.24409887513e-05
a	0.0140312647265	0.643563515064	0.273478522854	0.0591332276341	0.0077592281445	0.00182451762363	0.000139478373467	5.53625273069e-05	4.24612382051e-06	1.06901876758e-05
v	0.00730179836217	0.492016853021	0.361295220951	0.120317394545	0.0150533032815	0.00337776726254	0.000331913651156	0.000240587414136	2.62246680468e-05	3.89821433173e-05
r	0.00554228490739	0.21082751734	0.443028090317	0.283008848182	0.0449856527605	0.0109489374208	0.000922463817052	0.000515226638045	5.84025960156e-05	0.000162591784439
ì	0.0384194596358	0.0962554614467	0.425293163439	0.369047406061	0.0567288429202	0.0126792826403	0.000965650522351	0.000395587827348	4.52029018052e-05	0.00016995859938
k	0.0465930440579	0.0499517531489	0.42314225448	0.333254955354	0.0871252029734	0.0306442413801	0.0214723655908	0.00267649495712	0.00356816695374	0.00157156207103
o	0.039663462532	0.0346159310496	0.489682584827	0.270573405118	0.0913705423245	0.0355629050934	0.0283148782836	0.00343495304104	0.00474218534011	0.00203919267814
a	0.049794346844	0.0283231366832	0.513236634942	0.273406088373	0.0990884187748	0.0212424653311	0.0113030755145	0.00130411082568	0.00158789936457	0.00071380702718
f	0.0291186013313	0.0216008507311	0.316873347314	0.458098576124	0.136698032925	0.0270296894437	0.00716912983817	0.00212343769856	0.00075585163719	0.00053246650906
ù	0.0809825584938	0.00811912114703	0.117298052105	0.625532658708	0.132042014308	0.0283523784812	0.00440981491272	0.00233333333285	0.00048239874173	0.000447698553687
r	0.0982265050463	0.00361346217301	0.045176395035	0.679801652903	0.135501148103	0.0309043861604	0.00392307360424	0.00208666994428	0.00037108217991	0.000395654671896
