 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.784785125	0.20814714215	0.0068606196	0.0001310571485	6.291205535e-05	1.0508673435e-05	1.83214173e-06	5.2361915e-07	6.05571955e-08	7.8029753e-08	1.202253371e-07	9.92488385e-09	5.30742715e-09	5.445821425e-09	5.2190085e-09
t	0.752567058333	0.23522500405	0.0115142782	0.0004452054485	0.000155071582017	6.08363807683e-05	2.679579973e-05	3.76752598333e-06	7.335490955e-07	5.60012173e-07	5.352881671e-07	1.09168261183e-07	2.01049144833e-08	6.14008409167e-09	1.82275895e-08
t	0.743384886111	0.16151582135	0.0822743524	0.0078191612495	0.00382992062734	0.000842146533589	0.00025691217991	6.26534966611e-05	3.67644636517e-06	6.861377891e-06	3.1983922557e-06	2.76427440394e-07	5.22848104944e-08	2.29773526972e-08	4.71475865e-08
è	0.486569412037	0.393140923783	0.104029617467	0.00988930992783	0.00492239457261	0.00104545921892	0.00030776112481	7.8757708561e-05	3.95070596852e-06	8.43022202467e-06	3.59207990397e-06	2.27189200065e-07	4.51625879081e-08	2.43806935824e-08	4.09948457733e-08
d	0.226403396346	0.446859047928	0.285735105822	0.0123857568206	0.00871236255437	0.00613326444737	0.0118452426731	0.00122822607919	0.000318864288503	0.000203231244069	7.65341002534e-05	1.12239095266e-05	3.88437443757e-05	2.64489485472e-05	2.23953419822e-05
e	0.096360348882	0.505510375976	0.348718991607	0.0133657830935	0.00998506722246	0.00783165300799	0.0156915239217	0.00161159473521	0.000423872487206	0.000268174150959	0.000100856742802	1.48941315729e-05	5.17773741646e-05	3.52572270142e-05	2.9848562989e-05
c	0.0378522710607	0.646033301992	0.233995493536	0.0443347178512	0.0156304454452	0.0116407685282	0.00865967467123	0.00113181212055	0.000306124276774	0.000185181436589	0.000134390270318	4.34258939216e-05	2.27219190942e-05	1.23408451699e-05	1.73909843246e-05
i	0.0173604021202	0.693055177331	0.192699966179	0.0577954116171	0.0181763438151	0.0129634618661	0.00632112065808	0.000974089257183	0.000267006912125	0.000157550597363	0.000145577989144	5.29387049992e-05	1.30373345411e-05	4.70209923317e-06	1.32396563472e-05
d	0.0064185376534	0.566169639777	0.29646654706	0.0794185562057	0.0271984599384	0.018001952312	0.00494396765369	0.000852080736061	0.000194944867242	0.000127044717621	0.000150897052086	3.04928173584e-05	9.24682569003e-06	3.64810625426e-06	1.39931970214e-05
è	0.00262932923113	0.435362607259	0.394683765687	0.103007000402	0.0381881389795	0.020258846004	0.0045285832679	0.000849511066687	0.000172410232314	0.000117357610607	0.000153729262829	2.31845582195e-05	7.99688469668e-06	3.30066089692e-06	1.42767917091e-05
t	0.00188619647704	0.457729909086	0.448636521896	0.0569618658007	0.0226703203265	0.00804303130133	0.0034092521393	0.000459526060229	7.75988120047e-05	4.9389480269e-05	5.55993075763e-05	8.13467143983e-06	3.74134263223e-06	1.83147911114e-06	7.10667693837e-06
s	0.00208544422568	0.263881256362	0.529969153965	0.1216420826	0.0485942194422	0.0237452728338	0.00757027537977	0.00159839157008	0.000303149228668	0.000207735515423	0.000346098133692	2.62951154133e-05	9.85732314408e-06	3.15072303705e-06	1.76258903128e-05
a	0.00328713847523	0.129008275454	0.343121149655	0.3780780342	0.0956696464807	0.0380394172779	0.00886978135992	0.00266038845669	0.000449167642889	0.000280423171808	0.000462864584564	3.94337171378e-05	1.16779512147e-05	2.92222644568e-06	1.97052851709e-05
m	0.00297051056508	0.0485476613047	0.169138091552	0.541099478067	0.14891273216	0.0663889187593	0.0170031063533	0.00390292425223	0.000747295314296	0.000448181090603	0.000596109568188	0.000153987854379	2.99887642382e-05	5.51541408189e-06	5.55312067903e-05
o	0.0117254940284	0.0172136724549	0.076475872284	0.604856359356	0.19495973072	0.0701432452531	0.0186382248844	0.00382252168408	0.000772749072765	0.000478781343534	0.000619437204496	0.000185508806793	3.53349145794e-05	6.33696453863e-06	6.67608961301e-05
n	0.0145598715738	0.00656226732163	0.034810088528	0.622802219785	0.22564392024	0.0692481574177	0.0194496937281	0.00431049216136	0.000933588658922	0.000579498961178	0.000768397516599	0.000166845254264	4.91759180265e-05	1.15579991909e-05	0.000104217652577
a	0.00515628254227	0.00220151117788	0.019786380176	0.542273416595	0.294534506747	0.0902081958059	0.033119239576	0.00866988938712	0.00162862318631	0.000933206320393	0.00110015481553	0.000192861644755	6.11700596755e-05	1.40965473303e-05	0.000120482322859
p	0.00202212438309	0.000753787143293	0.00783313162533	0.474299268865	0.329962635582	0.129158661935	0.0386479015253	0.011175056129	0.00209118559544	0.00141019684013	0.00192066568184	0.000256369964918	0.000134377386892	8.14526733768e-05	0.00025324447962
à	0.0049663658767	0.00166679536443	0.00387363577511	0.434357956288	0.358586751861	0.151750753978	0.0295090065084	0.00935992580967	0.00177333094515	0.00132848589671	0.00202301732395	0.000252332463639	0.000153025041764	0.000103554760359	0.00029508463914
m	0.00594651802047	0.00196552696881	0.0067647765917	0.331525588763	0.317438093954	0.129357707993	0.173630981503	0.0231961253699	0.00390526972838	0.0029852762489	0.00157310273798	0.000154927916546	0.000505778910055	0.00045204086602	0.00059828433898
e	0.00323837186839	0.00073769122027	0.0073071803939	0.191060449588	0.309419044651	0.197326105998	0.234226216168	0.0421439664566	0.00629528124279	0.00420607958297	0.00194858684599	0.000175082125515	0.000636622974685	0.000568941534673	0.000710381186327
s	0.00233562012943	0.000323136488877	0.00245575268697	0.168053463196	0.40290193155	0.238302835333	0.132042207723	0.0394005601522	0.0058667857476	0.00361839536099	0.00335138374866	0.000278806158505	0.000345096272895	0.000250275334224	0.000473756082109
i	0.00085287704311	0.000111170991912	0.000823608097657	0.126424230732	0.403359497183	0.222549978444	0.142553169241	0.0795283880507	0.0112573232492	0.00577886162033	0.00542370478289	0.000468556836168	0.000296708834298	0.000148771676408	0.00042316199737
t	0.000359953785037	4.0530394804e-05	0.000276438124119	0.056148507244	0.404540755728	0.203510276148	0.17399880308	0.110486206017	0.0187182777497	0.0122402782068	0.0148912037943	0.00178546687872	0.00108491031143	0.000629222913803	0.00128916782246
à	0.00221813723901	4.5928542268e-05	0.000101751576606	0.030495330048	0.346074728576	0.161306248716	0.240246881027	0.148669902006	0.0258398395832	0.0182247777356	0.0202576085981	0.00251615722624	0.00149188457048	0.000839271454601	0.00167152149082
l	0.00283589779605	5.40456870893e-05	7.3824997202e-05	0.0147707246493	0.205305237525	0.147331012905	0.395935900342	0.168625984002	0.0260318628611	0.0181517305785	0.0138382241994	0.00151275730875	0.00182912152349	0.0014906649682	0.00221298391361
a	0.00107177150173	3.08058460298e-05	5.8343744734e-05	0.00869369314977	0.110173967175	0.165008507635	0.374212640114	0.251578161334	0.041841635287	0.0229343918595	0.0166701910665	0.00154855006958	0.00203006804116	0.00169184553273	0.00245546083787
s	0.000487987649243	1.68837746933e-05	2.27041204113e-05	0.00386583744992	0.100979282392	0.179939059212	0.253572763371	0.307510757111	0.061691698429	0.0374207182865	0.0394740710222	0.00516355235653	0.00348187394705	0.00206497845424	0.00430788214596
s	0.000167460436648	5.9545963411e-06	8.19570250377e-06	0.00210912259664	0.0974989701307	0.145972916404	0.233295114457	0.25003851237	0.082403306143	0.0672752994288	0.0759937036741	0.0179430614522	0.0105795237823	0.00548418848475	0.0112247070487
a	8.48538537827e-05	5.27435154037e-06	5.98341036792e-06	0.000874581365547	0.0454795250436	0.092762206468	0.173851401486	0.368102734123	0.118148428714	0.0785489364763	0.0755420878914	0.0197973148174	0.0109744700608	0.00524917564492	0.0105730538829
ò	8.43473645942e-05	9.98947784679e-06	5.89989287893e-05	0.000375347919516	0.0172595660345	0.047893901156	0.176806180495	0.469897481374	0.138484969571	0.0787678038254	0.0450504606305	0.00925556627247	0.00752300982027	0.00262079459831	0.00591158216097
