 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.801647965	0.185751895	0.0009020991475	0.0115745748	4.20050835e-05	7.27581125e-05	4.5624034e-06	1.57151295e-06	1.832792085e-06	5.88128005e-07	1.05660151e-07	6.1441612e-08	1.63510595e-08	6.51082115e-09	4.65559155e-09	1.076596575e-08
k	0.576502281667	0.394096178333	0.0135932686808	0.0136869139333	0.00116177720117	0.000582632069167	0.000223813963067	6.53015519167e-05	2.7169859485e-05	4.15884116717e-05	1.2025682111e-05	5.84330574e-06	6.932082405e-07	2.64982404817e-07	6.18530474167e-08	2.01343658583e-07
è	0.350246673889	0.619177049444	0.0187670928603	0.00875401244443	0.00179847100039	0.000756222534056	0.000297727109522	8.65769563056e-05	3.55440196783e-05	5.52622605006e-05	1.59867557197e-05	7.767498564e-06	9.164529722e-07	3.50168717239e-07	8.00190683389e-08	2.60164475561e-07
c	0.235491737963	0.662525573148	0.0197874042534	0.0778878019481	0.00127657563346	0.00179452818902	0.000676198725007	0.000232709561102	8.34033830761e-05	0.000129242293444	7.18919279226e-05	2.27790755053e-05	7.8717386161e-06	4.43449345471e-06	2.67012881531e-06	5.15507988122e-06
c	0.199628309321	0.553570211049	0.135357968084	0.105332468983	0.00130089554449	0.00282092156301	0.00108713300834	0.000380038087034	0.000142493664359	0.000213979174481	0.000102512579308	3.49019471684e-05	1.12991306387e-05	6.1962717849e-06	3.67185598177e-06	6.96891962707e-06
i	0.128452543107	0.595501923683	0.194326436028	0.049664635661	0.0268400989148	0.003777954221	0.000847731716113	0.000271422145678	0.000102432790786	0.000136525842494	4.75886877693e-05	1.93055408561e-05	4.97026841957e-06	2.4871922783e-06	1.36532487692e-06	2.55085464236e-06
a	0.046348960389	0.508857827894	0.339375108676	0.0489764062203	0.0508323629716	0.00472584487367	0.000595368898704	0.000155273237226	5.01819524287e-05	5.28674363313e-05	1.83344197898e-05	7.40192685203e-06	1.82294487652e-06	8.667897161e-07	4.5962372014e-07	9.2895112612e-07
a	0.0169747116163	0.230267133298	0.418806619559	0.21384730874	0.111005377657	0.00799076075789	0.000765880646235	0.000186098194409	6.11532169762e-05	4.99622166104e-05	2.89663704633e-05	1.1977965384e-05	2.36799358884e-06	7.558416787e-07	1.74251458213e-07	8.08347787373e-07
r	0.0070709845821	0.0896646140993	0.47492537652	0.279306326247	0.121001795219	0.0197848102526	0.00481184634874	0.00139275544147	0.000772441638992	0.000851021045537	0.000226867551488	0.000129066956795	2.56196005296e-05	1.10516095929e-05	6.91051028274e-06	1.85264191958e-05
è	0.0024264877207	0.0399320116998	0.536515902173	0.329707175416	0.061057551073	0.0201615797509	0.00591954668291	0.00170376358582	0.000975758519664	0.00109102277651	0.000271258979329	0.000159101559465	3.17002207049e-05	1.40368207853e-05	9.14215476791e-06	2.39757318003e-05
t	0.000875989760233	0.0290091885666	0.431718274058	0.485353401805	0.035999072791	0.0115998872503	0.00327068842764	0.00092242543394	0.000462224629888	0.000523550733503	0.000151647445276	7.29150330217e-05	1.56172317633e-05	6.98206604943e-06	4.73208102964e-06	1.34317416684e-05
i	0.000608210223411	0.0204266125222	0.377515201353	0.445998250602	0.122346626697	0.0256288224168	0.00515902360921	0.00117954997798	0.000526018009963	0.000411471017834	0.000122429376425	4.86311121739e-05	1.10278925878e-05	4.70850460981e-06	3.29243213988e-06	1.01225671895e-05
e	0.0010869679078	0.0102018687407	0.217206551451	0.324922650201	0.348733798899	0.0799057774723	0.0124295667031	0.00300227425933	0.00143724525332	0.000771383199278	0.000193068330142	8.25216158913e-05	1.67300498626e-05	3.22774302994e-06	1.27799155663e-06	5.07289502983e-06
s	0.000970720113267	0.00389435782357	0.094310353817	0.218178850067	0.340148922966	0.237716872491	0.0542320922344	0.0212246609531	0.0111679242844	0.0133291945331	0.00262348924338	0.0015628507553	0.000352044912621	0.00013155052311	5.31217249989e-05	0.000102985095677
ò	0.000751855215089	0.00148731943786	0.050670963339	0.347349266689	0.184961260989	0.282513847497	0.0676524370781	0.0270590809844	0.0138895959281	0.0174516243444	0.00335574538446	0.00202092853377	0.000456939348207	0.000173647744437	7.06004265663e-05	0.000134909142359
z	0.00067683205603	0.00067973459262	0.142417370846	0.443124828896	0.122172536996	0.193086852499	0.0534693453594	0.0182609526615	0.0102109538094	0.0109507572815	0.00271901866482	0.00156137479326	0.000308623620069	0.000141858278212	7.21229804221e-05	0.00014687699792
u	0.00102221730301	0.00047694244754	0.172198889599	0.254641161965	0.117222815665	0.2902790075	0.0997985217865	0.0318105792205	0.0147289846031	0.0126002807605	0.00298426495494	0.00157906964442	0.00029616515669	0.000133741940404	7.29771749407e-05	0.000154396624973
n	0.00113680462474	0.000386150701513	0.059221486583	0.107579615655	0.123720791888	0.423717525833	0.160297510595	0.0565020630735	0.0276919675344	0.0284416722535	0.00606728288498	0.00360926926147	0.000782724108897	0.000335080547801	0.000171993333114	0.000338060793991
f	0.0003799225091	0.000133443759171	0.021502061021	0.064070578885	0.073991426296	0.427495561944	0.184400543532	0.0829261810245	0.0548364625115	0.0539900204178	0.0151088301283	0.0110647447538	0.00405890086963	0.00254269933593	0.00156038312104	0.00193827436466
à	0.00251710464682	0.00248069051606	0.007912977967	0.0489267779617	0.0732856377653	0.424327230648	0.218059011177	0.0871830836748	0.0535729578372	0.0456853751393	0.0137556173094	0.0107108554246	0.00452037766488	0.00299235940431	0.00187739126111	0.00219259266055
i	0.00347837571561	0.00328662411869	0.00325292497233	0.0287498469872	0.0716763449218	0.371449063549	0.286468570392	0.115900731225	0.0578973462791	0.0396991513798	0.00865727903647	0.00519297918153	0.00186622142996	0.00102771882377	0.000631152515803	0.000765692599183
o	0.00184029227187	0.00119351216623	0.00109408020611	0.0100868808957	0.0346828445073	0.22048852785	0.285619330131	0.162696833742	0.165201385426	0.0773713404599	0.0240730150122	0.0116047039272	0.00276496064332	0.000573705837923	0.000238899803268	0.000469727623061
g	0.00104735820396	0.000494320638743	0.000798712400703	0.00383113606523	0.0139816625024	0.106119391617	0.250416910044	0.172872774581	0.241824161809	0.118679553487	0.0451323250041	0.0279867726424	0.00686271321444	0.00319794544597	0.00254697182442	0.00420733645769
e	0.00276973951465	0.000200872475248	0.000699573585234	0.00162608235841	0.00582603566747	0.064583839539	0.260449980015	0.21925612486	0.215646663936	0.140365694496	0.0414854483347	0.0275086292141	0.00701855720481	0.00393161241532	0.00330770316047	0.00532348087256
l	0.00334417185655	9.2647879416e-05	0.000446439180078	0.000689091942803	0.00292615868916	0.0428206578463	0.244625953338	0.23849312162	0.211559017979	0.157061428165	0.0439920971116	0.0303043344047	0.00818402786827	0.00488651507177	0.00409202180582	0.00648231067752
à	0.00708995750385	0.000171513401805	0.000379059082026	0.000593995887601	0.00256716666305	0.0283092452821	0.193303404446	0.277373923873	0.190513509326	0.192772149388	0.0481667317039	0.0330910754682	0.00901349968942	0.00532390439059	0.00439372421194	0.00693709937917
o	0.00836959529128	0.000186898847402	0.000148091833109	0.0004464672852	0.00238330813768	0.016621332894	0.125069729815	0.313729341291	0.186387056442	0.248109279796	0.056586508568	0.0280821514894	0.00721961896314	0.0023239786302	0.00158012685398	0.00275649231306
p	0.00282615642043	7.10591402673e-05	9.66865514697e-05	0.000170471586733	0.00107758763923	0.007234597598	0.0727826649383	0.238988453764	0.245945385481	0.257809026599	0.085655372856	0.0547227438298	0.013921187321	0.0071746573434	0.00481161045799	0.00671234280435
r	0.00094509406786	3.00994864458e-05	7.91518132566e-05	7.77704902443e-05	0.000490865343077	0.00356840639933	0.0445074223128	0.185483554588	0.212573501827	0.3007535822	0.110666805619	0.0786022412766	0.0265074317737	0.0130007007811	0.008397464986	0.0143158906014
ì	0.00374992608367	4.10960928386e-05	3.98646171855e-05	7.74285524148e-05	0.000519618434359	0.00210196229978	0.0199224688709	0.171743221529	0.132944842609	0.415896640733	0.12543288854	0.0725862257589	0.0280052629246	0.00948476072703	0.005519355562	0.0119344174005
m	0.00468489082207	5.79978629462e-05	3.30673200618e-05	0.000133882190805	0.000509931126453	0.00184655386659	0.0178598077236	0.15206744051	0.155808249536	0.365122576911	0.15870551618	0.078446537253	0.0272231216415	0.0149632263757	0.00912582792067	0.0134113990002
a	0.00233518540153	6.58021043154e-05	3.26351250206e-05	0.000130883242602	0.000316787190484	0.0013022277722	0.0157884502745	0.10181287417	0.144305874512	0.282469532304	0.229634138727	0.128614482418	0.0474687972138	0.0187371886919	0.0107460560736	0.0162391080001
k	0.00156002923318	6.52805794385e-05	5.49932370069e-05	7.20123672007e-05	0.000279512263495	0.0007586017074	0.00612660475817	0.04826541739	0.0894697761707	0.249241374101	0.253320846242	0.195202740806	0.0677000957379	0.029097937464	0.0229110964579	0.035873703
a	0.00425981651039	6.52683061462e-05	7.46426170023e-05	4.61022770669e-05	0.000226720221165	0.000558331702467	0.00279023976939	0.02549039213	0.0653284260569	0.199740118034	0.263470165414	0.231340520269	0.0973426519126	0.0353099848213	0.0282034389193	0.0457532173333
n	0.0051618366368	5.54476824154e-05	5.34684850008e-05	2.8985527889e-05	0.000154782216588	0.000371285764156	0.0013128327798	0.0165593250433	0.067441718019	0.185777706011	0.269746228471	0.232783883423	0.112868880638	0.0366861066071	0.0258490734064	0.0451484767778
a	0.0022047650456	5.30211928385e-05	4.80951576669e-05	4.87079708297e-05	0.000101784868396	0.000246073228052	0.0006293963666	0.0100559253478	0.066351961673	0.12391006367	0.246332056157	0.261223027808	0.154475290213	0.051723582869	0.0296159051355	0.0529803529259
f	0.0012184961652	5.23520662795e-05	4.6271661889e-05	5.54347574766e-05	9.43154127987e-05	0.000221761492684	0.000354610675533	0.00499839131593	0.0337308795577	0.0659269562233	0.209891082052	0.272110192603	0.187097986738	0.0830041442897	0.0577748343785	0.0834222683086
a	0.00193254650507	7.63153307598e-05	7.1125339963e-05	6.75058730255e-05	0.000124972944266	0.000310419470895	0.000299040121844	0.00326173050531	0.0195131728526	0.0431868480744	0.167226857351	0.253323044201	0.219548355579	0.108305284763	0.0769328534595	0.10581991277
n	0.00216356790836	8.38241931066e-05	7.8267708321e-05	7.12880972985e-05	0.000124860885322	0.000319537961465	0.000221007950615	0.00248751100177	0.0153893459509	0.0391442170248	0.16106229245	0.2492885514	0.234756075193	0.115149978254	0.0761575231532	0.10350214759
e	0.00189307224279	0.000128491277222	0.000162536707774	0.000104860195389	0.000146672062341	0.000442089658322	0.000191659443538	0.00197257930059	0.0129944984503	0.0321595593416	0.12809897015	0.2098855738	0.256268168398	0.139682016085	0.0937812377177	0.122087985863
p	0.00180474473493	0.000143480424807	0.000190839570191	0.000116119868396	0.000158417892114	0.000491559574107	0.000197177806179	0.0015657717002	0.00851124881677	0.0197822261139	0.09447821605	0.180263311267	0.267250006133	0.160337568695	0.116959882573	0.147749378621
r	0.000606308023497	4.82048238023e-05	6.4476356197e-05	4.28979830653e-05	7.0100162038e-05	0.000191531184036	0.000117013970393	0.00104329088673	0.00511923263892	0.0142290263046	0.07045518035	0.136774123756	0.200662845378	0.174663379565	0.176053624191	0.219858756207
ì	0.00730882633235	0.000288862581067	0.000342188830599	0.000358759778022	0.00216507121401	0.00658690043268	0.00250504456013	0.00594820001558	0.00371364571297	0.0186831487015	0.0381255667833	0.078346980252	0.181681075126	0.169316783188	0.213273638064	0.271355358736
m	0.00954618541978	0.000376071063022	0.000435497671	0.000472501771341	0.00285971465767	0.00874442833423	0.00334533955338	0.00815502193853	0.00525489633766	0.0250369912338	0.0758030839278	0.109109862417	0.178325031709	0.170974807729	0.180567239355	0.220993352912
a	0.00561958021559	0.000651029890341	0.000990608494467	0.000723132669114	0.00227444370556	0.00737676796808	0.00314000028446	0.00648686057951	0.00693511621255	0.0223399004113	0.0848445739759	0.111337266472	0.14368179857	0.153871949243	0.204186233118	0.245540704304
n	0.00431013934686	0.00073565884336	0.00117496142716	0.000794268367268	0.00207220832735	0.00688151029913	0.00301836993615	0.00527696650984	0.00563571180418	0.0158754234704	0.039075757992	0.0650871624907	0.121094717523	0.159707616414	0.266403777706	0.302855728101
a	0.00231442305729	0.000544337594367	0.000895728571387	0.000589661633319	0.00100089205795	0.00340933974281	0.00124462832005	0.00228345318661	0.00354645033473	0.0069011422568	0.0205367049973	0.0468502934969	0.114047402508	0.175589895471	0.308380249235	0.311865389367
f	0.00165768554743	0.000480835692222	0.000803103909362	0.00052153527996	0.000644164894683	0.00225243493194	0.00065483971235	0.00129402923387	0.00282115396158	0.0038459403856	0.0123973463324	0.032989705499	0.0981190375027	0.165925681824	0.335872106412	0.339720406456
à	0.00417108327748	0.000504410624841	0.000624354888687	0.000626873562173	0.000779503550261	0.00230428676165	0.000670355309783	0.00123740351629	0.00269678633719	0.00380503132853	0.00966389077747	0.0269899321663	0.0784233178342	0.148231177275	0.362431308804	0.356840325485
n	0.00499984177299	0.000512224513147	0.000564418361629	0.000663203949258	0.00082714268342	0.00233128615188	0.000682135839928	0.00128753140543	0.00265922377906	0.00404768974284	0.0102842989258	0.0286053030554	0.0757311379447	0.153286902425	0.356640009601	0.356877691828
e	0.00544898110483	0.000735012142582	0.00118945391928	0.000709696278286	0.000837198794473	0.00285647968196	0.000740277883309	0.00132241073514	0.00400414875969	0.00373744231428	0.0105170541419	0.0287496100185	0.0722158453149	0.143126379808	0.357647109867	0.366162940609
</S>	0.00839471580241	0.00121337612129	0.00209602405964	0.00108573663914	0.00125584669724	0.00453039359098	0.00112379554165	0.00183784636757	0.00637698737984	0.00458403730714	0.00954680932095	0.0227178860092	0.0533754666574	0.096516298404	0.396773464933	0.388571360305
