 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.937347125	0.051065989	0.00174985671095	0.00924727047365	0.000526553656975	5.2500126625e-05	9.037511355e-06	1.11187655225e-06	3.637187256e-07	1.964840004e-07
M	0.770348868333	0.137783296333	0.0832132729776	0.00768901747365	0.000665465390308	0.000239179726625	3.9415845355e-05	1.93875722856e-05	3.886202556e-07	1.71038428373e-06
a	0.633951166111	0.247077922111	0.110642896739	0.00722772914122	0.000720514049769	0.000301882888308	4.9671260185e-05	2.55503203852e-05	4.49755358533e-07	2.22515828324e-06
r	0.518948188704	0.288294064037	0.13305615466	0.0496318553637	0.00829985133626	0.0014836819422	0.000224530841795	5.13688697517e-05	2.32320620951e-06	7.96814694975e-06
ì	0.270390164568	0.447007921346	0.18988023822	0.0725488497879	0.0162868007788	0.00315603931407	0.000589947447265	0.000114367739917	1.19431292032e-05	1.37014878166e-05
a	0.108223109856	0.707504573782	0.13681373474	0.033501274496	0.0109689921929	0.00235993814269	0.000513344160088	9.32472739723e-05	1.31812601477e-05	8.5638150222e-06
à	0.0463092231853	0.857889124594	0.07709142858	0.0134386380653	0.00415830439763	0.000868406878897	0.000202316624363	3.32674542241e-05	5.56342472923e-06	3.67235409073e-06
r	0.0181191180818	0.648219854865	0.271466991193	0.0379243260218	0.0170204251992	0.00579096341963	0.000958872701454	0.000272039360308	0.000148649867843	7.87170375302e-05
t	0.00639466281393	0.267590234955	0.621365480398	0.0693481103406	0.0244576183997	0.00874282830654	0.00135509960048	0.000405866113436	0.000227014052614	0.00011309750851
e	0.00414231327131	0.114971355985	0.793512660133	0.0666682384469	0.0142134084666	0.00523182786885	0.00089775548016	0.000202293090479	0.000109399878638	5.07708498367e-05
n	0.0031237530526	0.0549413685617	0.814539570044	0.0803955374823	0.0297453694889	0.0143642405563	0.00196021280672	0.000642387689493	8.40621773127e-05	0.000203496960946
a	0.0062303389797	0.0204900615872	0.635534330015	0.236645713827	0.0667498398296	0.0281090311854	0.00502743960224	0.000866831169831	8.20537851042e-05	0.000264352283649
s	0.00726785597723	0.0081151837724	0.437972460005	0.337607171276	0.134057333277	0.0605959347285	0.0107630018674	0.00272281966328	0.000225964831035	0.00067224751455
t	0.00242693453102	0.00275287978357	0.275262957668	0.392337323759	0.214340751092	0.0903941765762	0.0158522772891	0.00498654315443	0.000471096607012	0.00117504643818
e	0.000994670018287	0.00092301987729	0.105403848056	0.476600561253	0.257577430364	0.127355173859	0.0261960344297	0.00375394375148	0.000373450604004	0.000821886432727
m	0.000773610172762	0.000322672757763	0.060996103852	0.497808697084	0.258475723455	0.146945147953	0.0296730091432	0.00376156598383	0.000327049086335	0.000916459130909
b	0.000522156792254	0.000117801489921	0.043498814944	0.589937869028	0.240531201152	0.0974139459843	0.0232310183811	0.00347576808794	0.000303664813778	0.000967807403636
r	0.000181908636138	3.96788313503e-05	0.015719779608	0.674671569676	0.226091150384	0.0591875133281	0.0213449784604	0.00188268292265	0.000173547499593	0.000707194361212
ò	0.0041046063961	0.000363487106493	0.009853092836	0.639803023225	0.185692656795	0.117978192443	0.0393449964868	0.00200643924088	0.000199843926531	0.000653633420404
s	0.00541375064137	0.000480201523831	0.0536581162787	0.551212184408	0.154190135598	0.181062717481	0.0466172921623	0.00486354501363	0.00084860712551	0.00165343444013
e	0.00186444273312	0.00017298095961	0.0647501174296	0.348473685803	0.127725178533	0.304935905827	0.138600930721	0.00986453900454	0.00106903746517	0.00254315471338
m	0.000707105967707	6.73191775367e-05	0.0229377420132	0.125514849601	0.0990805628443	0.467320315276	0.222854983574	0.0404045506682	0.00524904027839	0.0158635300378
è	0.000565470269236	5.58661868456e-05	0.00900752774273	0.0487927440003	0.0705114796148	0.443908405092	0.336964751191	0.0605897202227	0.0077476610928	0.0218564196793
n	0.000492297171579	7.56005189485e-05	0.00333290508591	0.0275470428001	0.0611399585383	0.439550535031	0.359098050397	0.0565120584076	0.0100687855309	0.0421827858931
a	0.000217272755693	7.32382636495e-05	0.00142519141597	0.0198066158834	0.0548457931794	0.365323221677	0.406867023466	0.0850341444692	0.011460565077	0.0549469222977
m	0.000160262241898	4.69191192165e-05	0.000617509592657	0.00720873894447	0.0211034102598	0.181267833892	0.447974204489	0.188042494823	0.035863478259	0.117715129099
a	0.000204989507299	2.54116917388e-05	0.000361069104219	0.00300456014816	0.0084157377866	0.0904063286307	0.350148698163	0.313518921608	0.053525163753	0.1803890897
s	0.0001865464811	1.52615494129e-05	0.00015210118674	0.00129061840272	0.0037886499622	0.0541048215436	0.325743449388	0.362330867203	0.0575111169177	0.194876546567
t	6.51082911333e-05	5.7514456043e-06	6.09746397133e-05	0.00049004761624	0.00173494658073	0.0380474626812	0.211369053129	0.374775315734	0.111517106973	0.261934228856
e	5.66987758111e-05	1.03033985014e-05	8.69732487044e-05	0.00103700060075	0.00217127868691	0.0181168417271	0.14945632771	0.343223321911	0.136586083658	0.349255156285
p	5.9056703937e-05	1.27191636338e-05	9.85587542348e-05	0.00121580132758	0.0023127862373	0.0109613276757	0.11078571257	0.251660990637	0.198573892553	0.424319132095
l	2.5791420979e-05	7.2070253446e-06	3.99934134116e-05	0.000567067253193	0.0011623040541	0.00452818425857	0.04510110419	0.143152762546	0.329112890851	0.476302677365
ò	0.00036035495466	0.000193142890115	0.000249970198471	0.00232652306773	0.0084954490847	0.00790697068619	0.0292365763967	0.0810201785153	0.439977843617	0.430232979122
n	0.000486808361553	0.000296211473372	0.000334111787824	0.00281828477591	0.0106048918659	0.00898430856206	0.0229206814656	0.0854378598384	0.548513954539	0.319602879707
n	0.000178163315531	0.000141957344801	0.000129139914941	0.000996197047637	0.00356745972563	0.00321466708969	0.0090801426752	0.0774488296128	0.60201493818	0.303228503236
i	0.000212173163524	8.93146019437e-05	0.000452149002314	0.00219520598488	0.00592238884121	0.00565343526556	0.0150359537451	0.0682316158709	0.441228884393	0.460978867745
</S>	0.000334977191762	0.000107494680972	0.000838505401157	0.00388417414244	0.0100425764206	0.00967276113278	0.0251724293726	0.0744834149354	0.277984549696	0.597479083873
