 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.817289775	0.171796928	0.0073988114	0.00347754124	3.44447945e-05	2.01397725e-06	2.4524127e-07	1.268679025e-07	3.66372895e-08
e	0.730339775	0.234632139333	0.0278271954667	0.00681038088	0.000377425024833	1.19236192833e-05	6.6692793e-07	4.27678145833e-07	5.51170961667e-08
f	0.481766377333	0.423566059778	0.0723717074889	0.0208960396267	0.00103453750828	0.000332745921761	2.64694012767e-05	1.75249618194e-06	4.37937356206e-06
ò	0.257526291444	0.642276846593	0.0759040008296	0.0228187928089	0.000996299589427	0.00043496016092	3.52399507589e-05	1.82795183398e-06	5.80790768069e-06
r	0.182194575148	0.772674092198	0.0360687189432	0.00842023630297	0.000467605833142	0.000158352431307	1.35017919196e-05	7.18007317993e-07	2.1802400869e-06
s	0.0699807980493	0.911704644066	0.0148455816477	0.00318648706766	0.000211031546381	6.3962793769e-05	6.02296693987e-06	3.63724252664e-07	1.06711694897e-06
i	0.0272351095831	0.743663544689	0.210346815549	0.0171978142226	0.00114334203413	0.000390509523923	1.763967528e-05	1.73682923089e-06	3.49509820299e-06
è	0.0100049596277	0.36979388723	0.491873085183	0.115181578074	0.0124988001447	0.000605222664641	3.16133044267e-05	3.97270617696e-06	6.91593073433e-06
n	0.00352504564923	0.15937314641	0.468209941728	0.209537449358	0.155951073382	0.00238614847821	0.000340427739476	0.000484627957726	0.000192175153578
a	0.00160992282308	0.0800671430033	0.470475503909	0.234959306453	0.207860049794	0.00361648852607	0.000502971183159	0.000647910835242	0.000260736814526
m	0.00365715797436	0.0362016635344	0.611955334636	0.244744592151	0.096135178598	0.00607496454202	0.000764794164386	0.000256055969081	0.000210307624842
b	0.00401375331479	0.0202450620228	0.459692168212	0.449666647384	0.0581089041993	0.00693368671401	0.000945714854795	0.000145107647694	0.000249010818281
ì	0.0643224277616	0.0333343815189	0.225894852737	0.513981649128	0.1419016294	0.0178013492713	0.00222431751826	0.000156147092565	0.00038328847276
k	0.0843575323991	0.0377342691396	0.146360732912	0.344102076376	0.354769683133	0.0258406890904	0.00366601067275	0.00235192199085	0.000817097857587
e	0.0689895772782	0.0152689883465	0.0938030496373	0.256012102125	0.510718494378	0.0455197890301	0.00529673405758	0.00322051079695	0.00117074938586
à	0.0640055298627	0.00774621151883	0.0493844763224	0.141644500708	0.679360574793	0.0503067846767	0.00516097018586	0.00139334718898	0.000997620085287
t	0.0214742371256	0.00259848077492	0.0190016582175	0.102684113569	0.816621634931	0.0296176528922	0.00359567422862	0.00286489318633	0.00154165945176
t	0.0071621609149	0.000887856592287	0.00913192740583	0.107435014523	0.617013954977	0.183158577297	0.0507658020762	0.00861591806211	0.0158287936173
i	0.00549144510997	0.000404171849429	0.00357540564861	0.067722529041	0.445997781659	0.362416939099	0.0841600330254	0.00886834645404	0.0213633588724
f	0.00495942774666	0.000351686883143	0.00147704602954	0.024813558547	0.452939630553	0.396116226366	0.0818932966751	0.0136061155847	0.0238430016241
i	0.00345857515889	0.000395842887714	0.000676693106513	0.00928746850567	0.315946440184	0.507045422122	0.118709018892	0.0168187560949	0.0276617445414
n	0.0029361886693	0.000309868912571	0.000257745732171	0.00359757809189	0.190265780061	0.585197420707	0.156632866297	0.017218012265	0.0435845221805
è	0.00135039037277	0.000359816127524	0.000121902840724	0.00171079373063	0.14492224002	0.560979306902	0.213178675432	0.023074991755	0.0543019263935
s	0.00081539027869	0.000347527936341	8.03632335747e-05	0.000879424463543	0.281291826673	0.442029882301	0.186201890144	0.0432217239183	0.0451319744645
t	0.000272613129463	0.000117797260147	4.41048717249e-05	0.000521722624514	0.300684675891	0.3501829941	0.205638611715	0.0654884226394	0.0770490514882
r	0.000113515745288	0.000129305140916	6.32094344416e-05	0.000245005511505	0.10592244263	0.395353061367	0.321522990572	0.0597692348798	0.116881257163
a	0.00106730196843	0.000369287880305	0.000196295818147	0.000294943147168	0.04200446021	0.298329733789	0.439890983524	0.0704139356266	0.147433079054
o	0.00352016462281	0.000622102310102	0.000358123726049	0.000372511739056	0.0164136870033	0.135663028596	0.451155274508	0.159599429876	0.232295673018
l	0.00334261723294	0.000501722213367	0.000288775031683	0.000258300244352	0.00602454257443	0.061329562332	0.289623681503	0.267081603292	0.371549151006
à	0.00186202403631	0.00124452838112	0.000439955213561	0.000475400179451	0.00266442916481	0.0311651965773	0.195960093834	0.337882727764	0.428305583669
d	0.00136075253194	0.00146212629704	0.000506832669187	0.00055694854515	0.0021955965216	0.0201869100591	0.135894454611	0.486426475921	0.351409854556
r	0.000460264143147	0.00049828898668	0.000204008342062	0.00025470022705	0.00145828776053	0.0090852501197	0.0857835182037	0.552764091974	0.349491571519
o	0.00329358676038	0.00157953971323	0.00168582343502	0.00135306833568	0.00249728737351	0.0161864249399	0.0808671540679	0.404397090658	0.488140000506
</S>	0.00635344538019	0.00289790085661	0.00324774221751	0.00249958856784	0.00423233868676	0.02671491597	0.0799546490339	0.304667935329	0.569431450253
