 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.85482603	0.139334843	0.00571635995	0.0001156063135	5.4664991e-06	1.22251403e-06	4.82906915e-07
a	0.609573606667	0.378183514333	0.01144220965	0.000671684107833	0.0001010626897	2.23803444633e-05	5.54793243833e-06
n	0.321782992222	0.624947824778	0.05147534755	0.00159632730261	0.0001585208149	2.97635610211e-05	9.25436847944e-06
o	0.149145584741	0.742935121593	0.10515804585	0.0025185748342	0.000189057486633	4.40818698737e-05	9.56285715981e-06
n	0.0555525649137	0.699886620531	0.23777107195	0.0063851171114	0.000318582175544	5.62693599579e-05	2.97505743866e-05
ò	0.0239136562379	0.441035485177	0.49951244065	0.0316992217038	0.00365868213185	9.93083733193e-05	8.11703547955e-05
n	0.016303103346	0.281045733392	0.652849380217	0.0440949059013	0.00535449394395	0.00015304449444	0.000199363364932
t	0.0168469474487	0.199936589464	0.743803610072	0.0352685086338	0.00352900798132	0.000169813688147	0.000445576744977
a	0.0100085003496	0.087427610488	0.776978453357	0.106263067545	0.0170408834271	0.000915721479382	0.00136575796166
t	0.00387968891653	0.038389592596	0.729359594452	0.199077042515	0.025261363809	0.00146508502646	0.00256757015389
a	0.00280373710551	0.0163155102987	0.494477046151	0.378014797505	0.0950219439363	0.00753146687549	0.00583544071796
s	0.00233813364517	0.0084017395129	0.18662107405	0.628024682502	0.146748662645	0.0117793871585	0.016086295906
ì	0.00158492949172	0.00313929975097	0.0781724119833	0.590554760834	0.266561722215	0.0279361419195	0.0320507309687
n	0.00126630642191	0.00141428015366	0.0549557306278	0.501640976945	0.338924854072	0.0578227753065	0.0439750573229
n	0.00044456103397	0.000559300397887	0.0466948503526	0.432495432315	0.285784088024	0.104243748435	0.129778000441
e	0.000883041513323	0.000423444555962	0.0157621811675	0.217427404438	0.312018172675	0.168154206145	0.285331536814
f	0.00111474709444	0.000508296158654	0.00994736162917	0.104132546479	0.339894837558	0.210779708715	0.333622472271
a	0.00198892005481	0.000528496632885	0.00794889959972	0.063795392293	0.287299599186	0.327484736238	0.310953930757
n	0.00221749328827	0.000408013081962	0.00277206947991	0.023485251231	0.180000653062	0.388764485413	0.402352040252
o	0.00095036546609	0.000207831018321	0.0010377514113	0.00955127151033	0.102471456021	0.443178608471	0.442602756751
ò	0.000527651720363	0.000140359429774	0.0003630229299	0.00351411745678	0.0422842504737	0.56444818949	0.38872246225
k	0.000214166614121	5.80313839247e-05	0.0001633720081	0.00129206761893	0.0170562282912	0.64339781983	0.337818334083
a	0.00160194601371	0.00130850638497	0.0004343960027	0.00324699548631	0.0103261147637	0.545580869943	0.437501168028
v	0.00229186477124	0.00175547244832	0.000607887457567	0.00402025559544	0.00754625855457	0.331487753314	0.652290532676
r	0.00100430687641	0.00062630713944	0.000343689409189	0.00245931083181	0.00320822938486	0.198393348771	0.793964854225
è	0.0103547186115	0.00714915628315	0.0028822433364	0.0618045741439	0.014088415695	0.092423217257	0.811297718075
c	0.0134839547238	0.00934211239272	0.00379564112547	0.0808575128146	0.017720237765	0.177354649086	0.697445906025
h	0.00572992622793	0.00347186306257	0.00271535918849	0.0350447713715	0.00952845212167	0.221748549695	0.721761058675
i	0.0132228492093	0.0243522309875	0.0125940401962	0.111897642791	0.0602593600406	0.117988012232	0.659685876225
</S>	0.0217627351046	0.0464692554938	0.0217830985981	0.194482721395	0.11103248002	0.089796274616	0.514673488113
