 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.99014187	0.0037269271	0.00443036685	0.000795663267	2.353708475e-05	0.0006314313395	8.8927585365e-05	0.0001509321061	4.871026405e-06	1.5815392275e-06	3.55426545315e-06	2.663475977e-07	5.087343005e-08	3.5159477735e-08	1.7909172e-08
v	0.68736674	0.284553702867	0.0231235152833	0.003333564367	0.00035538966275	0.0009520101395	0.000171930918698	8.95627494333e-05	2.56214745717e-05	7.32318509417e-06	1.85460383198e-05	1.87411313103e-06	8.189316005e-08	4.1853342735e-08	1.24413081333e-07
ò	0.273188356667	0.672791434289	0.0475025994278	0.00447467722233	0.000612200980917	0.00108465531117	0.000204887720233	7.18840008111e-05	3.35463757239e-05	9.35268656472e-06	2.36197686199e-05	2.45468198034e-06	1.01306470017e-07	4.73510039117e-08	1.62146468111e-07
s	0.149624222222	0.788562078096	0.0510841841426	0.00924318317411	0.000561478870306	0.000631745091723	0.000162155567411	6.22258746037e-05	3.7150811108e-05	1.16306280549e-05	1.67361260533e-05	2.45089049678e-06	1.45524580006e-07	9.81590176372e-08	4.77448023704e-07
t	0.108515358407	0.826290746032	0.0482068063809	0.0145316653914	0.000642442640102	0.00112492218724	0.000394142155804	0.000147703954868	7.54156637027e-05	2.07498813516e-05	4.35649203511e-05	5.30626493226e-06	2.79829823335e-07	2.00339399212e-07	6.84404351235e-07
o	0.0584768538023	0.590030008677	0.33632331046	0.0104219934638	0.0022604000467	0.00167819472908	0.000459761975268	0.000205063768289	7.63259162342e-05	1.82183691172e-05	4.4235836817e-05	4.89519447742e-06	2.32512233778e-07	1.57594277304e-07	3.44758547078e-07
d	0.0236119627008	0.383892976226	0.499025863487	0.0656033951546	0.0053921043489	0.0171278139764	0.00353626270176	0.00080734402943	0.000442318123745	0.000102963869706	0.000414300445639	3.14093839925e-05	3.10639118726e-06	2.56315819667e-06	5.61338540236e-06
e	0.00954572746693	0.299169703075	0.571623961162	0.0831450561849	0.0073651961163	0.0221385628921	0.00461209752392	0.00111543245648	0.000561696269915	0.000130110382902	0.000537528425546	4.01176994808e-05	4.05862721675e-06	3.36459685039e-06	7.36489578012e-06
r	0.00449613471231	0.136870562025	0.633798220387	0.170511139862	0.0106811890388	0.029608745864	0.00905905446464	0.00246105143216	0.00110074125197	0.000265237687301	0.00104792001885	6.97215646436e-05	5.57955122658e-06	3.62135103496e-06	2.1028274906e-05
f	0.00165142804077	0.079231333475	0.368360866796	0.316816909954	0.0174922183463	0.166036201955	0.0265850671549	0.0164721935441	0.00349048341732	0.0007831800291	0.00274974717295	0.000218080271548	3.82040227422e-05	2.5708243845e-05	4.8334914302e-05
ò	0.00096493139359	0.0304120689583	0.223144418932	0.419964046651	0.0624823711154	0.203622134985	0.0311536130516	0.0206792769814	0.00401003480577	0.0007689434297	0.00246529027198	0.000216764060516	4.56908449141e-05	3.1034078015e-05	3.93709009673e-05
m	0.000709047037197	0.0237885466528	0.318593976311	0.42794607555	0.0726177967051	0.089593143995	0.0277803276839	0.0228172847938	0.00734248603526	0.00437394519657	0.00210057027166	0.000926384343505	0.000498232872305	0.000364277849405	0.000547916009856
u	0.00342163358507	0.0182388346176	0.29837135377	0.303874208517	0.179068511902	0.0930391693317	0.0488251558946	0.0324037259313	0.0115930266784	0.00602840939886	0.00209397452389	0.00119171131117	0.000650563795102	0.000476046719535	0.000723711586619
e	0.00700131852836	0.0063204950392	0.12232423759	0.185995073506	0.380942480634	0.104186865444	0.0749851706315	0.0889809763104	0.0196116672261	0.00629094713295	0.00197046340796	0.000718417743723	0.000243268326034	0.000162387734912	0.000266283306873
n	0.00502047130645	0.00229005159207	0.0610711861967	0.0901189138353	0.334353183545	0.110848594148	0.17329077021	0.14697404877	0.0361455190754	0.0105614883777	0.0258402208027	0.00250180985791	0.000401032798678	0.000282843016971	0.000299922876958
t	0.00167574424252	0.000771820505033	0.0287842095989	0.0459597212784	0.180616042515	0.110792732383	0.276097833403	0.23571877959	0.0475500410251	0.0141317011259	0.0516088402676	0.0045394296193	0.000724192752893	0.000485582185657	0.000543374818986
u	0.000817563424207	0.000258345326154	0.00988114032963	0.0196028087595	0.131890632172	0.0726650817943	0.289160834468	0.352535373197	0.0647048180084	0.016251779042	0.0373934886225	0.0035092401731	0.000556048374298	0.000329949768386	0.000442884327662
t	0.000531403777469	8.75247651513e-05	0.00344884175988	0.0115724805865	0.117839242391	0.0676002905981	0.331844178156	0.321090614399	0.0762375546695	0.0173278616807	0.0470242114075	0.0039663872577	0.000582002161433	0.000369410262629	0.000477973117221
