 	voglio	che	Maria	venga	domani	</S>
i	0.895322475	0.0989939162	0.00556325775	2.86306323e-05	5.818351675e-05	3.346660775e-05
t	0.767414121667	0.227824792067	0.00455124528333	0.0001509589223	2.56742460833e-05	3.317783575e-05
è	0.496902463889	0.450738380689	0.0517948522944	0.000250048490767	0.000260871190028	5.33716719167e-05
l	0.30636457463	0.613688026896	0.0752837074315	0.000405455913589	0.00403281559668	0.000225395580639
o	0.206196351877	0.722677242299	0.0646742578105	0.0010632397712	0.00508350599223	0.000305382583546
n	0.073152292959	0.856371380766	0.0592708779368	0.00816507685707	0.00181734936408	0.00122300285118
a	0.0271997703197	0.654893123589	0.238404622646	0.0719689469524	0.00190732089469	0.00562618865039
r	0.0114054503399	0.37639662453	0.351071150882	0.222639448984	0.00277482319823	0.0357124768835
t	0.0048253910133	0.236097263177	0.337218006961	0.334109726328	0.00585052609941	0.0818990856278
i	0.0139432350044	0.0854239994923	0.399721058987	0.405520578776	0.0139881750331	0.0814029585426
à	0.0184877682015	0.0309706917174	0.346053959662	0.420334632925	0.112111584344	0.0720413795142
v	0.00788005782707	0.0106398312985	0.227837399887	0.264531664308	0.428159951448	0.0609511251714
v	0.00325244056892	0.00382956343883	0.106240315962	0.229672004769	0.575350313816	0.0816553770571
r	0.00251454508964	0.00214369331294	0.0408643088207	0.389033144923	0.354972699605	0.210471612352
i	0.0124238505299	0.00366305243765	0.0155704289069	0.341347396641	0.268629174868	0.358366094117
i	0.0276612168433	0.00448442137922	0.00600135470897	0.14817309688	0.519976398289	0.293703547372
M	0.0220213488044	0.00261845581641	0.00212237261299	0.0560067502933	0.488207270096	0.429023841791
a	0.0082717577248	0.00113243995214	0.000853026960997	0.0231427509311	0.480701087365	0.485898967264
r	0.00364149087093	0.000457962520713	0.000475817100332	0.0110780603104	0.562325775788	0.422020942421
ì	0.17808152032	0.0240177033869	0.00716831882678	0.0174983456035	0.352409405263	0.42082476414
a	0.42530295344	0.0402637044623	0.0120089686089	0.0600999432012	0.239827905088	0.22249659138
</S>	0.49628522672	0.0327743172311	0.0100582428044	0.0933564066006	0.201425687544	0.16610017569
