 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.53077204	0.468697798	0.00036229633	0.0001067747965	5.451728e-05	3.42443647e-06	2.9285891e-06	2.2614414e-07	4.005430555e-08	3.58370495e-08
p	0.226520938333	0.616888119333	0.142018981007	0.0135484521232	0.000769995103333	0.00021257184867	3.45650196667e-05	3.08170126333e-06	8.48145148883e-07	2.45782030417e-06
è	0.107065252778	0.649104726444	0.223513003669	0.0185812466744	0.00133272110111	0.00030695070289	8.69536965556e-05	4.61939892111e-06	1.16306639296e-06	3.32699667472e-06
n	0.0472368202593	0.754543808815	0.16937679789	0.0197904218581	0.0082074973337	0.00036973166763	0.000233004348852	0.00017061184214	2.7946953841e-05	4.33180991316e-05
s	0.0272131024198	0.547765279605	0.32980819263	0.067798636286	0.0229924931112	0.00343297093588	0.000611994169617	0.000239674690713	4.99963252803e-05	8.76119980439e-05
e	0.0205841731399	0.308785553202	0.560703620877	0.0811085744287	0.0232052080371	0.00469585257863	0.000713295239872	0.000112509433571	3.02313198268e-05	6.09435712146e-05
t	0.01100959628	0.392679187734	0.529422426959	0.0508398814762	0.013095168679	0.00223793904954	0.000499720439957	0.000171706217857	1.26404973423e-05	3.16977926049e-05
s	0.00744929699333	0.373164874245	0.540844685653	0.0648601314921	0.0113452615597	0.00166431460651	0.000448462209986	0.000178342716619	1.00926651141e-05	3.44851262016e-05
e	0.00726068633111	0.158899852082	0.714138695218	0.105175167164	0.0116828481866	0.00234845820217	0.000388989576662	7.16839762063e-05	7.5755771047e-06	2.59623463005e-05
k	0.00396470200037	0.057102309834	0.732023398406	0.188201269055	0.0147004297289	0.00324196223406	0.000464887012221	0.000178952652069	5.24234884349e-05	6.95965030002e-05
a	0.00453223489012	0.0215262097513	0.647602966135	0.256460873018	0.059346223243	0.00899478357802	0.00115339383741	0.000226504784023	6.85704096116e-05	8.82176753334e-05
o	0.00684227613004	0.0111722454838	0.476140875378	0.330966224339	0.131267214414	0.0368607451927	0.0062179020458	0.000447640774674	3.07090143372e-05	5.41892841111e-05
l	0.00467300265668	0.00539759112127	0.299504345126	0.498802541446	0.135226096138	0.0454852120642	0.0089165948486	0.00127664032489	0.000291238115779	0.000426752796037
à	0.0116246986656	0.00430558733376	0.174036158709	0.534379437149	0.232798453379	0.0321652470214	0.0085095396162	0.0012511191083	0.000382689079593	0.000547092993012
d	0.0138137216078	0.00397032725459	0.0750947552363	0.39718609905	0.378141987793	0.0284006760071	0.0172577508721	0.0819473314694	0.0029843741342	0.00120302195867
r	0.0052751625885	0.0014970827782	0.0335302503121	0.49043788635	0.300804292598	0.032166685669	0.0206482739574	0.10917175029	0.0040872921114	0.00238137511956
o	0.0100248998628	0.00348302837607	0.012898385404	0.481566742117	0.253560604199	0.168050771223	0.0261707379858	0.0404661075633	0.00167686554047	0.00210190530652
m	0.0110220159143	0.00407018168702	0.005166411168	0.284534127372	0.348602454733	0.268766730408	0.0404510459953	0.0271369465211	0.00307089428349	0.00717920890217
b	0.00375849401377	0.00139850255967	0.0022314493548	0.175579726057	0.298287444911	0.219704536803	0.264066057665	0.020401358007	0.00375807781116	0.0108143406341
ì	0.127802799087	0.0135984342889	0.000962763583733	0.0656461652857	0.17764480497	0.259206392268	0.329531771888	0.0142231108357	0.00221028318705	0.00917342287803
k	0.169149141396	0.017672807095	0.000543716235911	0.0307590215952	0.191509491657	0.233108990756	0.156768469963	0.175851075612	0.014519083929	0.0101181612927
e	0.141881398832	0.0348157693637	0.0012574612533	0.0145053509317	0.167403782219	0.187212943585	0.117394969988	0.290971218537	0.0215624363097	0.0229946517642
à	0.133220483144	0.0419330652546	0.001492103982	0.00693867465573	0.0694765301397	0.162076942195	0.159101396663	0.380393712846	0.0128201083032	0.0325469305881
t	0.044835969991	0.0153916057539	0.000500781550467	0.00240037510374	0.0309172297799	0.0960284967317	0.165238291221	0.541370354282	0.0598951173011	0.043421740196
t	0.014947208684	0.00513200440712	0.000169026738112	0.00088847969458	0.0174089291933	0.0802925929106	0.11416028274	0.430429974761	0.149632622434	0.186938903399
i	0.00853807783867	0.00285489775579	7.30389117607e-05	0.000368820861527	0.00762226199777	0.0858211033035	0.145945040913	0.375352231587	0.131945666478	0.2414789178
f	0.00641589951489	0.00217548308193	0.00012838895392	0.000951191963842	0.00440085611592	0.0724444270012	0.115796973088	0.431768787196	0.146903471159	0.219014575933
i	0.00387889107363	0.00099394970731	0.000142285897973	0.00119235233461	0.00187231016864	0.0274266695671	0.0426503454793	0.298053054065	0.199544047053	0.424246141978
n	0.00303451933888	0.000523816391103	6.0599364591e-05	0.000517912517203	0.00091450297488	0.012313133289	0.0188872370264	0.190799076355	0.226841852351	0.546107397326
è	0.00308744262729	0.00102779300237	3.53968384637e-05	0.000350974278068	0.000938542263627	0.00604018419633	0.0115391868755	0.168907555452	0.27142758745	0.536645365775
s	0.00309117031343	0.00121278145746	2.78242722546e-05	0.000291725351689	0.000973991962876	0.00368395494211	0.00869332662517	0.294103891817	0.262079592483	0.425841728592
t	0.00103417933481	0.000425032097587	1.14090984849e-05	0.000100590492563	0.000358396654425	0.00135223527904	0.00344971783839	0.297806296939	0.349226937494	0.346235169531
r	0.000393387500937	0.000187246944296	4.57424494616e-05	0.000114448193854	0.000187481976608	0.00063076540468	0.0014284725928	0.115185499313	0.405384869165	0.47644207651
a	0.0224673372303	0.0151311468381	0.000481410466487	0.00256641786462	0.0068307485922	0.0193234766916	0.0206852252143	0.0561165761043	0.264601286388	0.59179639217
</S>	0.0446660486152	0.0301006649191	0.000877279033244	0.00495549793231	0.0134673127961	0.0380825518458	0.0403311026071	0.0362271215522	0.162148753194	0.629143696085
