 	il	morto	vuole	pianto	</S>
o	0.99279946	0.006769138	0.00035341745	3.7601818e-05	4.03192865e-05
p	0.869332003333	0.129454776333	0.00107442245	7.36749463333e-05	6.50958188333e-05
e	0.642548701111	0.344670792111	0.0123732760833	0.000296615025444	0.000110590312944
s	0.49445080037	0.48715889737	0.0175532175611	0.000566614441815	0.000270457884315
a	0.324126340123	0.65689188579	0.0170330477204	0.00136301311394	0.000585735848105
m	0.137861875708	0.838570735263	0.0203353862401	0.00225687167131	0.000975143116035
m	0.0544148775693	0.649696091754	0.203539558413	0.00913066352377	0.0832188126053
è	0.0221270259898	0.364057507251	0.461015202804	0.0347175018413	0.118082778868
n	0.0114883837966	0.54419228575	0.359192394935	0.0374159681138	0.0477110183227
o	0.00809220006553	0.537160171917	0.313704358978	0.0960263682046	0.0450169634742
t	0.00437544535518	0.215338849972	0.534186986326	0.182694016068	0.0634047478247
è	0.00224525818506	0.0777960416573	0.708382795442	0.149411946356	0.0621639926082
l	0.00148983083002	0.0298482395524	0.750967998481	0.143732616452	0.0739613375361
i	0.00225499404501	0.0138429523175	0.554474662827	0.246600988817	0.182826435845
g	0.00250614388734	0.0053830108725	0.343086560942	0.417818972939	0.231205328615
l	0.00086539948478	0.00228953476417	0.195930699647	0.591828347646	0.209086009538
a	0.00123100301159	0.000978105894723	0.0704985007157	0.745539672549	0.181752723179
m	0.00135168001053	0.000518211954908	0.0340768557386	0.73809039085	0.225962887726
m	0.000466140780843	0.000224927121436	0.0208417869295	0.43530929495	0.543157869242
è	0.0687468056976	0.0144244173203	0.0095986643265	0.319033696317	0.588196409747
n	0.0915165621792	0.0191742006051	0.00599262590883	0.581457512106	0.301859091582
o	0.0320399503397	0.00664871698337	0.00770161843628	0.515527305702	0.438082392194
</S>	0.0183010241699	0.00368428291669	0.0118285037181	0.278717835351	0.687468316097
