 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.86328543	0.1300781935	0.00649228135	4.53777434e-05	9.02432004e-05	7.027073645e-06	9.39025505e-07	2.17684435e-07	1.5019048735e-07	4.39212397e-08	2.370588345e-08	2.52669462e-08	2.354680225e-08	3.5570845585e-08	2.16207764e-08	1.483113338e-08	7.646292025e-09	2.738456705e-09	8.22845883e-09	2.74729735e-09
v	0.586526053333	0.400893241167	0.00955080711667	0.00275685505007	0.000145467793733	8.64460789783e-05	1.6058419105e-05	1.17895349617e-05	6.95780165402e-06	1.17906416303e-06	9.1378882745e-07	7.23506713533e-07	9.9135961225e-07	1.41991870892e-06	6.04341978733e-07	2.24600562713e-07	2.09869698358e-07	2.3896711205e-08	1.539256483e-08	6.72782862167e-08
ò	0.286851901111	0.701361357056	0.00778596670556	0.00366838286269	0.000164634189044	0.000113218649759	2.1223039135e-05	1.56623882456e-05	9.23375388234e-06	1.55881504868e-06	1.21144938598e-06	9.56195103944e-07	1.31506646742e-06	1.88394089697e-06	7.99280461411e-07	2.94726103504e-07	2.77476861586e-07	3.09436418117e-08	1.781696487e-08	8.86155563256e-08
d	0.13769172437	0.702082949019	0.0654417359019	0.0795377889669	0.00413557452081	0.00668443681669	0.00149639606014	0.00124689847934	0.000762947689625	0.000274998670611	0.000126601522039	0.000239586832201	6.49929824191e-05	3.2166401293e-05	6.52963356556e-05	4.14985308404e-05	3.84625494493e-05	8.61204183068e-06	1.28899383782e-05	1.4434193923e-05
ò	0.0545043864567	0.723892903006	0.0963758653006	0.104960674022	0.00548373688494	0.00888701794223	0.00199737792671	0.00165877094185	0.00101497364711	0.000366379727324	0.00016853983614	0.000319224005047	8.6359389733e-05	4.25272373977e-05	8.68909385519e-05	5.52696683068e-05	5.12183642614e-05	1.14751984052e-05	1.71829564746e-05	1.922077086e-05
p	0.0222536650189	0.664610777669	0.191426871767	0.0803058190407	0.00611599600631	0.00875052731741	0.0109435368822	0.00464853896268	0.00327244416627	0.00251412604623	0.00089401103084	0.00250705930933	0.000404242122171	6.34205294326e-05	0.000305801456184	0.000206235114129	0.000400872545865	0.00015779316093	9.57820248401e-05	0.000122502854172
o	0.00796487792963	0.50265002589	0.366350957256	0.0743205570136	0.00655067746877	0.00874245398247	0.0139294710847	0.00564546360836	0.00402490833749	0.00322995508142	0.00113577196258	0.0032363014624	0.000510143785337	7.02891055609e-05	0.000378731125618	0.00025653784403	0.000517410338246	0.000206564367385	0.000121982369915	0.000156946605525
j	0.00443607653321	0.55588797863	0.331217965752	0.0843944730045	0.00586145962292	0.00568130420416	0.00513084368557	0.00231624912359	0.0015999880279	0.00112477810649	0.000411772496493	0.00110890536876	0.000195764296392	5.0854310937e-05	0.000144605764096	9.323675733e-05	0.00017837781704	6.95974214363e-05	4.1069667473e-05	5.46929999763e-05
u	0.0063630553444	0.430822174877	0.417127085251	0.113850264335	0.0210161758743	0.00517392040139	0.00228720707186	0.00120981886453	0.000792326578833	0.000423020330773	0.000170481639708	0.000399741194367	9.09833755573e-05	4.43981214123e-05	6.6564593772e-05	3.88009882233e-05	6.53618754873e-05	2.39421068879e-05	1.40982383223e-05	2.06136083554e-05
r	0.00571845378147	0.195181542292	0.547109575084	0.203050818112	0.0360890562914	0.00850161546713	0.00164995760062	0.00116831364484	0.000715509862478	0.000222753108868	0.000129817180779	0.000186308180902	6.70975402791e-05	4.79127149041e-05	5.63011769973e-05	3.19722251878e-05	3.23479019698e-05	1.08184654718e-05	6.07415593877e-06	2.38321854818e-05
