 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.97362613	0.024713552	0.00076110687	0.000881071237	1.769073875e-05	2.98238735e-07	7.836953e-08	7.326669e-08
ù	0.81835299	0.180834843333	0.00038236173	0.000419945450333	9.47364011667e-06	1.82650015e-07	5.32347953333e-08	1.3022428e-07
t	0.679108656667	0.306871064444	0.00509148887	0.00860411373011	0.000218124705739	4.20958050583e-05	3.22614607571e-05	3.21763033767e-05
t	0.745287932222	0.235821388148	0.00705305539	0.01140027091	0.000295474775246	5.60856105328e-05	4.2994666459e-05	4.27835788239e-05
o	0.537928725074	0.453881499383	0.00386347499667	0.00417211308667	0.000106711159115	1.87827475943e-05	1.4355756413e-05	1.4314105723e-05
s	0.259365296025	0.707396019794	0.0228705820989	0.00914813247889	0.00114082991374	4.92509411014e-05	9.90512552433e-06	1.9958046991e-05
p	0.174553664342	0.747298339931	0.044561552033	0.031557315493	0.00192344513791	7.14134103671e-05	9.74798867478e-06	2.45208246637e-05
ì	0.124620587114	0.806011879977	0.0361913396777	0.0320341007977	0.0010893754293	3.70657816557e-05	4.65176149159e-06	1.10567224546e-05
t	0.133480724038	0.745231059992	0.0678503088926	0.0495600892326	0.00362728285977	0.000105952938752	4.94712742639e-05	9.51853727182e-05
i	0.082350863646	0.724182319997	0.125879129631	0.0626646917442	0.00459986025992	0.000133657241251	6.5079408188e-05	0.000124447434673
t	0.0277840985487	0.539680519999	0.310972026544	0.0998977312481	0.02077497006	0.00054521829875	0.000114930402829	0.000230558198658
o	0.0124038788829	0.22852389	0.532686242181	0.197639077083	0.0276008018533	0.000739419632917	0.000133737754276	0.000273001095886
f	0.00736989153763	0.102393549667	0.60645036406	0.255619109028	0.0267823211178	0.000801106410972	0.000235643928092	0.000348039528295
a	0.00690719675588	0.0412498945557	0.640607104687	0.283759893009	0.0260637040726	0.000776483943657	0.000268607188031	0.000367119799232
b	0.00659103045529	0.0179436556519	0.602987754896	0.33818005767	0.0325655643909	0.000942943687886	0.000341407774677	0.000447591622877
b	0.00222154374243	0.0062177705273	0.403367928299	0.55146940589	0.034712218197	0.0010997652293	0.000375194823559	0.000536171240959
r	0.00074486852021	0.00216656979243	0.237575299433	0.74230736863	0.0160354181323	0.000673365609767	0.000151080068186	0.000346002503653
i	0.106600361059	0.00199405520414	0.214920949811	0.559634752877	0.113687601377	0.00231182176992	0.000305523651062	0.000544899324551
k	0.141904362414	0.00192232780138	0.189593279937	0.478572180959	0.181841037126	0.00417899672331	0.000897020250354	0.00109077217485
è	0.0478146770327	0.00153880086713	0.204004206646	0.56549322032	0.174294582375	0.0045793947411	0.00105877005012	0.00121632827162
t	0.0164383692982	0.00142311255238	0.215670268882	0.58543383344	0.167281515792	0.00543486108037	0.00247576588337	0.00584225313721
s	0.00549039787723	0.00053287717746	0.131703595294	0.45220821448	0.385238033597	0.0106710603601	0.00390895452779	0.0102468623791
a	0.00367151394958	0.000236195042487	0.0464420582813	0.175927398493	0.692312694532	0.0649353287867	0.0038842856426	0.0125905134597
n	0.00306403441643	0.000135389757396	0.0156059193504	0.0598662780643	0.783697698177	0.100553768262	0.0137784642142	0.0232984278199
o	0.00219876240538	7.1100271032e-05	0.0053190584348	0.0209915766648	0.648044676059	0.260238618087	0.0208298650714	0.04230631794
