 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.547742335	0.42070338	0.031384385845	0.0001470084545	1.90042191e-05	2.937756425e-06	7.11042805e-07	8.8154624e-08	5.9576274e-08	7.94529865e-08
i	0.236645101533	0.612178246667	0.150400505282	0.000743808658167	2.74228187e-05	3.98994770833e-06	7.08223748333e-07	8.66795367667e-08	6.10361546667e-08	8.12388546667e-08
i	0.0802653133777	0.514865205556	0.385729751761	0.0188803095861	0.000212890605233	4.53932352361e-05	1.03009289611e-06	6.96324476889e-08	3.95353182222e-08	4.30302407222e-08
p	0.0358873507926	0.357331948519	0.539225830587	0.0610850155287	0.00587599556841	0.000415722561745	0.000163033379099	1.07491193426e-05	1.51939325607e-06	2.88237154024e-06
à	0.0205584456542	0.21673794284	0.682761856862	0.0701526518429	0.00896418085614	0.000561665047248	0.0002427197817	1.45477691042e-05	2.10511702869e-06	3.92856058675e-06
s	0.0144930182747	0.102992677613	0.825163518954	0.048276477281	0.00844588028538	0.000428305409083	0.0001802978059	8.04133302473e-06	7.3517809529e-06	4.43484426892e-06
t	0.0433311137582	0.132080259204	0.741910072985	0.0625536577603	0.0184696217618	0.00106541833636	0.0005509391453	1.48666930082e-05	1.51567123176e-05	8.86879775631e-06
a	0.0457563575194	0.123830526735	0.455631250995	0.327571584587	0.0412380979206	0.00508200187879	0.0008520978151	1.61361438694e-05	1.25457427725e-05	9.42448618544e-06
ì	0.0179255101065	0.0458596455783	0.216293060332	0.628629228196	0.0780112293069	0.0119824139596	0.00121182423837	3.21920601565e-05	2.61585715908e-05	2.87681913285e-05
c	0.00867899066883	0.0169558044261	0.176854676777	0.588188586065	0.178899709769	0.0222299503199	0.00505816934612	0.00166226363672	0.000995199249197	0.000476650400443
h	0.0410269745229	0.0062733933087	0.132737277259	0.423787072022	0.325276023256	0.04478899344	0.0192108414487	0.00391642071224	0.0018926816164	0.00109033020015
e	0.0529556685076	0.00357692596957	0.0480489920197	0.353840304007	0.426890151085	0.08673368448	0.0227715244829	0.00306327330408	0.0012418625278	0.000877649441383
t	0.0194386427525	0.00222400384986	0.0165971631332	0.390198134669	0.465276783695	0.0877379648267	0.0159905954943	0.00153719700136	0.0005485751316	0.000450953621794
e	0.0087994461675	0.00107219345995	0.00563050796273	0.330757091556	0.467638871232	0.166570201609	0.0177304748314	0.00113769610045	0.0003221999472	0.000341292507265
l	0.00624273538917	0.00123768863665	0.00192203508258	0.190404899185	0.552827353744	0.215054590536	0.0260844932771	0.00356332030015	0.00150178881907	0.00116109050242
ì	0.0629663911297	0.00290528324555	0.00072199411086	0.108778497062	0.632975894581	0.153490503512	0.030490675759	0.00434057844005	0.00192052642969	0.00140964749414
s	0.0805975373699	0.00288503496052	0.00038626694362	0.0806140076873	0.673599698194	0.125445234504	0.029995951253	0.00359802438668	0.00164706966656	0.00123112289138
o	0.0274564031166	0.00103735703551	0.000216241090207	0.0618509251624	0.585234409398	0.268585888168	0.0488868604177	0.00373445219556	0.00161270665552	0.00138469644046
