 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.9825103	0.01181035675	0.00496461115	0.0005770517004	0.0001300025493	5.9544085e-06	9.3939621e-07	7.73506065e-07
g	0.791782306667	0.19972847775	0.00799229855	0.000321655217067	0.000137338802633	9.22934016667e-06	5.84359147667e-06	2.28599708217e-05
r	0.414318235556	0.57364045925	0.0113453621833	0.000478657755689	0.000168856274211	9.81798172222e-06	8.01204662556e-06	3.06252938406e-05
a	0.156757047952	0.51581616875	0.325275224728	0.00141259541856	0.000671706521404	3.27213539074e-05	1.03891310085e-05	2.42018381802e-05
t	0.0542972722507	0.400378738583	0.512795921576	0.0271652958729	0.00516384820713	0.000113712209302	3.50300023362e-05	5.02692860601e-05
s	0.0411835542502	0.447343812861	0.392199573859	0.101850418624	0.0168818677357	0.000370713976434	8.09810541121e-05	8.91399886867e-05
a	0.0384258614167	0.249166748954	0.58287194462	0.107301031875	0.0214867635786	0.000553298275478	9.9914159704e-05	9.44843228956e-05
è	0.0167571323722	0.0858924731847	0.831822248207	0.0478706812917	0.0163718205262	0.000824612941826	0.000159718438235	0.000301329590965
n	0.0063685825674	0.0307832680949	0.814640769402	0.0939362520972	0.0483239868421	0.00328867318061	0.000918305879412	0.00174015148032
a	0.0125118287325	0.0142809755316	0.593027236467	0.177365620699	0.186456392281	0.0113106591269	0.00211473412647	0.00293252932677
n	0.0145368581175	0.00824924874387	0.334516168822	0.366611183566	0.25824345076	0.013146264209	0.00225314314216	0.00244365614226
g	0.00486797801617	0.00298442243296	0.145069044274	0.541800874522	0.27687342692	0.0184638625697	0.00499098574739	0.00494938501409
r	0.00162871302372	0.00102294977265	0.0512937474247	0.561009948174	0.340388888973	0.0282610651899	0.0067158068158	0.00967885917136
à	0.00111722885591	0.000483287800883	0.0191327224416	0.393198055058	0.526970142991	0.0413325350633	0.00774684250527	0.0100191837571
m	0.00094782546697	0.000321406726961	0.0199385761139	0.217004647353	0.634785497664	0.0718819916878	0.0301642711684	0.024955777119
m	0.000793302370657	0.00313170350232	0.0200290297146	0.176484099118	0.606420449221	0.0960182988959	0.0572955403895	0.039827547373
a	0.0198394000902	0.00450514986744	0.0069561207382	0.0892268888393	0.468234271074	0.294061174632	0.0707160801298	0.0464608614577
a	0.0296749235301	0.00224717712248	0.00250348884007	0.0301304428198	0.196349169025	0.632186471544	0.0531335339433	0.0537747284859
d	0.01411438073	0.00206741300749	0.00108850195069	0.0258819183466	0.104698840342	0.585935957181	0.117356495214	0.148856487495
r	0.00496925188567	0.00173404626516	0.000629152981563	0.0262724164489	0.0843581554473	0.388810215727	0.227888488405	0.265338312498
e	0.00291587101756	0.000652041701053	0.000311391675188	0.0108186192496	0.0415296006491	0.384938315242	0.283945069468	0.274889117499
f	0.00225497413785	0.000364163373684	0.000193198823729	0.00540733591653	0.019177893383	0.362571458414	0.325073863156	0.2849571125
ù	0.00351707754462	0.000331408631228	0.000572160356576	0.00358920813884	0.0116708116277	0.253554868138	0.488292204385	0.238472244167
m	0.00394128803487	0.000247549811743	0.000743256292192	0.00166347666295	0.00728961050923	0.165997258046	0.633149898128	0.186967671389
m	0.00143012436496	0.000100416453248	0.000402487904064	0.00191186693765	0.00482110846974	0.110772475182	0.719934636043	0.16062690713
u	0.00984963778832	0.00109021888242	0.00322624333469	0.00260579917922	0.00440978508991	0.0572294052273	0.611156848681	0.310432052377
</S>	0.0188522048942	0.00210693834121	0.00611427166734	0.00260554358961	0.00563683719496	0.0572751991137	0.40473669434	0.502672276189
