 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
à	0.966872675	0.0282174675	0.00194499311355	0.00261347824605	0.00024858783666	2.19463997007e-05	6.41156857999e-05	1.24334966554e-05	3.4458938789e-06	7.28218934163e-07	1.7766679805e-07
r	0.666558688333	0.1074256075	0.207228518447	0.0134233940461	0.00306834544999	0.00107175803903	0.000870768119133	0.000296817204322	2.67504548789e-05	1.81754039342e-05	1.1228131558e-05
t	0.378114269444	0.284952095833	0.307657492816	0.0206444070154	0.00499260548333	0.00164456072634	0.00142250110638	0.000486199408107	4.04532439596e-05	2.99031503114e-05	1.5545262186e-05
e	0.287673024481	0.547364568611	0.149736452272	0.0107344694051	0.00266091207111	0.000774405968113	0.00075775889046	0.000257214368002	1.94674798065e-05	1.5884534012e-05	5.83949124333e-06
n	0.145180537827	0.746905119537	0.100709565424	0.00518851906837	0.00124356786704	0.000324525012038	0.00032189002182	0.000107605529967	9.3946627555e-06	5.50647047883e-06	3.75779682911e-06
a	0.0855856412757	0.810490143179	0.0984087334747	0.00420579772279	0.000856908922347	0.000198784188679	0.000181400210273	6.13569166557e-05	6.13945674183e-06	2.04942891394e-06	3.0601041797e-06
i	0.0351053467586	0.895883504393	0.0653703511582	0.0030472763076	0.000400911389116	9.58053075597e-05	6.75996377577e-05	2.52602168186e-05	2.25505905728e-06	6.93370065313e-07	1.04619552757e-06
v	0.0125912505062	0.760318794798	0.214285058719	0.0085454736692	0.00296301684471	0.00048684557252	0.000599893780586	0.00017577927554	2.06623890058e-05	6.18956426144e-06	7.07952264019e-06
ò	0.0055319728554	0.429775474933	0.520571052906	0.0356226725564	0.0059007156149	0.00138282009084	0.000871409760195	0.000298021291847	2.84805682019e-05	8.10229477715e-06	9.3015044134e-06
s	0.00309848633513	0.233468568311	0.705067550969	0.0477946815188	0.00738804820497	0.00172027879695	0.0010589544534	0.000364730697282	2.43997682673e-05	4.90593228238e-06	9.4382763378e-06
t	0.00121486507504	0.131068139104	0.719134283656	0.0933177411729	0.037665864735	0.00714074803232	0.00744601168447	0.00271752639909	0.000179154588089	5.25494464275e-05	6.31410487793e-05
e	0.00231548303835	0.0613285120347	0.618930554552	0.217455647058	0.0714026849117	0.0124186220108	0.0112347879948	0.0045113132997	0.000253874247696	6.72904182092e-05	8.12439145931e-05
s	0.00257690013368	0.0337365676782	0.538934751517	0.289782992353	0.0974641483039	0.0161831693369	0.0150044447649	0.00573958383323	0.000348716287565	6.78454054697e-05	0.000160886856531
