 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.4839184765	0.495027869	0.020998066033	4.84129375e-05	6.034505e-06	8.3409892e-07	3.0479507e-07	4.16156365e-08	9.48144565e-09	6.2090345e-09	1.2116868e-09	4.0125319e-10	3.29203195e-10	3.15435745e-09
n	0.1698589915	0.797534156333	0.0321256736777	0.000348526194167	9.93594723333e-05	2.00777888867e-05	1.14660714367e-05	1.37314609317e-06	2.57270090983e-07	1.326226305e-07	1.48555104333e-08	3.07484595667e-09	1.63144705167e-09	5.97421228333e-09
ì	0.0615967142133	0.795602175444	0.141756429559	0.000865112098056	0.000133315271778	2.86377534289e-05	1.52156412622e-05	1.85609440106e-06	3.42619759994e-07	1.72747856333e-07	1.90522789644e-08	3.84822020756e-09	1.98318320789e-09	5.03419161111e-09
c	0.103787573451	0.684996481815	0.20769508652	0.00261923379935	0.000673176894926	0.000119134219276	7.76426135374e-05	2.10472686037e-05	5.95353211633e-06	2.70842191161e-06	1.15171731014e-06	3.48752200291e-07	2.01447418727e-07	2.5678168972e-07
h	0.245868917817	0.583657160605	0.155599812173	0.00812640926645	0.00523053959831	0.000784963783092	0.000625468601179	6.79658462012e-05	2.20040613721e-05	1.21817993039e-05	2.80022593671e-06	7.81161580097e-07	4.53036772909e-07	5.52380619907e-07
e	0.210130352006	0.346322420868	0.421505100724	0.0140895360888	0.0061912027561	0.000919843627697	0.000739173477393	6.43081194004e-05	2.1737021114e-05	1.2809301268e-05	2.2145346379e-06	5.79651631532e-07	3.36942378103e-07	4.13003483302e-07
t	0.0706416949687	0.229441154289	0.655487956908	0.0315344250296	0.010115916642	0.00122964174257	0.00135679873613	0.0001410841738	2.6261507028e-05	2.1236623256e-05	2.17008970497e-06	4.57150735344e-07	2.55865713168e-07	9.76525747767e-07
o	0.0241740276862	0.18856340723	0.728263985636	0.0443786976765	0.0114731906207	0.00136035467419	0.00156310834438	0.0001674628725	2.78322684193e-05	2.40193379753e-05	2.14903368366e-06	4.15183661281e-07	2.28162407423e-07	1.15072372776e-06
r	0.0132328000254	0.0665129043767	0.733165715212	0.118225663892	0.0581468602802	0.0047267219514	0.00549482861379	0.000347245552067	6.81967528831e-05	5.83907005484e-05	8.08511167655e-06	2.36380486993e-06	2.02614163884e-06	8.21366292109e-06
ì	0.0113396024751	0.0307752209589	0.619499691737	0.244927197964	0.0791123594267	0.0068739888838	0.00688263156126	0.000410559509022	8.24032963944e-05	7.00410384395e-05	1.00788252522e-05	3.01576993364e-06	2.62871442878e-06	1.0583239267e-05
s	0.0058733490917	0.0196854139863	0.692516730579	0.236548299321	0.0381630748089	0.00402106786127	0.00283014854375	0.000264194648007	4.97299342315e-05	3.19887754032e-05	6.71376244407e-06	1.82417762155e-06	1.64901262543e-06	5.816243049e-06
o	0.00291080393057	0.0119221165288	0.560921983526	0.383927069774	0.0314846739363	0.00667416095376	0.00178284254792	0.000286720119336	5.42182090772e-05	2.24391494677e-05	5.79075608136e-06	1.45393417552e-06	1.33690280714e-06	4.41810961633e-06
n	0.00176313409019	0.00660842977627	0.283693181175	0.536265779925	0.137597267979	0.0187800819846	0.0137606765493	0.00107044730978	0.000251244587359	0.000157706516489	2.68616459605e-05	6.81414702684e-06	5.52561160105e-06	1.29238128054e-05
t	0.0029962832434	0.00258457253876	0.144681250558	0.401572059975	0.326520435993	0.0683389706615	0.0475802248498	0.00388636433659	0.00102681336245	0.00057148698883	0.000104430541987	4.15132590089e-05	2.98403665337e-05	6.58382486018e-05
a	0.0061998229478	0.00590188572625	0.0500717278193	0.383126209992	0.355244671998	0.140835960221	0.0510325982833	0.0053760693122	0.00134414930082	0.000605260652943	0.000108189544162	4.72238886363e-05	3.30324037712e-05	7.32591058673e-05
t	0.00521691603927	0.00695240422742	0.0182535171731	0.382949469997	0.381163430666	0.14612692674	0.0519694560944	0.00520719630407	0.00129039384694	0.000614651407648	0.000109214371554	4.35031418454e-05	3.22574695171e-05	7.07129016224e-05
a	0.0137415840698	0.00318629852781	0.00665742783437	0.282538713332	0.388579186889	0.233744148913	0.0614359903648	0.00741058043469	0.00171471191565	0.000725897789216	0.000117274689518	4.38019542818e-05	3.25702698724e-05	7.18968295408e-05
s	0.0165344785899	0.00191211077127	0.00233057850979	0.204151054444	0.40510352563	0.277711986304	0.0794896284549	0.00923979181156	0.00217658033855	0.000979479016405	0.000159305262173	6.13947584273e-05	4.51697353241e-05	0.000105012738847
ì	0.0210985557633	0.00103340135242	0.00083006985093	0.124869229148	0.427140978543	0.319383338768	0.0922404328183	0.00958379760385	0.00232451511285	0.0010807090388	0.000177850880724	6.87610831424e-05	5.03991819414e-05	0.000117984939949
n	0.0224414555338	0.000743090581473	0.000627704009643	0.156566827383	0.408416342848	0.316489296256	0.0743277476061	0.0145158622013	0.00346882420428	0.0012692122796	0.000518053926908	0.000187360618047	0.000149747918814	0.000278472216983
n	0.00752653204393	0.000256922319991	0.000540661347848	0.154239571294	0.485345047616	0.207537688752	0.117365719202	0.0177433132338	0.00498422906809	0.00237651692653	0.000885727342303	0.000370501232682	0.000288551989605	0.000539005425661
e	0.00280860318798	0.000325695902164	0.000186841511916	0.054736368818	0.367644512539	0.391542069584	0.145332186401	0.0266468869113	0.00682629118936	0.00246733004218	0.000597382970768	0.000276641328561	0.000205294483535	0.000403845487887
f	0.00124773293933	0.000367331878721	9.52805073053e-05	0.020757846026	0.36609713418	0.419914769861	0.147363705467	0.0314363659704	0.00789506352979	0.00301797308073	0.000792102746923	0.000272417027187	0.000275757871512	0.000466466555296
a	0.00124391126978	0.000222454047574	5.93203986684e-05	0.009194884162	0.344660748393	0.446528479954	0.149528661822	0.0348459723235	0.00854737164326	0.00324001712691	0.000866150852308	0.000274260152396	0.000300887768171	0.000486865437432
t	0.00124958227659	0.000155748131891	2.11383033228e-05	0.003325074294	0.201636283131	0.515925063318	0.218044640607	0.0417306494412	0.0106116775478	0.00458215927564	0.00108110428744	0.000436515527465	0.000399099267057	0.000801282864811
e	0.000516180408863	6.0266797997e-05	7.88166014093e-06	0.00133542614567	0.148647731844	0.468025767773	0.257399180202	0.0913967951471	0.0226785111826	0.00673519822521	0.00129607349581	0.000520990719155	0.000440682035686	0.000939314901604
s	0.000248086596288	2.79851330323e-05	3.19953764698e-06	0.000475655182223	0.0673475180813	0.456402975924	0.299011536734	0.124560748382	0.0335357710609	0.0119434842084	0.00257789883194	0.00117611284972	0.000934369658562	0.0017546289472
m	0.000123257001429	1.11023824441e-05	1.67565711566e-06	0.000238002656741	0.0421985213604	0.311253245308	0.424040245578	0.118410472794	0.049076585687	0.0279955677361	0.00915482761065	0.00556587694991	0.00433324815285	0.0075973630824
à	0.000596608573143	0.000459734913215	1.13190301719e-05	0.000270615608914	0.0179330490201	0.230366138436	0.468780321859	0.152763180931	0.0692992365623	0.030462506912	0.00985376353688	0.0061844303933	0.00473804067095	0.00828107446747
n	0.000752820097714	0.000611537310738	1.60206211906e-05	0.000281488342971	0.0521052229067	0.219395059479	0.493014847286	0.14188630031	0.0574811468541	0.0194219679707	0.00555372651229	0.00291515577443	0.00233454364365	0.00423014879582
t	0.000254955863738	0.000207537183799	7.2778292802e-06	0.000154309911457	0.0639357505022	0.19157145316	0.557936082429	0.105699070103	0.042669485618	0.0215928176569	0.0060925775041	0.00299652715814	0.00240142998122	0.00448070413194
e	0.000123263257413	0.000103773338486	5.7592098434e-06	6.3789837619e-05	0.0229153263274	0.128217395387	0.47363452081	0.224917353368	0.105892450539	0.0307355475523	0.0055696903347	0.00249878958605	0.00177574410374	0.00354659821065
ì	0.000102872776138	8.00350528287e-05	7.79290461447e-06	3.69371232063e-05	0.0076903432338	0.060836376129	0.238251924603	0.417736721123	0.210213663513	0.0522864211841	0.0069930239449	0.00201444516202	0.00095936829458	0.00279007717022
c	5.92768266193e-05	4.20009409429e-05	2.04504258715e-05	5.90167950688e-05	0.00360426410927	0.0292110307097	0.153574805868	0.462087277041	0.222172751171	0.0663854123947	0.0310639496483	0.00953206882067	0.00866082821486	0.0135268399901
h	2.34242227798e-05	5.86932203143e-05	3.16636209572e-05	7.89697410229e-05	0.00262030073642	0.0178919820032	0.173430478623	0.320933589014	0.201351043724	0.116763200798	0.0690960332161	0.0318089236069	0.029245443405	0.03666619933
e	3.25073655933e-05	0.000103856676771	2.74600929857e-05	7.48348346743e-05	0.00128174085214	0.00830520090107	0.127320320541	0.193662949671	0.329142644575	0.177162533599	0.0650049337387	0.033357322869	0.0287420963683	0.03578155411
a	9.63138485311e-05	0.000152026608924	2.59688539952e-05	7.05202725581e-05	0.000456272379713	0.00431972001369	0.053471043847	0.188060686557	0.491006181525	0.180495467866	0.0384965319129	0.0152294999563	0.0108537934561	0.0172659320367
n	0.000138766016177	0.000128527654141	1.89812632317e-05	3.88802807194e-05	0.000220366555571	0.0022083578179	0.0350382022823	0.228067528852	0.436309027175	0.182714499289	0.049691539971	0.0206117266521	0.0172350045854	0.0275785693456
o	9.86247073923e-05	6.70423358803e-05	1.17070863106e-05	3.85864907731e-05	0.000150328102524	0.00154974447263	0.0287009051608	0.217633026284	0.403117689058	0.20074377643	0.0656505119903	0.027217791884	0.0213518978618	0.0336683701152
ì	4.84229224641e-05	5.22805116268e-05	1.42627221035e-05	4.86312062577e-05	7.06308471747e-05	0.00079909580421	0.0111670809203	0.156755875428	0.463784976353	0.22814881881	0.0718562993301	0.0261786509613	0.0135730652873	0.0275019147051
s	2.1728305778e-05	2.80823337756e-05	1.16631235012e-05	2.81269634859e-05	3.13953287249e-05	0.000530097124737	0.00810396877343	0.182542418476	0.404206032118	0.20148369627	0.0974455664434	0.0381451316538	0.0253623270958	0.0420597715684
o	2.6322147216e-05	6.76343214919e-05	2.56730159671e-05	9.5012686562e-05	3.76756169083e-05	0.000557616451579	0.00689709719114	0.157925017159	0.319370167373	0.229514478757	0.129399922148	0.0556764065513	0.0367511923653	0.0636558038561
n	3.39830807387e-05	8.14741073306e-05	2.95773278224e-05	0.000117024836921	4.25884223028e-05	0.00042871072386	0.00374224226371	0.079723790053	0.265348565791	0.280093199586	0.151200924049	0.0781624708504	0.0552857521218	0.0857097246187
t	1.82864321462e-05	2.85006122502e-05	1.01963219821e-05	3.94681293737e-05	2.24837782009e-05	0.00018079455062	0.00232812847457	0.0495236750177	0.19591734193	0.244929399862	0.17261675135	0.118627373617	0.0989717787073	0.11678583154
a	1.53447109487e-05	5.60475537234e-05	1.82853965354e-05	0.000132151405458	7.5941460167e-05	0.00111777741954	0.00271849804486	0.0309542900059	0.19792636731	0.262606249954	0.174542833783	0.120143954539	0.0943288995691	0.115363390513
k	4.00066586496e-05	6.87094719078e-05	2.16491665118e-05	0.000163674275219	9.87310700557e-05	0.00146392672651	0.00325462418162	0.0221930699353	0.17547990377	0.248391246651	0.173199291261	0.11835705818	0.110970689856	0.146297430171
a	7.15033762165e-05	0.000181673517969	4.04100025039e-05	0.000279549488473	0.000177717616685	0.000864276695503	0.00202730612721	0.0123056000784	0.108269455923	0.18556916555	0.20487512042	0.15565871606	0.146616043285	0.183063420057
ì	6.27433737388e-05	0.000249244047656	6.43903048346e-05	0.000403930612824	0.000222177484228	0.000800785185168	0.00140345160907	0.0141824488595	0.128195845308	0.20035908185	0.227409956807	0.15757473202	0.115441091095	0.153630106686
c	2.81386285696e-05	0.000118678516552	4.63409876115e-05	0.000232040942941	0.000108426680409	0.000472745325056	0.00132931773636	0.0145459006198	0.124243473769	0.192601330617	0.250269918936	0.139391464007	0.115858190365	0.160754032229
h	1.62692595132e-05	4.7301676184e-05	2.36140919372e-05	9.9448410647e-05	8.6651543803e-05	0.000215885130352	0.00133411734545	0.00849445574327	0.0693973408563	0.110181932539	0.208841296312	0.150313721336	0.221386230122	0.22956173741
e	6.33544408377e-05	0.000516737403728	0.000184867093046	0.00119269327788	0.000552002497934	0.00199312428878	0.00164650704848	0.00599494378442	0.0346102345521	0.0550206088463	0.117868235437	0.155237307112	0.313528150041	0.311591245803
n	7.67710626126e-05	0.000668307320076	0.000237077991405	0.00154605479679	0.000666974766411	0.00255866630949	0.00138909727283	0.00536683952814	0.026240470184	0.0524205886154	0.122291798479	0.170530079037	0.30636281668	0.309644475268
a	7.04410032042e-05	0.000575526258859	0.000190211307525	0.00123695983643	0.00055964412257	0.00133655508306	0.00082079134761	0.00369027487605	0.021653393728	0.0496754778718	0.150385219493	0.208715219679	0.30123172556	0.259858608423
v	0.000123266577735	0.000551245018953	0.000175755546175	0.00113506505791	0.000529438580523	0.00095405059102	0.000966620249203	0.00321061715868	0.0194660884093	0.0494585009573	0.147988563164	0.200658403226	0.29325598852	0.281526422808
r	0.000101230046078	0.000191365668584	6.00227232817e-05	0.00038141397587	0.000185926671841	0.000360194017007	0.000738364226401	0.00143192026623	0.0100761184898	0.0411706618858	0.107420167055	0.157542154409	0.33949680284	0.340843627603
è	0.000207427608859	0.000949273519128	0.000225688438651	0.00310679270276	0.00241676649595	0.0159767186957	0.00480683688547	0.00290765333541	0.0101974870166	0.0202159478619	0.050779938685	0.110927522803	0.42023169428	0.357050189201
t	0.00024268781782	0.00120204834631	0.000281056557307	0.00401418355535	0.00315946016682	0.0211738861399	0.00622176305849	0.0034852978118	0.0114473592389	0.0182150766206	0.061121657895	0.131825255601	0.401571668093	0.336038533067
s	8.27744314733e-05	0.00040125960192	9.39970549857e-05	0.00133897312566	0.00105595073277	0.00706690235613	0.00220303692816	0.0013040558506	0.0055726051463	0.0142950324069	0.0682785846317	0.161363631867	0.401960932698	0.334982227689
i	5.05547511578e-05	0.000362087763857	0.000131442789789	0.00124023709467	0.00078526958659	0.00393390195354	0.00156135498805	0.0041495051302	0.0132277992154	0.0127694273356	0.0446150948772	0.125074515956	0.428660024233	0.36343878923
</S>	5.77900205789e-05	0.000523233156929	0.000215792764895	0.00181063519734	0.0010413460433	0.00433239112677	0.00200349179402	0.0075972393151	0.0231799621077	0.0156453706678	0.0386817964386	0.103350770978	0.420635382116	0.380924824615
