 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.98666062	0.01314422035	0.000165468575	1.967972215e-05	9.00699356e-06	7.73276113e-07	1.105637835e-07	7.30370315e-08
i	0.982979406667	0.0169341536833	7.46758886667e-05	7.54412241667e-06	3.82857196e-06	2.82278993e-07	4.41153311667e-08	3.21467501667e-08
n	0.975584835556	0.0236776102278	0.000630662729889	7.95481104056e-05	2.61045510533e-05	1.00089144433e-06	1.06806348056e-07	1.10921135389e-07
a	0.958080945185	0.0407419344093	0.0010158121633	0.000114039299135	4.56129183511e-05	1.33348717478e-06	1.50340252685e-07	1.63492478463e-07
d	0.645154245062	0.324338578136	0.0269943802411	0.00286260330871	0.000600637424117	3.85146596849e-05	4.6105797209e-06	6.44131605949e-06
r	0.318568685021	0.636592906045	0.0387573244137	0.0050060142029	0.00100034446137	5.82210925616e-05	6.56152500697e-06	9.94561621983e-06
e	0.207975401674	0.766763668682	0.0209828671379	0.0036358221343	0.000605875850457	2.87552737205e-05	2.75973671232e-06	4.84835949661e-06
f	0.0921072238913	0.859142172894	0.0421886617126	0.00549103834477	0.000953083093486	8.81469747735e-05	1.31611075141e-05	1.65074747222e-05
f	0.0395248275638	0.698327957631	0.0986514972375	0.106698645115	0.0532291944645	0.00263954812492	0.000324608709171	0.000603713365574
ì	0.0153343128379	0.504693835877	0.122613132412	0.278263835038	0.0740642534882	0.00380456564164	0.000429126513057	0.000796916498525
m	0.0055559315093	0.510284065292	0.178166337471	0.240011023013	0.0489522578294	0.00902829514721	0.00592937734769	0.00207268444284
m	0.0029411727831	0.438906211764	0.37969121249	0.110946829004	0.0441311176098	0.0126239850491	0.0080612093159	0.00269826373095
u	0.0031050791277	0.232860886588	0.538489404163	0.164955686335	0.0494743962033	0.0069159064497	0.00302456583197	0.00117405422365
a	0.00373758464257	0.0888333418627	0.525200368054	0.254033562112	0.122180262068	0.0043562394499	0.00107075390399	0.000587834917883
n	0.00271971063819	0.0326744607742	0.617760789351	0.208063040704	0.130756256689	0.00588756834997	0.00108562260133	0.00105246731929
k	0.000912913914397	0.0109489313467	0.560909663117	0.206642133568	0.173402214896	0.0280109377833	0.00834513873378	0.0108280026731
ò	0.000461376702466	0.0036836975609	0.421345487706	0.335148667856	0.182755238965	0.0330371333611	0.0101612917646	0.013407082731
r	0.000354050220822	0.0015229863803	0.623199812569	0.279603382619	0.0735676019883	0.0128033935537	0.00390823477487	0.00504050808367
a	0.00417593410694	0.000897545353433	0.54033256919	0.25624768754	0.176636458996	0.0146656708512	0.00252902639162	0.00451506869456
e	0.00622658976898	0.000450196221144	0.20085947773	0.313002062513	0.441715396332	0.0294240409504	0.00236663986387	0.00595556456485
n	0.00289771191199	0.000184248074715	0.0891503535767	0.269148190838	0.505775808777	0.0995817629835	0.0159095042213	0.0173524265216
ì	0.00992707255966	0.000596980865905	0.0552890498589	0.210754033613	0.494888112926	0.168278430995	0.0293258777404	0.0309404565072
r	0.0122720781712	0.000732364952302	0.0497333406196	0.114914482871	0.508321127642	0.188270323665	0.0577857362468	0.0679705345024
t	0.00409440094197	0.000248537166967	0.0445129891065	0.0727243426237	0.387052509214	0.269096957888	0.100161195416	0.122109038167
e	0.00333844411422	0.000314952664856	0.0161674744488	0.0596500492079	0.251894873071	0.376607999296	0.105585018472	0.186441159389
e	0.00506192650474	0.000633269244952	0.0055604859946	0.039722191736	0.146190175357	0.372907006432	0.121360066157	0.30856485313
t	0.00366857306775	0.000511776559984	0.00200951709653	0.020805374012	0.0711453447857	0.325929965477	0.221088265386	0.354841164377
t	0.00122824469522	0.000174933915108	0.000805091544177	0.008250925204	0.0291711555952	0.254569498492	0.346956848462	0.358843261459
ù	0.000520499164873	0.000108344455149	0.000461877470059	0.0162252458347	0.0183818711984	0.142878864164	0.363530226154	0.457893060486
</S>	0.000426347472437	0.000128789077574	0.000506395050029	0.0277788029173	0.0203842965992	0.098976949082	0.329911488077	0.521886980243
