 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.980088825	0.0189151375	0.00088739685	0.000102746131	5.4335445e-06	4.0600483e-07	5.63748965e-08	4.75057225e-08
à	0.969328958333	0.0300027775	0.00061362642	5.04575611667e-05	3.87599348e-06	2.46447514667e-07	2.54333873667e-08	2.97424531667e-08
o	0.664076698111	0.300252829167	0.0355633435433	8.45095905556e-05	1.84469978067e-05	1.66422685622e-06	6.66235004989e-07	1.82189919506e-06
c	0.277586324704	0.618674129722	0.0837371745144	0.0174123023402	0.0023827932726	0.000172380517185	1.26083190017e-05	2.2263974865e-05
e	0.125241798568	0.781761019907	0.0663832606381	0.0231850567201	0.0031577673902	0.000227864482568	1.59366200959e-05	2.7279600247e-05
r	0.0512972865227	0.875633829969	0.0534036960127	0.01780064318	0.0017079262294	0.000117768647696	9.5888711273e-06	2.92154193743e-05
k	0.0262768966076	0.618376184656	0.299355572004	0.05118708406	0.00433413954313	0.000325672759232	4.82957653758e-05	9.61127317914e-05
è	0.0112753040359	0.525698289552	0.391547999001	0.0649452346867	0.00595011924771	0.000422844809744	5.84078825586e-05	0.000101814759264
o	0.0044226531953	0.699247916517	0.256136134667	0.0363375142289	0.00357199209257	0.000221472217248	2.24139580529e-05	3.9950365088e-05
n	0.0017505055951	0.595357318839	0.325858651556	0.0679329140763	0.00804097997419	0.000834512429749	0.000100088299118	0.000125092888363
t	0.00121888567837	0.32756692628	0.496082230519	0.156485881359	0.0165541786581	0.00155303360992	0.000205105699706	0.000333795776121
a	0.00264868805946	0.13608689876	0.659603570173	0.181985413786	0.0180260662194	0.00117069766331	0.000157629504235	0.00032100164204
è	0.00287516990649	0.06180763332	0.794138970058	0.123889707929	0.0160619627398	0.000851057381103	9.6700007745e-05	0.00027873157068
n	0.00126821698393	0.0229219069067	0.839239510019	0.0967703893097	0.0300555199133	0.00551022116037	0.00144429597125	0.00278988973023
a	0.00120583342308	0.0093668187689	0.67945827334	0.238858656437	0.0578627399711	0.00760743915346	0.00193448419375	0.00370573827674
f	0.00118840961369	0.0044493755563	0.449979451113	0.465505252146	0.068684996657	0.00675807381782	0.00128286536792	0.00215155952558
ù	0.0034914411439	0.00552695141877	0.250409947038	0.636551264049	0.0937061255523	0.00751000873927	0.00114541006931	0.00165880644186
r	0.0042669576113	0.00539458985292	0.109360698346	0.75733990135	0.110492138517	0.00931344037976	0.00150477466977	0.00232746448062
n	0.00143716882443	0.00201091732664	0.0479953519153	0.78149335045	0.138085256172	0.0191296091266	0.00362584948992	0.00622248566021
o	0.00338501466548	0.000762586654547	0.0169696966384	0.539512983483	0.379004235391	0.0423092430422	0.00505334379664	0.0130029033867
k	0.00403444797083	0.000453776854849	0.00628621944613	0.350215587828	0.509459178464	0.0856472510141	0.0171942840322	0.0267092711289
a	0.0166662734059	0.00072298230495	0.00261500324871	0.257277040943	0.542655309488	0.120847013671	0.0237256936774	0.0354906937096
k	0.0208793980543	0.000772352134983	0.00113240923624	0.132382739981	0.550474343163	0.16954110789	0.0520068802258	0.0728107612365
à	0.0549385776038	0.00497176347833	0.00126576206541	0.0920631769937	0.419990597721	0.25015997263	0.0764688020753	0.100141317079
n	0.0662891593493	0.00631099204078	0.00119270406847	0.0628141313312	0.35529635924	0.287500437543	0.0813695226918	0.139226649026
n	0.0220999182481	0.00211290881159	0.000490480050157	0.0469150749437	0.24589399508	0.333333459181	0.151057190897	0.198096943009
i	0.0084703837997	0.000786328553863	0.000402010650719	0.0181014964812	0.166778217027	0.377906626394	0.181851743632	0.24570318767
r	0.00394878201123	0.000363286166621	0.00042158838024	0.0103528350604	0.115529381676	0.316180195465	0.238767047877	0.314436869223
ù	0.00566947201508	0.00055415183754	0.00060342677008	0.0064537689868	0.0476121085587	0.196461365155	0.372093645959	0.370552063074
s	0.00622265209869	0.000600160024013	0.000626201297693	0.00304410816893	0.0239337748529	0.159458535052	0.386020471986	0.420094147691
t	0.00207682413176	0.000202275987404	0.000221340532164	0.00112650731798	0.012619380151	0.147154495017	0.469439620662	0.367159602564
i	0.00187850328245	0.000232915030368	0.000976395969321	0.00189024892766	0.00977409458367	0.0855964270057	0.510864840221	0.388786574188
k	0.00187825014748	0.000275760576789	0.00125287195977	0.00237802670922	0.00896570776122	0.0454675813352	0.44855674674	0.491225051396
u	0.0107103612025	0.00266537979226	0.00338926912326	0.00972222930307	0.00507727882041	0.0327701807784	0.473644632247	0.462020683799
</S>	0.0203819186013	0.00514336589613	0.00611406756163	0.0178748781515	0.0052848434102	0.0356967053892	0.481129966124	0.4283742719
