 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	0.97893385	0.01755906369	0.002091432675	0.001071485267	0.0003138869605	1.8473376e-05	1.06907942857e-05	7.24941732e-07	3.1471576925e-07	1.5688899e-07
d	0.776146476667	0.201491459357	0.0119283689083	0.00909471053367	0.0009830316705	0.000187284995333	0.000162934063619	3.51525356533e-06	1.28860053592e-06	9.65742523333e-07
r	0.657177142222	0.312215203119	0.0166524698694	0.0122469539779	0.0012368583155	0.000246790107444	0.00021724253954	4.49178578178e-06	1.62952035531e-06	1.22442469778e-06
e	0.547352184074	0.423341684373	0.0232591531898	0.00532238632597	0.0005411105405	9.74358498147e-05	8.239997618e-05	2.15931548726e-06	8.8677626177e-07	5.9128058926e-07
f	0.232066440025	0.699176261458	0.0406288347299	0.0247446189753	0.00242576309017	0.000450002654938	0.000488450003393	9.53019846242e-06	6.23925202059e-06	3.82980546309e-06
f	0.0807909339083	0.546551533819	0.141735863577	0.201640632992	0.0258544334967	0.00222937285165	0.00112324120113	4.62891791541e-05	1.46050623402e-05	1.30886134877e-05
ò	0.0273748433928	0.27629141794	0.394989711192	0.262034606331	0.0352796368322	0.00272628061722	0.00118614900038	8.29083083847e-05	1.69020707801e-05	1.75814668292e-05
m	0.00940622380427	0.21880405598	0.395106535397	0.15614855411	0.172780404611	0.0393229672057	0.00251991790013	0.00248232912279	0.00127255364526	0.00215645902028
m	0.00390667091809	0.155434381993	0.225684693466	0.268273328037	0.261785348204	0.0592283130686	0.0174794954667	0.00347996232093	0.00179976055842	0.00292800119343
u	0.0024758897727	0.0772370606643	0.279426871155	0.445592796012	0.140936315401	0.0300423656895	0.0210731043889	0.00143307288364	0.000721990874473	0.00106049772981
e	0.00377499432423	0.0345530402214	0.403855177052	0.440854555337	0.0865895178003	0.0210943802298	0.0078564202963	0.000749354491213	0.000262990125158	0.000409563346603
m	0.00760803554141	0.0203905177071	0.324128905684	0.507179528446	0.1050419626	0.0235622227433	0.0110041273654	0.000655860180404	0.000142298572386	0.000286532240201
o	0.0151583085138	0.00850262266903	0.364917768561	0.470684212815	0.107020680867	0.0208593879144	0.0120426972218	0.000459957933468	0.000115147862795	0.000239195081734
m	0.0157507767713	0.00406457575634	0.367763786854	0.348625387605	0.170459776956	0.0560676579715	0.0348780015073	0.00121829676782	0.000309839564265	0.000861891628911
a	0.0507902048571	0.00208923711878	0.157472049618	0.360540942535	0.228930108985	0.144670342657	0.0505412458358	0.00259277152261	0.000856271668088	0.0015168174763
i	0.0736496422857	0.00163639717293	0.0820348143627	0.227721432845	0.263344099662	0.240349444219	0.0299633206119	0.0744088129409	0.0016668268227	0.0052252289921
g	0.0377327516652	0.00110163336298	0.0277433187242	0.087006061615	0.229127973221	0.30472886474	0.178495908871	0.10753501098	0.0119519131742	0.0145766133307
r	0.0125977386078	0.000380999509367	0.00955370339473	0.0362199130717	0.108211565407	0.300459354913	0.438274082957	0.05596530166	0.0178793283914	0.0204580424436
a	0.00516632501866	0.000162151189496	0.00350138427158	0.0150380700572	0.0517898148023	0.376923898304	0.457717147652	0.0574560585533	0.0125492467971	0.0196959221479
m	0.00269130667555	9.33930214987e-05	0.00147309278719	0.0061717099524	0.0274251559341	0.382300332768	0.473746169217	0.0639332115178	0.0222741032657	0.0198915693826
m	0.000967668461183	3.80002104996e-05	0.00148316345906	0.0053695357508	0.0179750076447	0.223959577589	0.417617856406	0.134798585839	0.0329556420886	0.164835015128
è	0.0800434817204	0.000728328085167	0.00694015408635	0.00770852825027	0.00971344524823	0.115131894196	0.314322095469	0.18515482528	0.0577222116962	0.222535068376
n	0.106342044435	0.000957236450922	0.00783225996845	0.00610550945009	0.00436660430608	0.0752494430653	0.48887660849	0.126095955093	0.0822461272321	0.101928192792
a	0.0363850730067	0.000532775672841	0.00277619845582	0.00254243693336	0.00371374145869	0.0630765316884	0.441348866163	0.239995475031	0.0940429774107	0.115585910931
a	0.0135974855356	0.00049444474428	0.00117558143527	0.00133440826112	0.00399834391956	0.0310329297961	0.184815122054	0.475886158344	0.108513896137	0.17915164031
n	0.00507702241453	0.00027449223076	0.000485272930157	0.000740218083707	0.00219098707319	0.0114073269654	0.070582978018	0.472381752781	0.243898217379	0.192961753437
g	0.00169736614516	9.68107836867e-05	0.000166801186119	0.000287260901236	0.00084813619773	0.00417615292847	0.0295175035393	0.283881145927	0.384056039126	0.295272807812
r	0.000566325739407	3.26538121756e-05	6.45782117063e-05	0.000127272513745	0.00045825400591	0.00193887358282	0.0161762830464	0.224254826976	0.357499099709	0.398881835937
à	0.000489597583169	0.000105695390905	0.000431772639235	0.000773932974582	0.0049532489353	0.00313884899427	0.0199620573488	0.231597345659	0.320631819903	0.417915675312
m	0.000469012748723	0.000131081904802	0.000550995749545	0.000995570098194	0.00638419180177	0.00475934886476	0.0181842951163	0.197188418553	0.426062406634	0.345274675104
m	0.000176640020574	5.7366747434e-05	0.000226749359648	0.000451634946065	0.00245196509059	0.00343455692159	0.0252152350388	0.128928410851	0.604783568878	0.234273908368
a	0.00722301484019	0.00448550480048	0.00786255662655	0.0129439297887	0.13928741103	0.00928673574053	0.0534894790129	0.0652882272837	0.478326157626	0.221807026123
</S>	0.0143352359201	0.00892363190024	0.0155500613133	0.0255174538943	0.276931465515	0.0165889498703	0.0697989625064	0.0617090671418	0.282175030813	0.228470173061
