 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.9575412	0.040711018	0.00170358335	3.17264685e-05	8.9635595e-06	3.169485298e-06	4.7982175e-07
m	0.669281866667	0.318531302667	0.0117223122833	0.000449263962833	1.29585585e-05	1.63751276467e-06	7.72908783333e-07
à	0.282902606222	0.675153280889	0.0403324980944	0.00159033098761	1.94404735e-05	1.12834404689e-06	7.86685327778e-07
k	0.126010236074	0.616044236963	0.169379516031	0.0768043574959	0.00765840850383	0.00142840417134	0.00267485921574
i	0.0542163301913	0.479114902321	0.343223775344	0.107692496832	0.0102791751779	0.00190526760945	0.00356804580911
n	0.0197006240638	0.56822699744	0.348184991781	0.0581236542773	0.0038422278693	0.00070093686215	0.00122054305024
a	0.00812690378793	0.447821385813	0.486370490594	0.0544266224258	0.00248879788977	0.000318448397383	0.000447312813413
t	0.00346240816264	0.189141848604	0.707173650198	0.0954454674753	0.00389215456326	0.000477011169128	0.000407435991138
è	0.00368728652088	0.0850917847347	0.770052283399	0.133763319158	0.00643146432109	0.000564994369709	0.000408846039046
l	0.00366953674029	0.0453175067782	0.786716051133	0.149511856386	0.00985877844036	0.0037285332699	0.00119775842168
i	0.0033642769801	0.0322232109261	0.575340700378	0.348848478795	0.0332875671468	0.0051800562233	0.00175573929723
s	0.00317716287903	0.011904480462	0.330219853459	0.600057546265	0.0477320557156	0.00450860640777	0.00240027325574
t	0.00107189880301	0.00404802468567	0.191368040486	0.691105858755	0.0914789599052	0.00967602800259	0.0112511470852
i	0.00181398112534	0.00143560814689	0.072946807762	0.588559509585	0.308976219968	0.0101758061009	0.0160920410284
a	0.00283589684178	0.000579097556963	0.0248766534607	0.321914197862	0.630024339989	0.0061285919003	0.0136412253428
m	0.00181822162726	0.000389411720321	0.0093502923269	0.312122683954	0.59551896333	0.0508790380668	0.0299213851143
m	0.00073222193242	0.000308615776774	0.0041648299523	0.301031955985	0.532651687777	0.0729911810223	0.0881195117048
è	0.121897278587	0.0166298378956	0.00669331292743	0.127530369995	0.597184519259	0.0398404666741	0.0902242132349
n	0.162264744906	0.0221212754785	0.00801125967581	0.300214873332	0.417597109753	0.0494054368914	0.0403852770783
i	0.0543634490253	0.00745049120183	0.00326365240194	0.336714370877	0.515522299918	0.0520384476305	0.0306472440261
à	0.0184663434884	0.00251172742161	0.00116161679065	0.113048910839	0.729046613306	0.0379929262102	0.0977718196754
t	0.0062389179155	0.000847843643703	0.00043234626355	0.0416010710597	0.612602224435	0.155337553737	0.182939999892
t	0.002080632859	0.000284608800768	0.000182354826017	0.0178517642532	0.450884848145	0.308278174579	0.220437583297
o	0.0010966058208	0.000143035891956	0.000132963003506	0.00627189936773	0.499674482715	0.27008045486	0.222600537766
m	0.000823508390267	0.000133356600652	0.000335075577835	0.00436910730591	0.409987509238	0.332701484953	0.251649942589
e	0.00832293731342	0.000499321620217	0.000582997725945	0.00386388626864	0.159229299746	0.362772378318	0.46472917753
k	0.0107799176231	0.000592772747406	0.000484091628648	0.00183599650621	0.0658890981153	0.416728506106	0.503689605843
k	0.00360720312403	0.000209098571135	0.000286373709549	0.00105940501874	0.0282860154051	0.524578148702	0.441973761948
à	0.025339647439	0.00425858780504	0.0354544494498	0.0127939364729	0.0275926593017	0.412021429567	0.482539307316
n	0.032586521413	0.00561234310468	0.0471091158989	0.0165661079543	0.0247489562006	0.547680156522	0.325696835772
i	0.021484637071	0.00470561653789	0.0182437430486	0.00660705631477	0.0146849748335	0.514760508841	0.419513511924
k	0.0178160415603	0.00442215044263	0.0086303497362	0.00329027190826	0.0108054177778	0.468181082947	0.486854723975
o	0.0519791053901	0.0142456457442	0.0150228302987	0.00691074823942	0.0111628487593	0.447482844316	0.453196007992
</S>	0.094995982695	0.0262427913721	0.0256888501493	0.0120942216197	0.0159311108797	0.247458312158	0.577588753996
