 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.97977152	0.0187068395	0.0013130155075	0.00018733784	1.29681295e-05	5.15898425e-06	3.2213206e-06
n	0.934994253333	0.0601974231667	0.0042619250075	0.000369954276667	3.23015565e-05	7.76652758333e-06	0.000136419946033
a	0.762662684444	0.223454871056	0.0120476800025	0.00142131674222	0.0001602049355	3.23626181944e-05	0.000220914648678
a	0.429747907481	0.528779817019	0.0388789120008	0.00218118031407	0.0002368637385	4.89654727315e-05	0.000126371424559
f	0.14794486256	0.758597255673	0.0902632606669	0.00286162663802	0.000183510922833	3.32624959105e-05	0.00011621728652
o	0.0551253475867	0.751967028558	0.187481826889	0.00503497041267	0.000229525560944	4.69050383035e-05	0.000114389410507
r	0.0239368709622	0.677722099519	0.28097896563	0.0160609474709	0.000521790793648	8.74430807678e-05	0.000691871915169
à	0.0101915233207	0.45077297984	0.40983164521	0.11939575249	0.00743890345122	0.000948873606923	0.00142031543839
s	0.0054434261069	0.37299481328	0.46016494507	0.147818576497	0.00989843248374	0.00122967812397	0.00245018294613
o	0.0121950778023	0.33762004176	0.432353428357	0.185353704499	0.0232786494946	0.00327175462966	0.00592737018204
t	0.0142929630591	0.121272248587	0.541447949452	0.272286838166	0.0322035678315	0.00430326680989	0.0141931407273
o	0.0093948731447	0.0439080582957	0.420382665817	0.403619839389	0.0838360539438	0.0126977892033	0.0261607035758
t	0.00775808493823	0.0151391179652	0.163363076939	0.61022911313	0.124180684648	0.0189672454011	0.0603626758586
s	0.00260720487774	0.00526818978073	0.074212654993	0.607036221043	0.133016334883	0.038611392467	0.13924801862
o	0.00139960070091	0.00178083173258	0.0255085320443	0.433019390348	0.277633444961	0.080537567489	0.180120636207
m	0.0051465443003	0.00224335145753	0.0106040872481	0.314301573449	0.322067874987	0.080991979163	0.264644582069
ì	0.00887964476677	0.00238881123384	0.00523289623603	0.20869375915	0.328310908329	0.166696186388	0.27979779069
p	0.00599761219059	0.00085299124928	0.00212112553201	0.08851146905	0.40422272611	0.195087250796	0.30320681023
à	0.00256684459853	0.000338153918427	0.00109848347734	0.04566560185	0.316631982037	0.293912225599	0.339786706743
s	0.00142445200951	0.000134991901476	0.00052414202578	0.01812569865	0.270437494012	0.3649688952	0.344384332248
s	0.00051675615217	6.23261098253e-05	0.000285224618593	0.00795509851667	0.230763906337	0.337027771733	0.423388917416
i	0.000982034423057	4.94450592751e-05	0.000183150786198	0.00345399587222	0.108544869112	0.486624630578	0.400161879139
n	0.00118880394102	6.2207596425e-05	0.000165415625399	0.00180312327741	0.065236063704	0.526057500193	0.40548690638
i	0.00195587668034	0.000148542058808	0.000432261368466	0.0011764901458	0.0485655109013	0.581611870064	0.366109492127
m	0.00362383999345	0.000233903432936	0.000564498829489	0.000989261261933	0.0234660448671	0.498664716688	0.472457734042
è	0.0307046434312	0.00143873371098	0.00386772148316	0.010207404634	0.0347587865224	0.386657608896	0.532365064681
r	0.0425627121437	0.00399517767033	0.00843811516105	0.013944161178	0.0376850619741	0.350849166299	0.542525574894
a	0.0626084350479	0.00735403905678	0.016707071387	0.0343326113593	0.0658555957914	0.274775618766	0.538366624965
</S>	0.097467602524	0.00936197552839	0.0238710006935	0.0605740306797	0.111280107896	0.295901594383	0.401543712482
