 	le	melanzane	vogliono	girate	</S>
i	0.94707595	0.05257666545	0.000219782975	0.00011732478	1.03145105e-05
m	0.872881416667	0.12618524545	0.000817459918333	8.465664e-05	3.12525925e-05
a	0.820763955556	0.176611561817	0.00248781537278	8.869735e-05	4.79755808333e-05
r	0.677112601852	0.315591287272	0.00658926712426	0.000227934363333	0.000478921896944
a	0.379888400617	0.485671402424	0.132020813708	0.00101334598111	0.00140607286565
n	0.205965852206	0.618652937475	0.172412201903	0.0012627781937	0.00170626942188
g	0.0987918350687	0.700330872492	0.132030371301	0.0410034952646	0.0278434427406
i	0.0413407474896	0.501743650831	0.364050580434	0.0558979302215	0.0369670535135
à	0.0166647066299	0.30358655361	0.609179376811	0.0486609585405	0.0219083331045
n	0.0072091231333	0.323054911203	0.583759325604	0.0627640261802	0.0232125637015
e	0.0035680371011	0.275227253068	0.651049325201	0.0507436553934	0.0194117322338
i	0.00448551150037	0.0932990386227	0.784170271734	0.0827416984645	0.0353035017446
t	0.00374907478279	0.0348809639742	0.777900913911	0.117971719488	0.0654973205815
è	0.00149410080026	0.0150791468247	0.790850631304	0.136856599829	0.0557194638605
l	0.000735414075087	0.0072648413749	0.779347773768	0.170985209943	0.0416666949535
u	0.0014797753767	0.00464359452497	0.562407821256	0.321545423314	0.109923384984
n	0.00172303181123	0.00317871434166	0.414282623752	0.394899777771	0.185915881661
e	0.00095339408941	0.00247999320722	0.314100631917	0.48031987259	0.20214613722
v	0.000708845993137	0.00860436296241	0.120158175639	0.592570790863	0.27795786574
o	0.00461348869438	0.0109409528541	0.053820614713	0.663622796954	0.267002165247
t	0.00590406323913	0.00430474405137	0.0219637747377	0.737156465651	0.230670965082
i	0.00243069425404	0.00182164979712	0.0102395712959	0.72588308855	0.259625008361
m	0.00128350802368	0.00410402814571	0.0047407804153	0.691814096183	0.298057602787
m	0.000444613502127	0.00481486229057	0.0027807039551	0.509504578728	0.482455254262
è	0.145637445556	0.0569119140055	0.021716348535	0.283355151243	0.492379161421
n	0.194088317152	0.0788171270018	0.028356530845	0.384887428748	0.31385062714
e	0.0784900610173	0.0311701857006	0.0137518832817	0.452326202916	0.42426167238
</S>	0.0598548105086	0.0161138294003	0.0127404816408	0.314075141458	0.59721573619
