 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
e	0.567915535	0.430533532	0.0014745495	6.69234765e-05	7.1353744e-06	1.6582786475e-06	4.81676699e-07	1.3547865615e-07	1.674545045e-08	6.778578165e-09	5.608449735e-09	8.8363519e-09
j	0.267484578333	0.704308297333	0.0276369827667	0.0005515244165	1.40509244e-05	3.7520908475e-06	6.26669632333e-07	1.2217213615e-07	1.57216927833e-08	3.330882665e-09	2.16581314833e-09	1.86106762333e-08
i	0.176874409444	0.757744242444	0.0645800625889	0.0007739844855	2.14953674667e-05	4.89550374917e-06	7.02145804111e-07	1.21648715383e-07	1.55158489278e-08	2.05094073167e-09	9.99136679443e-10	2.15954314311e-08
n	0.128636066481	0.655669617481	0.199354230863	0.0154689195085	0.000674891200156	0.000152892041383	3.5470993128e-05	5.26964429513e-06	7.65157614309e-07	1.28515983254e-07	4.39267207765e-08	1.6761443875e-06
è	0.0635224591603	0.63064841916	0.283928780288	0.0207023249028	0.000935739263385	0.000204303876794	4.74620048427e-05	7.01273300504e-06	1.01957906544e-06	1.71212700918e-07	5.84704057755e-08	2.23084533683e-06
k	0.0311191657201	0.552158886387	0.349777496763	0.0529603113676	0.00849621605113	0.00284786737193	0.00169047139708	0.000365626257575	0.000189459414949	0.000164448935687	3.03637922241e-05	0.000199667528887
a	0.0122840932067	0.294235112129	0.604982782254	0.0694982404559	0.011723083817	0.00376826352398	0.00224502018836	0.000485783048858	0.000252367946516	0.000219214309427	4.04680950634e-05	0.000265535252189
è	0.00459394036223	0.148597674043	0.793755664085	0.0448737524853	0.00561839007233	0.00136151887133	0.00077433373012	0.000164351356153	8.45716421053e-05	7.31320808737e-05	1.35068759418e-05	8.91275933563e-05
n	0.00166129581541	0.0833420080143	0.788728141362	0.110041546495	0.0112482970241	0.00291270048711	0.00142967548804	0.000269776972251	0.000119645239102	8.40060671579e-05	1.68665402459e-05	0.000145998511185
e	0.00157850490647	0.0388260338381	0.668843793787	0.249123088832	0.0345596106747	0.00451417706237	0.00182890892935	0.000320553381417	0.000133440188034	8.77685216526e-05	1.80697014053e-05	0.000166012953195
k	0.00160854628882	0.016762216456	0.454826577929	0.476595846277	0.0431969585582	0.00495242202079	0.00157141987645	0.000299216507806	6.2876796678e-05	3.55990204842e-05	8.64158079177e-06	7.96911171983e-05
a	0.0108956971496	0.009206629162	0.262037035976	0.646749982092	0.0632060128527	0.00594781800693	0.00154610449215	0.000295885822602	4.08136645593e-05	1.82193797281e-05	5.51347398059e-06	5.03274291328e-05
p	0.0139646714865	0.00664334091233	0.143758118659	0.753600950697	0.0730081109509	0.00691563900231	0.00165082426405	0.000316419260867	4.09872861864e-05	1.67588088094e-05	7.72141337686e-06	7.65226864443e-05
à	0.0105792375988	0.00405172949578	0.0595136318863	0.847566040232	0.0698328069836	0.00642511716744	0.00157076481468	0.000312518882622	3.85676655621e-05	1.61893755198e-05	8.42548383895e-06	8.50606412481e-05
c	0.00940580072693	0.00319133653359	0.0481701882954	0.793266513411	0.111317512328	0.0212750005558	0.00976087849823	0.00178756288987	0.000643293127354	0.000400163627757	8.38628416597e-05	0.000697908732849
e	0.00466654230298	0.00283643087953	0.0394865876318	0.697298071137	0.205133257443	0.0321234215186	0.0136500694994	0.00239441600662	0.000865317012451	0.000529148196919	0.000109378936053	0.000907313487283
n	0.00308448901006	0.00270438656518	0.0143393179106	0.731646677046	0.212677045814	0.0253872351729	0.00793859296647	0.00124119942554	0.00034371823415	0.00018998220664	4.19777341843e-05	0.000405295882094
a	0.00144854141242	0.00110214189373	0.00523930899853	0.555654156682	0.359421875271	0.0602585917243	0.0138796814555	0.00213168008851	0.000476513671383	9.32280375467e-05	2.28633525614e-05	0.000271333927365
p	0.000914508548807	0.000587479304577	0.00187398466118	0.411378463227	0.463423838424	0.0911896772414	0.0233150211518	0.00492306659617	0.000923120390461	0.000276710917849	0.000155341828687	0.00103876526579
u	0.0131339832276	0.000364714554859	0.000740027070393	0.355058949076	0.499684226141	0.0992430157471	0.0238146960506	0.00523155053206	0.00093213121682	0.000327951871283	0.000198795675562	0.00126992853593
l	0.0172033334659	0.00028760945162	0.000331949670131	0.301902597692	0.53563328538	0.108148820249	0.0270074783502	0.00606403717735	0.000995272192273	0.000405048149094	0.000257749197854	0.00176277649264
i	0.0101149845453	0.000226785903873	0.00019287030271	0.278043371231	0.56053692846	0.111849455083	0.0288057651167	0.00652573589245	0.00105965969742	0.000433626092365	0.000278032929951	0.00193277718421
z	0.00774866492777	0.000207930965958	0.000100195748903	0.232234819077	0.594485999487	0.122633091694	0.0309813933722	0.00671651396415	0.00139720109914	0.000530211656788	0.00034311574065	0.00262086574807
z	0.00258756726809	9.60782383193e-05	6.04695256343e-05	0.212483893892	0.509664813162	0.175109797231	0.0609660977907	0.0189341351547	0.00776774659971	0.0028492526856	0.00200574558022	0.00747441891602
è	0.0057521653022	0.000582635031106	0.000107316709211	0.074061537264	0.601199701054	0.205466289077	0.0693161225969	0.0212156950516	0.0095370476999	0.00327164081853	0.00232425134841	0.00716560038334
s	0.00680918531807	0.000841359120369	0.000139710479737	0.0839949108547	0.619759643685	0.190532043026	0.0646290625323	0.0172995613505	0.0062359007333	0.00281724386284	0.00137291787114	0.00556844820578
s	0.00227609700969	0.00039122745679	7.08424909123e-05	0.0871750106182	0.534023154562	0.238800251009	0.0939369658441	0.0249711581168	0.0066272640111	0.00321647692095	0.00131843282371	0.00719317986859
i	0.00121608725623	0.00020923649893	2.98735723041e-05	0.0307701701261	0.401558364854	0.342774897003	0.168141645281	0.0382638390389	0.00931441843703	0.00187551777365	0.000764708611237	0.00508133368953
è	0.00102468041874	0.000228368562977	1.86805284347e-05	0.010275431516	0.205008816285	0.417928569001	0.256708688427	0.075082347013	0.025186190479	0.00241671209122	0.000617367460412	0.00550416849651
n	0.00050776733198	0.000175641679326	1.34383741449e-05	0.00362950577267	0.159408260095	0.400159346334	0.280064846142	0.0936505910043	0.033848518493	0.00836699336374	0.00251618184014	0.0176589098322
a	0.00028759751306	8.95203291087e-05	1.15197943816e-05	0.00141254516756	0.136792456032	0.311981218778	0.335462418714	0.130474145668	0.0476180501643	0.0108612742546	0.00351151711338	0.0214977339441
p	0.000241043595687	0.000111441324036	2.26353354605e-05	0.00146651291919	0.0593950880107	0.211579227593	0.408094652905	0.187056475223	0.0621264233881	0.0162195692182	0.00893411087113	0.0447527903147
u	0.000664181213229	0.000108227578012	2.57733314868e-05	0.00148447324573	0.0307070006702	0.141971207198	0.417141520968	0.231513395074	0.092578977796	0.0192572364061	0.0116648741904	0.0528831231049
l	0.000791067415076	0.000141050209337	3.49897731623e-05	0.00148195858791	0.0182576415567	0.103471565733	0.410137603656	0.248759281691	0.102837657932	0.0239479411354	0.0163283586301	0.0738108807016
i	0.000582463749025	0.000154747779112	4.05472710541e-05	0.00148210948264	0.0142993423522	0.0760003252443	0.417896221219	0.254101750564	0.109123684644	0.0264981540451	0.0182898730767	0.0815307452339
z	0.000509221611342	7.55978023707e-05	2.20402806847e-05	0.000552765207547	0.00973924828407	0.0642855970814	0.408184287073	0.256716353521	0.121225463548	0.0322454383484	0.0229371988922	0.0835067534113
z	0.000179547814647	3.97140467902e-05	1.06879240949e-05	0.000240807312516	0.00734246832802	0.0449575481605	0.280203379024	0.201490431174	0.141514149849	0.0863753684495	0.0747470689641	0.162898831137
è	0.00274789102075	0.000539503101597	0.000266208279565	0.000319866807505	0.00887405800934	0.0192215791868	0.190298609675	0.188533627058	0.234094843283	0.110121772816	0.0932034896547	0.151778579712
s	0.00360480059022	0.000739680710532	0.000353057894188	0.000353622000835	0.00960085576978	0.0132857307289	0.219963199892	0.230115185686	0.239333141094	0.108629684272	0.0705707032182	0.103450369237
s	0.00120787019137	0.000283376250077	0.000121009337596	0.000131868748945	0.00383165325659	0.00889852140963	0.208565033297	0.252445521895	0.185163583698	0.126362908091	0.0770162410727	0.135972436412
i	0.00183629464179	0.000728063119926	0.000166740561065	8.0423585315e-05	0.00160791178553	0.00541116230321	0.141736304432	0.237326433965	0.270163671233	0.121828251364	0.0732049220242	0.145909835471
o	0.00702140171393	0.00312501213998	0.000423703577022	0.000109468560438	0.00099935442851	0.00351219295774	0.071607920144	0.168311704655	0.400598770411	0.142698475788	0.0698483806747	0.131743631824
s	0.00733079056664	0.00329426878273	0.000383920457341	8.8825343146e-05	0.000562624899503	0.00178425334258	0.0292462787147	0.127163171552	0.363252970137	0.197589785263	0.106387485225	0.162915650608
p	0.00245414709921	0.00110144737691	0.000128964073014	3.42196323487e-05	0.000230928769834	0.00102930028086	0.0132153463049	0.092680809184	0.204039883379	0.211895321754	0.193983668408	0.279205973536
ì	0.00210524684807	0.000577274038903	0.000228076293238	0.000102911262416	0.000680537803278	0.00236611889362	0.015575018835	0.0518737630613	0.139149381126	0.204694820585	0.269589809469	0.313057017845
t	0.00199229989836	0.000412211961634	0.000261007037546	0.000125437516905	0.000817632721093	0.00303801146454	0.027934462945	0.0702690190204	0.155842437042	0.228816520195	0.235898083156	0.274592865948
i	0.00724802434845	0.00306025723588	0.000906343005649	0.000268173898402	0.000696577893698	0.00248470252151	0.0252180496483	0.0695525996735	0.140938341014	0.231474673398	0.226960494385	0.291191801983
k	0.00905333775282	0.00395933729196	0.00112469282722	0.000326436636134	0.000721462577899	0.0022043197405	0.0143584705494	0.0409110722245	0.095592202338	0.198917947799	0.248042098128	0.384788657328
