 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.866977455	0.1295833055	0.00255424205	0.000746726135	0.0001232713805	1.222261005e-05	1.94321945e-06	5.75296675e-07	1.54187175e-07	4.51635885e-08	4.5412534e-08	1.52381135e-08
m	0.622400481667	0.3700527585	0.00678588908333	0.000641008748333	0.0001044566305	1.11697287167e-05	1.67518805e-06	2.03751390833e-06	3.26097731667e-07	6.95980585e-08	2.87483656667e-08	3.41107655e-08
a	0.322680527222	0.666676406167	0.0100093866944	0.000522461749444	9.59264337e-05	1.07861231056e-05	1.55289206e-06	2.50332890044e-06	3.28076039022e-07	6.50246587667e-08	1.23647433332e-08	3.60350109333e-08
r	0.180766519074	0.783660122056	0.0299143505648	0.00451303383648	0.000960002184767	0.000146829384902	1.20203917967e-05	2.25184173311e-05	2.38805990814e-06	1.58401507552e-06	7.71076998887e-08	5.98119361411e-07
ì	0.0983345626913	0.809630820685	0.0817156901883	0.00869426461216	0.00133899254159	0.000227838678301	2.17532492656e-05	2.98403790104e-05	3.25652486938e-06	2.14132951517e-06	9.98263106296e-08	7.88652747137e-07
o	0.0350680448971	0.861629786895	0.0950722967294	0.00744944487072	0.00063170431053	0.0001183527281	1.68152630885e-05	1.10530436035e-05	1.41246116646e-06	7.87463911723e-07	4.48142002099e-08	2.78421193379e-07
t	0.0125432530324	0.668033318965	0.273802342243	0.0314462782902	0.0113572316535	0.00215876801803	0.000178680939029	0.000404258215234	3.81929458655e-05	2.55581712206e-05	6.15552838274e-06	5.94114234879e-06
è	0.0049216589108	0.300262816322	0.585597614081	0.0892912194301	0.0160472584178	0.00298823629934	0.000253521909676	0.000537147988611	5.06295121552e-05	3.38881847069e-05	8.20677610758e-06	7.8408025396e-06
l	0.0023417088036	0.134361565441	0.71825897136	0.121803843143	0.0176091250059	0.00285572439311	0.000276106299892	0.00101801897974	0.000556450560918	0.000298756755869	0.000547316355349	7.25023159365e-05
i	0.0024543286012	0.0776228694803	0.63883405712	0.238005084381	0.0346717883353	0.00423119826437	0.000946978366631	0.00127778353991	0.000742883946306	0.000390453234623	0.00072743144855	9.51946273455e-05
f	0.00235337214207	0.0324916160601	0.54064612904	0.325926328127	0.0809920727784	0.0128372872215	0.00161203452221	0.00206267285997	0.000421135574769	0.000254118894208	0.00031496302295	8.82788044818e-05
a	0.00506387382236	0.0121470756867	0.39974348968	0.429263202709	0.128511860926	0.0192750167405	0.00280195654074	0.00239806008666	0.00032003460359	0.000212025451403	0.000177726016317	8.57018542939e-05
m	0.00595770396412	0.00522262296223	0.228841283227	0.517453560903	0.202497263642	0.0318954772468	0.00382393184691	0.00330735372889	0.000386659413197	0.000325436503801	0.000142704347439	0.000146035720898
è	0.00665671917804	0.00690556028741	0.153741967742	0.554195236968	0.227254917881	0.0427593574156	0.0038387557823	0.00358251259963	0.000403150303399	0.0003639741946	0.00013137220408	0.000166487197533
n	0.00688322558601	0.00737441785247	0.153790322581	0.554213705656	0.22387068596	0.0445988284719	0.00380798842743	0.00405795378988	0.000557512500133	0.000430892324867	0.000253698979627	0.000160773069744
o	0.00281177038867	0.00267018567749	0.131665710227	0.365298591885	0.390590428653	0.0675101044906	0.0288856106425	0.00820205826329	0.00123019083338	0.000657489898289	0.000301312091876	0.000176542405915
a	0.00163150326289	0.00093673083583	0.0440673314357	0.184348831295	0.504893742884	0.10791736483	0.127112272214	0.0235753127544	0.00385156494446	0.00138140582276	0.000131049612625	0.000152883157972
p	0.000733150776497	0.00032869623361	0.0148941863719	0.0950638360983	0.534201937628	0.168459004943	0.141118098405	0.0347621359181	0.00572170048149	0.00298049920759	0.000773459487542	0.000963317485991
p	0.000246390608086	0.00011771170487	0.0051862603873	0.0619329520328	0.583844902543	0.197950431648	0.0948035438017	0.0356408696394	0.00874751949383	0.00713176193586	0.00195485706251	0.00244280632866
è	0.00554059132975	0.00204442288029	0.0027346867591	0.0331964670109	0.544546000848	0.259044957216	0.103801131267	0.0295319027131	0.00861072523128	0.00717318002195	0.00165947527084	0.00211642667689
n	0.00730740303915	0.00269408988776	0.00217132418637	0.0328654170036	0.559733780283	0.285614919072	0.071726751089	0.023717268071	0.00580732131043	0.00446709271732	0.00242806217361	0.00146653319296
a	0.00258901722895	0.000915542892253	0.00101357035779	0.0301808681879	0.437001533428	0.243749396357	0.217227344363	0.0483120526903	0.00938272677014	0.00552867480577	0.00272373782454	0.00137553113099
o	0.00106082674298	0.000320480185418	0.00034431379093	0.0101616627626	0.173454944343	0.174970894452	0.500872278121	0.104487822563	0.0222195152567	0.00995094383526	0.00109570448485	0.00106063411033
m	0.00041363697166	0.000115123767306	0.000121463118977	0.00348126213753	0.074754636981	0.206036220484	0.456596079374	0.177913067521	0.0388195920856	0.0287462476118	0.00450910660495	0.00849359577011
a	0.00041764038122	4.9714002602e-05	4.93278158257e-05	0.00124906128584	0.0399776624937	0.217483019161	0.436096543125	0.208585929174	0.0431204000285	0.0363260912039	0.00576418020165	0.01088045439
r	0.000409067387407	2.8645523634e-05	3.82988454419e-05	0.000486073731947	0.0281556819979	0.228527292054	0.416874154375	0.208784826391	0.0436718653428	0.047656314068	0.00817380173388	0.0171939695967
è	0.000842902809469	5.90045966447e-05	8.9445851814e-05	0.000337159627316	0.0244223987993	0.247515297351	0.359497231458	0.22763284213	0.0488366487809	0.0610036420227	0.00958244924463	0.0201809493989
i	0.00101328317649	8.02816222149e-05	9.8897267938e-05	0.000243265731772	0.0090143210831	0.112774077017	0.431780353819	0.262716954043	0.085701691927	0.0790622930076	0.00595829508154	0.011556249333
k	0.000375028652497	4.42033675716e-05	5.50798019793e-05	0.000114637468591	0.0046891601777	0.0832515335723	0.296793324606	0.292177268014	0.114614795642	0.111657051003	0.0527392666938	0.043488622111
a	0.000261576004499	5.44463713572e-05	6.96152293264e-05	9.4438348197e-05	0.00325845225257	0.0726985052241	0.216026124869	0.271881526005	0.121960663547	0.181085230334	0.0733877812313	0.0592216457037
è	0.0002639968315	9.31333107857e-05	0.000106546583109	0.000128388156066	0.00126192055752	0.0258804996747	0.201025843623	0.217974145335	0.164231297849	0.295085136778	0.0478493187438	0.0460998245679
p	0.000136618755967	7.13439888952e-05	0.00010300377437	0.000117784304022	0.000842652199173	0.0135170147916	0.104401209074	0.155662111778	0.169858232616	0.281884922259	0.205074702248	0.068330425856
l	5.7502470789e-05	3.75671889317e-05	0.000117691548123	9.81762533407e-05	0.000858957833058	0.0127239932639	0.039173959558	0.0908648262593	0.107888056205	0.21115283742	0.369807624083	0.167218805285
