 	voglio	che	Maria	è	di	venire	domani	</S>
t	0.92869308	0.069094511	0.00204846073	0.0001390358625	1.79309945e-05	1.20206255e-06	3.6573099e-06	2.06359545e-06
è	0.90208446	0.0958903043333	0.00193538739667	6.80996775e-05	1.69208695e-05	1.59701725e-06	1.82207113333e-06	1.40619593333e-06
l	0.72393208	0.247698773444	0.0200426453322	0.00137905676417	0.00349205898917	0.000270217043583	0.00290414356504	0.000281030523661
o	0.39410842	0.551749167815	0.0413996487774	0.00315290098806	0.00492884788306	0.000409509514528	0.00387205993278	0.000379479704554
k	0.162880482333	0.756300829272	0.0396975775925	0.029837728196	0.00817034818102	0.00137285013818	0.00135369203869	0.000386513518185
a	0.0614989234443	0.794435013091	0.0749865995308	0.0543827613987	0.011726696727	0.00202311474606	0.00052974525223	0.000417134537395
i	0.0256624075814	0.53441080303	0.37041878651	0.0577318837996	0.00969258824233	0.00160148674869	0.000213120280743	0.000268899890465
M	0.0101590717271	0.29973953301	0.469863158837	0.1858695346	0.0276314484141	0.0049093783829	0.000187879800914	0.00163998469682
a	0.0069744531757	0.237764224337	0.451081882946	0.249048164867	0.0450131594714	0.00586875946097	0.00184870103364	0.00240067199894
r	0.00501190515857	0.109938279612	0.470221250982	0.344213298289	0.0575019698238	0.00610512815366	0.00261725564455	0.00439092059965
ì	0.0108920963195	0.0433030980373	0.252989104661	0.459385412763	0.192939729941	0.0191867277179	0.00972871051485	0.0115751085332
a	0.0573055754398	0.0245937393458	0.108071831554	0.369446264254	0.32755530998	0.0614997392393	0.017987106505	0.0335404348444
è	0.0675250844799	0.0130996806253	0.045950400518	0.233397218751	0.35928127666	0.10433356308	0.108730243502	0.0676825599481
n	0.0264101343735	0.00459176500877	0.0211505178393	0.16144009025	0.45038420222	0.121549447693	0.147050426167	0.0674234316494
a	0.0159369606714	0.00162659219326	0.00920047068977	0.11882746775	0.380113074073	0.176674109231	0.180830203722	0.11679112055
r	0.0124514472505	0.000656428645753	0.00322158442659	0.0510424889167	0.251385008024	0.25849332641	0.186546545241	0.236203170183
t	0.00415913221417	0.000240585111418	0.0011260401902	0.0275640862056	0.190407388675	0.321686772137	0.10330836908	0.351507616728
i	0.0110688591754	0.000288117561973	0.000393437213733	0.0102886804352	0.0780217310583	0.344361167379	0.175564923027	0.380013072243
à	0.0139771539918	0.000332528245658	0.000154118188578	0.0035944372624	0.0267334308544	0.228340034126	0.493933314342	0.232934968848
v	0.0052673614239	0.000145517831553	8.21531911927e-05	0.0012095025238	0.00907467034313	0.0819170503753	0.816896984781	0.0854067710493
v	0.00214959880127	0.00119403394518	0.000313952887064	0.000651543340267	0.00329095954438	0.0318668034584	0.86568980826	0.0948433136831
r	0.00181291016709	0.00182451328173	0.000549445119021	0.00148811889342	0.00183339172146	0.0169572164861	0.629155602753	0.346378774561
i	0.169339981456	0.0301255427272	0.00302200560634	0.00811510236447	0.00354279640715	0.0256195048287	0.325597847584	0.43463719152
</S>	0.336719315728	0.0589093513636	0.00549993630317	0.0139447471822	0.00524861070358	0.0371895774144	0.227457743792	0.31503069576
