 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.16890777	0.088308605	0.06490854	0.0523360215	0.045811614	0.068570345	0.065798055	0.21596991	0.229389165
a18	0.148346036667	0.063394504	0.0594907746667	0.0663567251667	0.0619727346667	0.083794565	0.057158497	0.223905696667	0.235580495
a24	0.212791205556	0.0588552036667	0.0671190395556	0.0775721537222	0.0819874415556	0.0771229983333	0.0460964296667	0.183842288889	0.194613248333
a31	0.258866251852	0.0778797478889	0.0753353565185	0.0823442499074	0.0874386338519	0.0696394101111	0.0363186532222	0.136825406296	0.175352299444
a37	0.202836792284	0.0995261946296	0.0938095488395	0.0912945033025	0.073292661284	0.065506994037	0.0259996674074	0.124391438765	0.223342219815
a0	0.137921232428	0.0976437622099	0.10822515628	0.110219124434	0.107267070428	0.073242694679	0.0264214141358	0.105119589588	0.233939953272
a28	0.139629980809	0.0930242294033	0.10916414876	0.121662821478	0.155901836809	0.0813057415597	0.0338866187119	0.083428968196	0.181995624424
a18	0.13204413827	0.105925126468	0.114492109587	0.123939463826	0.148888260603	0.0695775328532	0.0369651352373	0.102816261065	0.165351928141
a31	0.125181347423	0.109539132156	0.130874419862	0.137110101275	0.118161661868	0.0560552672844	0.0277972000791	0.104215041355	0.19106578938
a37	0.108475775808	0.103298290719	0.149201123287	0.154554850425	0.0958877656227	0.0500768884281	0.019781839693	0.105996864785	0.212726589793
a20	0.0722727732693	0.095881063573	0.141382959096	0.142702006808	0.0751016278742	0.0426537028094	0.0192808918977	0.135322861595	0.275402119931
a31	0.0790313890898	0.0909732178577	0.116341007699	0.116577865603	0.0747600602914	0.0345775972698	0.0259859646326	0.107960018532	0.35379287331
a24	0.0943167730299	0.0872767009526	0.1022947559	0.103539928534	0.0749325600971	0.0312641274233	0.0290354392109	0.090283815844	0.387055874437
a31	0.0855838543433	0.0753672309842	0.0808158519667	0.0817607085113	0.065394216699	0.0257745141411	0.0414588924036	0.0923786236147	0.451466091479
a20	0.0676894981144	0.0577749426614	0.0527286719889	0.0525691561704	0.0590541588997	0.0204936407137	0.0650357261345	0.0969744945382	0.527679720493
a31	0.0526147327048	0.0409830365538	0.0378973813296	0.0379310630568	0.0486086162999	0.0184863042379	0.0771719607115	0.114062291513	0.572244620164
a18	0.0459161262349	0.0356365665179	0.0281377771099	0.0277481326856	0.0461234431	0.015605813746	0.0934573235705	0.151808457171	0.555566353388
a41	0.0344786214116	0.030395245506	0.0212108330366	0.0212192985619	0.0490766687	0.0180408599153	0.0991446178568	0.18517450239	0.541259351129
a35	0.0198326298039	0.0198836251687	0.0161567206789	0.0237555855206	0.0485329705667	0.0230275566384	0.0885558926189	0.240085520797	0.520169487043
a24	0.00955557993463	0.0140753785562	0.0143663452263	0.0340834141735	0.0416609155222	0.0301952772128	0.064428041873	0.288210950266	0.503424089014
a28	0.00659558097821	0.0131741025187	0.0163824980754	0.0449088323912	0.0381860675074	0.0347915314043	0.0430648149577	0.274499716755	0.528396853005
a31	0.0070240566594	0.0102878158062	0.0139441474918	0.0353485213637	0.0294600386691	0.0299583928014	0.0592997033192	0.276799645585	0.537877661002
a11	0.00765033455313	0.0062360478354	0.00696398336393	0.0178779500212	0.021787578723	0.0325412239338	0.0875168594397	0.294354108528	0.525071890334
a31	0.00834666318438	0.00870265237847	0.00740746135464	0.0128508333404	0.0191683125743	0.0403112983113	0.108478443147	0.352897196176	0.441837120111
a20	0.00841338766146	0.0100096499595	0.00820581895155	0.0109380396135	0.0188470715248	0.0694158377704	0.120527754382	0.377283605392	0.37635882337
</S>	0.00773298473073	0.00765754272975	0.00693398247578	0.0128229840567	0.0256700837624	0.0992690838852	0.120280062191	0.354522752696	0.365110526685
