 	le	melanzane	vogliono	ee	girate	</S>
a31	0.356997435	0.264362935	0.135987405	0.0938161365	0.068794386	0.08004175
a20	0.341888618333	0.249912545	0.168883435	0.115299063833	0.059245317	0.064771069
a18	0.319097252778	0.232258741667	0.174898488333	0.118650502944	0.086325894	0.0687691773333
a20	0.220293337593	0.175063990556	0.137226446111	0.149407750981	0.191758384667	0.126250124444
a38	0.136453479198	0.120762856852	0.106701778704	0.159544710327	0.282904981556	0.193632211481
a17	0.0968273847327	0.091156387284	0.0858578369013	0.141878520109	0.344575700519	0.239704160494
a31	0.0728649745776	0.0676417790947	0.0654284929671	0.18869291337	0.36448560684	0.240886206831
a20	0.0492457755259	0.0449580186982	0.0443032656557	0.193824519457	0.42029832228	0.247370088944
a41	0.0306677305086	0.0298762672327	0.0300276228852	0.132120354819	0.52330312076	0.254004896315
a29	0.0244492448362	0.0240584510776	0.0238158439617	0.119724498273	0.569358440253	0.238593518772
a11	0.0180962802787	0.0175042390259	0.0170923723206	0.124545256091	0.571611346751	0.251150532924
a31	0.0452076234262	0.0447311386753	0.0304893417735	0.123213625364	0.411674518917	0.344683770975
a8	0.0661074444754	0.0679368122251	0.0483247439245	0.115711418455	0.339667789639	0.362251783658
a31	0.0830038548251	0.0610014474084	0.0382356189748	0.0887327571517	0.330262663213	0.398763651219
a1	0.088624168275	0.0498615364695	0.0232586949916	0.0602809700506	0.276775307738	0.50119931374
a31	0.079775299425	0.0391973178232	0.0190696146639	0.0514796023502	0.243190437913	0.567287717913
a3	0.069503903475	0.0429986302744	0.023114458888	0.0412319221167	0.244503047971	0.578648045971
a31	0.056744699825	0.0649187234248	0.0403811716293	0.0419695550389	0.281347812657	0.51463804199
a8	0.053074845275	0.0713263611416	0.0420799652098	0.0502785903463	0.272506234219	0.510734000663
a23	0.0438447800917	0.0707587570472	0.0340622404033	0.0552317634488	0.306655411406	0.489447076888
a31	0.0429551160306	0.0685898523491	0.0317569331344	0.0538887888163	0.296255053802	0.506554282296
a46	0.0376119653435	0.0492359774497	0.0234118960448	0.0457527792721	0.291783414601	0.552203987432
a37	0.0449628671145	0.0551838891499	0.0239652313483	0.0379503607574	0.304427364867	0.533510319144
a46	0.0480434590382	0.06167745405	0.0272374214494	0.0395440225858	0.309373068289	0.514124616381
a24	0.0358812350127	0.0500550080167	0.0271553184831	0.0508869341953	0.301095256096	0.53492630546
a31	0.0322259536709	0.0515666483389	0.0370714604944	0.0495701843984	0.266978822032	0.562586968487
a46	0.0348090712236	0.0595069614463	0.0370141918315	0.0383097157995	0.281081077344	0.549278989496
a31	0.0366818804079	0.0631396491488	0.0414693582772	0.0348433262665	0.303198692448	0.520667096499
a8	0.045616300136	0.0765013977163	0.0519436060924	0.0752818150888	0.308197644149	0.442459238833
a24	0.051413622712	0.0767115549054	0.0394940183641	0.0987216230296	0.34896692805	0.384692252944
a8	0.045886270904	0.0781154859685	0.0431592324547	0.114607042343	0.34087706935	0.377354897648
a31	0.0404265163013	0.0854964453228	0.0576447248182	0.110747846114	0.30363617645	0.402048272549
</S>	0.0389424011507	0.0812770576614	0.0586795284091	0.072127371057	0.300224428225	0.448749176275
