 	hai	già	mangiato	</S>
a31	0.460053875	0.27301863	0.106450625	0.160476846
a37	0.431233558333	0.331374536667	0.104942865	0.132448999333
a31	0.351839452778	0.325342368889	0.152760478333	0.170057669778
a46	0.305896787593	0.299696446296	0.212685636111	0.181721153259
a31	0.297080119198	0.292909185432	0.229588952037	0.180421757753
a39	0.254521979733	0.327888781811	0.243685294012	0.173903962584
a20	0.223173783244	0.310825583937	0.277936721337	0.188063954195
a31	0.173666981081	0.225007024646	0.259022963779	0.342303074732
a46	0.111354727027	0.138676946549	0.318745584593	0.431222774911
a31	0.0729522076757	0.0853917895163	0.342864514864	0.498791491637
a18	0.0368778532252	0.0465212278388	0.330672744955	0.585928163879
a24	0.0197987917417	0.0301217896129	0.341839564985	0.608239854626
a46	0.0120142099139	0.0263033892043	0.277921941662	0.683760451542
</S>	0.00970985095695	0.0273753616022	0.256380025831	0.706534725771
