 	tutto	il	cibo	vuole	girato	</S>
a31	0.22487162	0.17185859	0.14934783	0.12918513	0.17371513	0.151021742
a8	0.227206313333	0.159464673333	0.151936233333	0.132465523333	0.195462713333	0.133464562
a31	0.248063151111	0.160535944444	0.156146884444	0.121323077778	0.175207234444	0.138723700667
a29	0.20908853037	0.167020821481	0.180926244815	0.143397192593	0.193992178148	0.105575013556
a20	0.15325243679	0.136751433827	0.167319704938	0.138815480864	0.267872742716	0.135988201185
a39	0.113040825597	0.108422809609	0.143613924979	0.119632292288	0.321198130905	0.194092033728
a31	0.074202670199	0.0761178878697	0.11887747166	0.104119816096	0.351018396968	0.275663777909
a0	0.0337889797997	0.0386283216232	0.0998231038867	0.0889071853653	0.426977465656	0.311874952636
a31	0.0183855209999	0.0221728815411	0.0938251512956	0.0862740264551	0.490756148552	0.288586250879
a24	0.0137049313333	0.0171378425137	0.0932912104319	0.0820534401517	0.525278862851	0.268533700293
a36	0.00956090277777	0.0145163295046	0.100375756811	0.0738305633839	0.54729494095	0.254421523431
a11	0.00698149485926	0.0112020995015	0.102907638937	0.068935341128	0.512442616983	0.297530831144
a17	0.00657678305309	0.00944946616717	0.0861045753123	0.0724444770427	0.507473355661	0.317951337048
a31	0.0112666585177	0.0142496320557	0.0802182141041	0.0846267156809	0.493399838554	0.316238945683
a6	0.0135172315059	0.0172094243519	0.0774770247014	0.0820056085603	0.396120056185	0.413670688561
a31	0.0242325868353	0.0219475221173	0.0710794332338	0.0670444971868	0.297058512062	0.518637496187
a24	0.0312155556118	0.0232363803724	0.0636020167446	0.0514157977289	0.227810767354	0.602719512062
a6	0.0193417690039	0.0143706546575	0.0488078872482	0.054032390243	0.226258362451	0.637188940687
a31	0.0178570501346	0.0175739697525	0.0526874067494	0.0590077254143	0.210743745817	0.642130086896
a46	0.0187019127115	0.0213074509175	0.0609536949165	0.0695730504714	0.194389710272	0.635074158965
a39	0.0109053378372	0.0148356293058	0.0606284623055	0.0911101268238	0.276384236757	0.546136186322
a31	0.00925724854573	0.0151899424353	0.0564139371018	0.0777020546079	0.250456485586	0.590980315441
a41	0.00933995171524	0.0163170078118	0.0568050207006	0.071205320536	0.231462395195	0.61487033848
a8	0.00579975413841	0.0132852644373	0.0666995735669	0.135319110179	0.315702681732	0.46319365616
</S>	0.0045650066192	0.0129704694686	0.0723747967834	0.188331995089	0.343195800866	0.37856194308
