 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	0.094227513	0.090325724	0.100354255	0.081989171	0.362262855	0.0779414125	0.073184717	0.119714365
a0	0.0813465963333	0.0752834206667	0.101161141667	0.0805794293333	0.407729398333	0.0913269075	0.088188509	0.074384605
a28	0.131731055444	0.106945183556	0.107386430556	0.107745394778	0.265190359444	0.0743309301667	0.108050609667	0.0986200283333
a31	0.192067551815	0.161667944519	0.091721706852	0.0980771982593	0.137714811148	0.0415466967222	0.0991501265557	0.178053966111
a24	0.214266430605	0.195780968173	0.0807665689507	0.0738863194198	0.0801723103827	0.0335876665741	0.0992939555186	0.222245772037
a46	0.188861386868	0.178885059391	0.0684126363169	0.0580499014733	0.0575129981276	0.046453528858	0.134868145173	0.266956307346
a31	0.138291845623	0.126481301797	0.0838929687723	0.0735657988244	0.0478256193759	0.0507459276193	0.172101971724	0.307094545782
a24	0.107698461874	0.090087802599	0.0933734362574	0.0808778196081	0.0444943344586	0.0572842008731	0.251319647241	0.274864288594
a31	0.0744213706247	0.0629072388663	0.0702297954191	0.0632839838694	0.0595418088195	0.0625055486244	0.29533428908	0.311775956198
a20	0.0355515068749	0.0322557255221	0.044022398473	0.0477468659565	0.0566090876065	0.0718208862081	0.38828173636	0.323711762066
a29	0.016648145625	0.0148442473074	0.0222934051577	0.0274455636522	0.0246406439688	0.069769588736	0.57712300212	0.247235370689
a20	0.010914813875	0.00951673950247	0.0152657717192	0.0196606042174	0.0136500810896	0.044105053912	0.612863550707	0.27402338023
a29	0.0111121129583	0.00891044500082	0.0172190532397	0.0218546294058	0.0149982416965	0.0339206799707	0.524588460236	0.36739635341
a13	0.0115822896528	0.00810926783361	0.0186281240799	0.0282736734686	0.0181301272322	0.0398486476569	0.452802440079	0.422625391137
a17	0.0096370580176	0.00604973144454	0.01642631736	0.0320541044895	0.0232460560774	0.0738902458856	0.443061916693	0.395634560379
a31	0.00607334897253	0.00377621638151	0.0110590668867	0.0253349314965	0.0224755980258	0.137810221962	0.453836898898	0.339633730126
a44	0.00293837485751	0.00206849769384	0.0054692718289	0.0136204834988	0.0278596416753	0.196972520654	0.452586476299	0.298484760042
a8	0.0032022584525	0.00246841723128	0.00456499570963	0.0100461933329	0.0375965878918	0.201659586885	0.4177920521	0.322669950014
a6	0.00557605695083	0.00430792321043	0.00605583503654	0.00908911817763	0.0327888116306	0.143470325628	0.3432433407	0.455468613338
</S>	0.00696784647542	0.00539788780521	0.00687421921827	0.00808419443881	0.0286254158153	0.103198557814	0.29982710535	0.541024781669
