 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.15306496	0.13418043	0.10490706	0.0390210555	0.062038967	0.0897115125	0.156291545	0.26078445
a31	0.160774216667	0.114804195	0.104586418333	0.0403962561667	0.0660097856667	0.0886641141667	0.195095635	0.229669386667
a8	0.158731188889	0.109704154667	0.106125751111	0.0341992573889	0.0542473652222	0.0870038380556	0.237270108333	0.212718355556
a31	0.153614876296	0.101058416222	0.107256127037	0.0582081961296	0.0426262097407	0.0740629016852	0.282603289444	0.180570001852
a23	0.136610445432	0.0999439787407	0.115719989012	0.0712864570432	0.0214439097469	0.0396757108951	0.268792056481	0.246527467284
a31	0.143008258477	0.107783661247	0.110704579671	0.0692772303477	0.0228480884156	0.0355134536317	0.205457835494	0.305406895761
a10	0.114830412826	0.0942754774157	0.0801722418903	0.0638983694492	0.0349264108052	0.0528398165439	0.174260961831	0.384796305254
a31	0.084916410942	0.0745434211386	0.0526699416301	0.0547709811497	0.0471908996017	0.0682790421813	0.119468433944	0.498160868418
a24	0.0715652159807	0.0644256747129	0.04048662121	0.0543957330499	0.0539424178672	0.0802661840604	0.0953797913147	0.539538356139
a31	0.0615073099936	0.0553757159043	0.03499959107	0.05594341035	0.0595788392891	0.0939087913535	0.0989935584382	0.539692762046
a18	0.0525908069979	0.0478654266348	0.0324916793567	0.0526612567833	0.0655500304297	0.116929673784	0.119778510813	0.512132564015
a31	0.0433458763326	0.0407187845449	0.0310835897856	0.0530464772611	0.0772809308099	0.153201051261	0.146073026938	0.455250204672
a8	0.0351866114442	0.0337684711816	0.0264737089285	0.0495334914204	0.0786486869366	0.162915087087	0.192183985646	0.421289918224
a31	0.0299326861481	0.0308394040605	0.0250534466428	0.0486926511401	0.0864976756455	0.187707289029	0.221306438549	0.369970366075
a29	0.0267519650494	0.0310226106868	0.0235361785476	0.0525656180467	0.0933191985485	0.202146369676	0.203861746183	0.366796282025
a31	0.0221794056831	0.0289363812289	0.0199466141825	0.0509306883489	0.0945500695162	0.202932049892	0.203314885394	0.377209894008
a21	0.0180606358944	0.0262158380763	0.0190335873942	0.0489246231163	0.0921769631721	0.202991873297	0.209049288465	0.383547198003
a31	0.0152935222981	0.0254198350254	0.0199008947981	0.0472552147054	0.0815150710574	0.182257554432	0.223735836155	0.404622106001
a38	0.0127393330994	0.0229290140085	0.021324304266	0.0475663169018	0.0784154163525	0.175451311477	0.247385438718	0.394188918667
a10	0.0096095476998	0.0180070593362	0.0167674447553	0.0372308436339	0.0675388414508	0.182634037159	0.281890626239	0.386321636222
a39	0.00738901723327	0.0133507678787	0.0110684055184	0.0275539445446	0.0708049538169	0.24393629572	0.30100511208	0.324891532074
a8	0.00533634114442	0.0082418045929	0.00748743333947	0.0244829271815	0.121793601272	0.30151692524	0.24579262736	0.285348367358
a31	0.00575046744814	0.0079859595643	0.00808872267982	0.0229435863938	0.122843970424	0.23526791508	0.317436942453	0.279682432453
a20	0.00591617098271	0.0094870461881	0.00940802539327	0.0178881797979	0.0781176634747	0.182042051693	0.394827204151	0.302313647484
a31	0.0065792261609	0.0207372145627	0.0159146022978	0.019529526266	0.0683213611582	0.166368913898	0.38044211805	0.322107015828
a20	0.00684456145363	0.0249698551876	0.0182016047659	0.0217569330887	0.0627522583861	0.168101761299	0.373593856017	0.323779155276
a3	0.00426316225121	0.0133635775292	0.010419591522	0.0388147690296	0.079143505462	0.2057955471	0.306356862006	0.341843005092
a41	0.0030853724504	0.00724906214307	0.00617451010733	0.0547810710099	0.095755423154	0.212031419033	0.256927217335	0.363995955031
a37	0.0033613436168	0.00535273488102	0.00673331103578	0.0517612570033	0.106479077718	0.226643483011	0.235866302445	0.36380248501
a31	0.00429679117227	0.012175305627	0.00989687501193	0.0382951356678	0.0935850445727	0.20750220767	0.291188430815	0.343060175003
a8	0.00388675552409	0.016409581209	0.011948810004	0.0417656118893	0.0968483368576	0.184222769223	0.320836320272	0.324081805001
a31	0.0048357164747	0.025863034403	0.0190897843347	0.0436636716298	0.0927753369525	0.163783256408	0.329288573424	0.320700628334
a23	0.00592016929157	0.031975932801	0.0238844094449	0.0357413628766	0.0924493136508	0.145566162136	0.323084597808	0.341378049445
a31	0.00725021656386	0.0322538536003	0.026015332815	0.0343710716255	0.0934952358836	0.146663827379	0.305734805936	0.354215669815
a8	0.00785779852129	0.0322371558668	0.0270559959383	0.0345348078752	0.0955967099612	0.146530879126	0.295710368645	0.360476283272
a31	0.00777687017376	0.0306041199556	0.0264195059794	0.0365255806251	0.0992920826537	0.159771896375	0.278999089548	0.360610831091
