 	non	ho	cosa	è	da	mangiare	</S>
a31	0.099335652	0.092111593	0.15651431	0.37271576	0.13276381	0.0685354085	0.078023438
a8	0.0977053386667	0.125943233	0.19615369	0.338803063333	0.121053866667	0.0649216451667	0.0554191116667
a31	0.130353142889	0.179374664333	0.207455776667	0.228796334444	0.0995867255557	0.0795982517222	0.0748350728889
a37	0.159519650963	0.194515874778	0.199445528889	0.180394768148	0.0886129585186	0.0949235739074	0.0825876642963
a20	0.174124420321	0.185742554926	0.17090168963	0.155684642716	0.0856042561729	0.136555181302	0.0913872714321
a31	0.146184940107	0.170243421642	0.145328719877	0.134218524239	0.0777076880576	0.198897483767	0.127419233811
a17	0.093508533369	0.142608903881	0.136739818626	0.135407094746	0.0690595120192	0.220125474589	0.202550684604
a20	0.0620871924563	0.099128519627	0.098156173542	0.111932899915	0.0705578373397	0.30403931153	0.254098078201
a31	0.0511419548188	0.0755162648757	0.0671253491807	0.0876284916383	0.0517528334466	0.297859032177	0.368976076067
a39	0.0351235993396	0.0523725289586	0.0484220100602	0.0718401898794	0.0304285064822	0.196444832392	0.565368348689
a35	0.0174420701799	0.0332958536529	0.0313370410201	0.0463229262931	0.0212695801607	0.290214984131	0.560117579563
a39	0.01074871806	0.0232004577176	0.0234313026734	0.035224946431	0.0254542837202	0.379416101377	0.502524233188
a46	0.0111976633533	0.0169672964059	0.0213083732245	0.049847659477	0.0574131979067	0.356927080459	0.486338771063
a35	0.0166079377844	0.0202964164686	0.0245662470748	0.116006156492	0.0955977193022	0.29084896682	0.436076573688
a31	0.0141366823615	0.0169614114895	0.0186703328916	0.118321240831	0.0891319731007	0.20834004894	0.534438331229
</S>	0.00940618783075	0.0119736942447	0.0129125082458	0.0725783234155	0.0682799665503	0.17904852447	0.645800840614
