 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
a23	0.11290236	0.27487968	0.111084521	0.028499863	0.038853367	0.041054048	0.06296598	0.142458188	0.0535982525	0.133703753
a31	0.113098158333	0.42081874	0.104922935667	0.0257886426667	0.0320996123333	0.034353856	0.0513378573333	0.0954707496667	0.0542625925	0.0678468363333
a10	0.083394300111	0.466139543333	0.103420635222	0.0385200352222	0.0388228147778	0.0338998246667	0.0399833564444	0.0702616735556	0.0602713221667	0.0652864954444
a41	0.0461982377037	0.346563251111	0.109183325074	0.126464998407	0.0554120849259	0.0354965652222	0.0273243438148	0.0507142891852	0.0624622040556	0.140180708481
a24	0.0278639209012	0.187869797037	0.111101745025	0.213417389469	0.0686576329753	0.0427307544074	0.0292826196049	0.0309237347284	0.0679199866852	0.22023241616
a46	0.0218220946337	0.107425229012	0.104557681675	0.20091713649	0.0652886976584	0.0466833144691	0.0421325522016	0.0310479005761	0.120065412228	0.26005996872
a24	0.0200686562112	0.068223857004	0.0910750738917	0.16846892883	0.0610151925528	0.042996244823	0.0472698507339	0.0370455968587	0.200617514076	0.263219059573
a37	0.0213488180704	0.052334538668	0.0845090512972	0.143053157943	0.0583931128509	0.0378187046077	0.043823419578	0.0453961002862	0.292751378025	0.220571699858
a46	0.0228069153568	0.047598889556	0.0856138904324	0.120539520981	0.049891729617	0.0413059212026	0.0523599781927	0.0479562900954	0.299607102675	0.232319749953
a31	0.0190575764523	0.0627448141853	0.0660448554775	0.105262326994	0.0726468298723	0.0679906924009	0.0751877027309	0.0599637300318	0.190676929225	0.280424556651
a20	0.0127475338174	0.0643274603951	0.0376439688258	0.0811004356647	0.0862156232908	0.0771283741336	0.0869078229103	0.113244354677	0.162790931408	0.277893502217
a8	0.0122942812725	0.0563268791317	0.0299031202753	0.0790071818882	0.0672666610969	0.0578154880445	0.0708036253034	0.109587299559	0.150290932803	0.366704514072
a31	0.0136282647575	0.126271656377	0.0245516550918	0.0894143572961	0.100770950366	0.0568911926815	0.0540568141011	0.0644843495197	0.0932383612677	0.376692388024
a10	0.0103374720858	0.157119903459	0.0164488476973	0.079679242432	0.123629253455	0.0562279908938	0.0467689480337	0.0689911528399	0.102474155089	0.338323032675
a31	0.0097259235286	0.150636479153	0.0180410188991	0.069768284144	0.120551757818	0.0668286819646	0.0518023260112	0.06772236228	0.096323118363	0.348600044225
a10	0.0094082553762	0.146011127718	0.0196451449664	0.0676312447147	0.129204605939	0.0744135223215	0.0623573946704	0.0581276084267	0.112493192788	0.320707894742
a11	0.0049907541254	0.0857475972393	0.0110381941555	0.0674110162382	0.123472035313	0.0674840774405	0.0833156075568	0.0638226554756	0.168742867596	0.323975188247
a37	0.0023873317918	0.0436432950798	0.00522609668517	0.0545274234127	0.104356848438	0.0844780324802	0.101242382519	0.0663658548252	0.173053012532	0.364719722749
a31	0.0038399398806	0.0592203743599	0.00941333502839	0.0615344894709	0.113289662813	0.0886342608267	0.0850234508397	0.0537535306084	0.117836784177	0.407454190916
a20	0.00450577099353	0.0710586934533	0.0123173959428	0.0719971788236	0.130628344271	0.0839967436089	0.10548200028	0.0612081845361	0.114209488059	0.344596223639
a41	0.00214261523118	0.0413121434844	0.00704065191427	0.0575979369412	0.16375241809	0.092770581203	0.123810463427	0.0656775561787	0.125277179353	0.32061846788
a11	0.00109348069706	0.0274692861615	0.00436004910476	0.0581640256471	0.225138722697	0.0885945637343	0.100309701142	0.0500941167262	0.0882669317843	0.35650914596
a27	0.00079662529902	0.0294018683872	0.00543765483492	0.068303278549	0.226568140899	0.0747172545781	0.0848181390473	0.0465833102421	0.0712066515948	0.39216710532
a0	0.000870099813007	0.0347104727957	0.00656913511164	0.0693700915163	0.2090342603	0.0738901848594	0.0916135783491	0.053235181414	0.0693693628649	0.39133766844
a20	0.00116248350434	0.0359448749319	0.00604262003721	0.0577105075054	0.1988009401	0.0813216749531	0.118789682783	0.0753705904713	0.0850255792883	0.33983106948
a31	0.00103745840811	0.0281375863106	0.00457531374574	0.0476011541685	0.2213105467	0.104454701651	0.148525200928	0.0848544434904	0.0853612997628	0.27414230316
a17	0.00065969990937	0.0209421277702	0.00464650948191	0.0582636513895	0.258845832233	0.12474323055	0.169407176976	0.0746010144968	0.0673304315876	0.220560354387
a20	0.000619723486457	0.0244845255901	0.00691055316064	0.0748273404632	0.256555214078	0.129527943517	0.174956352325	0.0687629748323	0.0556553228625	0.207700054796
a37	0.000656733665486	0.0284680491967	0.00745391432021	0.0805282634877	0.248247808026	0.132903407839	0.176535864108	0.0675733066108	0.0527487086208	0.204883921599
a31	0.000618569075162	0.0272923093989	0.00598083970674	0.0701223091626	0.229880706009	0.14189647928	0.202490011369	0.0820638158703	0.0513495982069	0.188305343866
a0	0.000554160258387	0.0294733294663	0.00713988023558	0.0717792543875	0.221961272003	0.150602626427	0.213592040456	0.0882765106234	0.0451839694023	0.171436934622
a17	0.000557573536129	0.0397887584888	0.0104201120785	0.0888440031292	0.228093030668	0.155843862142	0.193193980152	0.0767335315411	0.0377053184674	0.168819844874
a28	0.000610447475376	0.0458461028296	0.0105109930262	0.0878986660431	0.218694673556	0.164592220714	0.192671533384	0.0762043501804	0.0368818968225	0.166089158291
a31	0.00138180883846	0.0497089842765	0.0116733780087	0.065292393681	0.154951187852	0.141463716905	0.222565487795	0.124823091727	0.0474654909408	0.180674482764
