 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	0.2808587	0.082562792	0.090872692	0.089278185	0.1022916785	0.0901774545	0.04898392	0.13198133	0.082993285
a28	0.195375866667	0.129398948667	0.0768385706667	0.0971112083333	0.112793471833	0.102940974833	0.0533576826667	0.141100466667	0.0910828083333
a37	0.201634615556	0.208549369556	0.0793513668889	0.0740508594444	0.0684871649443	0.0693351649443	0.0482234978889	0.148645275556	0.101722649444
a31	0.208604811852	0.288716313185	0.091459673963	0.0512074188148	0.0587876636481	0.0500525299814	0.040164525963	0.111106404185	0.0999006244813
a11	0.181986247284	0.300182847728	0.0977490429877	0.0475992036049	0.067430881216	0.0396241449938	0.036581576321	0.111689060395	0.117156969494
a31	0.153283805761	0.255342669243	0.117302157663	0.0549254028683	0.0875687604053	0.0458438869979	0.043416316107	0.113391002132	0.128925993165
a20	0.138642648587	0.260572066414	0.110266251221	0.0566995559561	0.107224224802	0.0554454559993	0.0493056497023	0.0826202193773	0.139223921055
a31	0.140633509529	0.228883145471	0.102506512407	0.055477323652	0.111523076267	0.0592729103331	0.0605391822341	0.0777134297924	0.163450903685
a39	0.12606441851	0.168970267157	0.105134334136	0.0590424195507	0.114573247422	0.0731885134444	0.077517614078	0.0755414615975	0.199967701228
a31	0.131310634837	0.126652696386	0.085833964712	0.0581747581836	0.112780664474	0.0763084768148	0.0883861713593	0.0823339188658	0.238218680409
a13	0.140001098279	0.0938274007953	0.0767846015707	0.0487260760612	0.0957774314913	0.0638794646049	0.0931972921198	0.0862388329553	0.301567806803
a31	0.141999946093	0.0675036225984	0.0606986905236	0.0385423260204	0.0744630738304	0.0538004182016	0.0875046943733	0.105624040985	0.369863212268
a13	0.138572990031	0.0469305331995	0.0461687715079	0.0306818223401	0.0639575436101	0.0463784150672	0.0837032001244	0.166846720328	0.376760027423
a31	0.111044204677	0.0340410003998	0.038175106836	0.0248941954467	0.05302689887	0.0429258306891	0.0924577233748	0.221726433443	0.381708599141
a39	0.0835194838923	0.0220878277999	0.0285236552787	0.0185335178156	0.0460338999567	0.058062333563	0.112188321125	0.261181644481	0.369869303047
a11	0.0435368639641	0.0120523187666	0.0188326797596	0.0111586552719	0.0400804963189	0.0719888061877	0.133193413708	0.33888034816	0.330276414349
a46	0.020578839788	0.00658688058887	0.0119000212532	0.00824956952397	0.061274471773	0.0954896703959	0.179930204569	0.321781606053	0.29420870145
a18	0.0128661487293	0.00485828749629	0.00968442575107	0.00905552194132	0.100627728924	0.127432830132	0.225265711523	0.228471148684	0.281738160483
a31	0.0133446185764	0.00579325606543	0.0144640015837	0.00897151208044	0.081605036308	0.098950583044	0.180283170508	0.233281442895	0.363306353494
a39	0.0112481238588	0.00493428805514	0.0139972378612	0.00541840529348	0.048852693436	0.0696673506813	0.150133796836	0.290124374298	0.405623734498
a18	0.0100907589529	0.00266581075171	0.0075564390204	0.00436034526449	0.0697711724787	0.0778177868938	0.175050238945	0.327144258099	0.325543251499
a46	0.0177115803176	0.00257143061724	0.00751907007347	0.0086294164215	0.139598250826	0.0913993309646	0.175267552982	0.2772909627	0.280012467166
a31	0.0165460012059	0.00323046343908	0.00981973669116	0.00852788140717	0.132924873609	0.0858152596549	0.140576680994	0.240954987567	0.361604145722
</S>	0.00980310875295	0.00358264821954	0.0108690948456	0.00495235410358	0.0763754618045	0.0694378508274	0.104733730497	0.268514928784	0.451730842861
