 	forse	stanno	ancora	svegli	</S>
a31	0.43432195	0.256001695	0.0860304625	0.10636062	0.117285318
a10	0.50926355	0.273024851667	0.0670639125	0.0726551733333	0.0779925446667
a20	0.47088703	0.277340360556	0.0621499741667	0.0967324477778	0.0928901848889
a31	0.325314366667	0.336160680185	0.0784197180556	0.127217479259	0.13288777163
a18	0.203925392222	0.386137240062	0.114210272685	0.12304680142	0.172680330543
a31	0.165857180741	0.435677580021	0.113480160895	0.102035648807	0.182949450181
a35	0.126511240247	0.366803986674	0.0747619422983	0.192261856269	0.239660986727
a31	0.205879180082	0.239193328891	0.0601777847661	0.225429875423	0.269319842242
a10	0.252699776694	0.18992415963	0.064968796922	0.248781148474	0.243626124081
a20	0.141389595565	0.141710987877	0.058156260974	0.404429696158	0.254313458027
a29	0.0672965131883	0.0983928896257	0.0423722369913	0.539677432053	0.252260892676
a20	0.0287077227294	0.0573310222086	0.0582017403304	0.593546144018	0.262213330892
a31	0.0130048432431	0.0525060660695	0.100087696777	0.520587731339	0.313813660297
a28	0.00709451181437	0.0471227820232	0.100959805592	0.48491389378	0.359909026766
a8	0.00634837033812	0.0331163820077	0.0838388501973	0.40946551126	0.467230905589
a21	0.010168762446	0.0347458806692	0.0658307617324	0.287891223753	0.601363381863
</S>	0.012853333223	0.0366013253346	0.0465204308662	0.255725321876	0.648299590931
