 	non	deve	magniare	la	sera	</S>
a20	0.218358415	0.258483405	0.34042486	0.105322104	0.030724545	0.0466866815
a31	0.255475638333	0.230545558333	0.327517126667	0.0892776723333	0.0381152843333	0.0590687355
a18	0.215950842778	0.217561486111	0.239807268889	0.143641379111	0.111354829778	0.0716841801667
a37	0.186395297593	0.196077872037	0.155562046296	0.18106456637	0.208845729926	0.0720544887222
a18	0.172692902531	0.175379674012	0.129174533765	0.16238714879	0.272145563309	0.0882201849074
a31	0.122950454177	0.155255101337	0.133277336255	0.18580324293	0.249606881103	0.153106971636
a13	0.0745187847257	0.128153633779	0.136963013752	0.200493167643	0.183422453701	0.276448950545
a31	0.0418035022419	0.104201462926	0.109741509584	0.181972679214	0.191339601234	0.370941256848
a17	0.0232935880806	0.0977728559753	0.104155156528	0.158699361738	0.174729910411	0.441349128949
</S>	0.0163689240403	0.0952500879877	0.113710098264	0.135311028869	0.142378975205	0.496980894475
