 	voglio	che	Maria	venga	domani	</S>
a20	0.124193365	0.35752165	0.19548887	0.050243386	0.068381985	0.204170725
a21	0.226758791667	0.449371516667	0.132500535333	0.0313707256667	0.049713347	0.11028505
a31	0.355327213889	0.404288315556	0.118098497111	0.0261627745556	0.0366192266667	0.05950393
a37	0.370198257963	0.353558348519	0.168253365704	0.0240354375185	0.0475171978889	0.0364373426667
a31	0.416852279321	0.28182168284	0.201478001901	0.0287830805062	0.0443685536296	0.0266963695556
a35	0.453646189774	0.213549347613	0.172132323967	0.0283349018354	0.0321347275432	0.100202534185
a31	0.374326426591	0.277838922538	0.145876382656	0.0202246912785	0.0434132045144	0.138320404728
a20	0.31592047553	0.332922094179	0.137096905552	0.0166643674262	0.0523888181715	0.145007354909
a31	0.282206445177	0.335205254726	0.121452898517	0.0146987994754	0.0561792143905	0.19025737497
a18	0.230279405059	0.324868321575	0.094616662839	0.0146211428251	0.0739616914635	0.261652738323
a31	0.188710988353	0.275010697192	0.0716739642797	0.017337143275	0.0982435154878	0.349023669441
a3	0.156955622784	0.257130939064	0.0746883847599	0.0274551277583	0.126930258496	0.35683965648
a13	0.121703994261	0.204746843021	0.0816867462533	0.0391474749194	0.160078846165	0.39263606216
a37	0.136919508087	0.147430317674	0.0582200847511	0.0449953489731	0.161421302055	0.45101342072
a46	0.154639896029	0.121350933891	0.0434438622504	0.0347410613244	0.127036227352	0.51878804024
a31	0.10707963901	0.0970975826303	0.0295998167501	0.0218983481081	0.0908338144507	0.653490846747
a18	0.0523560310033	0.0695296765434	0.0168862845834	0.028263812036	0.117226413484	0.715737848916
a46	0.0322242946678	0.0450629388478	0.0106420231945	0.0317656406787	0.152285117828	0.728020016305
</S>	0.0267210173339	0.0294001859239	0.00813532559725	0.0275188803393	0.145910928914	0.762313658153
