 	è	pericoloso	di	nuotare	di	notte	</S>
a37	0.376035825	0.084806405	0.102587	0.047548503	0.131499558	0.1555729435	0.10194973
a31	0.505621575	0.0797461063333	0.08139617	0.0388979316667	0.0842793133333	0.110001646833	0.100057216667
a7	0.570050958333	0.0725280154444	0.0701179033333	0.0291353292222	0.0633451897778	0.0903462222777	0.104476362222
a31	0.682354206111	0.0711092418148	0.0538546497778	0.0269164244074	0.0374918245926	0.0531558427592	0.0751177507407
a20	0.632087422037	0.0739427619383	0.0490637239259	0.0247070338025	0.0212951208642	0.0656918395864	0.13321204358
a2	0.418216094012	0.0764971186461	0.0593642399753	0.0195255779342	0.0162832966214	0.114908016529	0.295205654527
a41	0.289766634671	0.0657708205487	0.0530908419918	0.0138982636447	0.0169770055405	0.128515113843	0.431981318176
a20	0.225754691557	0.0594659078496	0.0401274693306	0.0100732145482	0.0155602665135	0.130731879614	0.518286559392
a46	0.199300253852	0.0675587992832	0.0335134984435	0.00990930751607	0.0141188201712	0.136603096538	0.538996206464
a31	0.254569537951	0.0821307530944	0.0327499914812	0.010166250172	0.0211994317237	0.135775122179	0.463408902155
a11	0.215992545984	0.0695848806981	0.0270533594937	0.007141426324	0.0325780025746	0.141286110726	0.506363700718
a35	0.148217268661	0.0430697398994	0.0173462818312	0.010649401708	0.0346090228582	0.217581850242	0.528526460239
a31	0.11215753922	0.0280377856331	0.0134740711771	0.0124457434693	0.0437519096194	0.297958296747	0.492174666746
a11	0.0461054714067	0.0129118266777	0.00756432215903	0.00767419028977	0.0571586362065	0.340085765582	0.528499795582
a28	0.0287707311356	0.00771119519257	0.00471759391968	0.0130970749966	0.0711703297355	0.386801915194	0.487731145194
a20	0.0271975057119	0.00811063556419	0.00672968263989	0.0240830873322	0.0965167645785	0.393945798398	0.443416501731
a10	0.025261235904	0.00919968318806	0.01024039288	0.0336006467774	0.116852442859	0.366919532799	0.437926040577
a31	0.0175247445013	0.00677053792935	0.00846747936	0.0264939397258	0.10072711662	0.295678250933	0.544337893526
</S>	0.0105576350507	0.00402135226467	0.00528415278	0.0146888945629	0.07707893181	0.247197335466	0.641171646763
