 	il	morto	vuole	pianto	</S>
a31	0.34412111	0.40140855	0.073265519	0.0827556945	0.09844909
a28	0.292741376667	0.474226933333	0.080494893	0.0714890381667	0.0810477566667
a17	0.326397442222	0.388501677778	0.0659445276667	0.110962898056	0.108193455556
a31	0.252360400741	0.373580735926	0.0746471958889	0.156375949352	0.143035705185
a20	0.145430258914	0.342584748642	0.100453931963	0.163561969784	0.247969101728
a0	0.102621654971	0.259042422881	0.100334170654	0.178947883261	0.359053880576
a31	0.0774283969903	0.31879117096	0.0800193568847	0.163214777754	0.360546286859
a13	0.0446203879968	0.399323736987	0.0748260056282	0.127104495918	0.35412535562
a6	0.0359745863323	0.340735225662	0.0730810895427	0.162471701973	0.387737411873
a31	0.0263300937774	0.292686975221	0.0489591068476	0.192094450658	0.439929413958
a46	0.0137669869258	0.23333764174	0.0317401026159	0.247481430219	0.473673854653
a37	0.00795206397527	0.149876013913	0.0278035372053	0.34390990674	0.470458484884
a31	0.00705319555842	0.130180127971	0.0251345987351	0.339716188913	0.497915904961
a46	0.00581441348614	0.10957254599	0.021736888245	0.326403342971	0.536472831654
a31	0.00593547956205	0.0862031219967	0.0217529870817	0.287912857657	0.598195563885
a46	0.00618600678735	0.0791021933322	0.0278054570272	0.232015169219	0.654891154628
a8	0.00362542892912	0.0659983211107	0.0649117136757	0.30300021974	0.562464291543
a31	0.00327081570971	0.0675616110369	0.0822719338919	0.32643189658	0.520463703848
a8	0.00308666470324	0.0561866923456	0.0747631472973	0.34567507886	0.520288387949
</S>	0.00216046705162	0.0411590941728	0.0822615736486	0.40956473943	0.464854123974
