 	io	non	so	cosa	è	da	scrivere	</S>
a48	0.11855428	0.28070535	0.051596358	0.060134833	0.0517194645	0.0669211975	0.095477785	0.27489076
a31	0.181742726667	0.36298965	0.0401901646667	0.0794256716667	0.0369612135	0.0289650768333	0.0762581816667	0.193467323333
a14	0.181039818889	0.296087456667	0.0560710215556	0.144991949222	0.0505087068333	0.0155802402778	0.0614886172222	0.194232184444
a37	0.14466590963	0.212184405556	0.0680361338519	0.197539503074	0.0631781242778	0.0110824810926	0.0895630424074	0.213750381481
a10	0.111690881543	0.137810660185	0.0552017779506	0.172065124358	0.0706363534259	0.0158360920309	0.178117810802	0.25864128716
a31	0.141606618848	0.218215881728	0.0630590846502	0.124741799786	0.052702275142	0.0181067750103	0.164384555267	0.21718300572
a28	0.161294422949	0.277294043909	0.0750553568834	0.138883308262	0.0264176593807	0.0116742586701	0.0975392267557	0.211841711907
a31	0.176639264316	0.268959131303	0.0810773456278	0.121198404421	0.0178940027936	0.0215671165567	0.0945617939186	0.218102905302
a42	0.159833764772	0.236255910434	0.0728898498759	0.067693199807	0.0143416932645	0.0253243866189	0.152618912973	0.271042249767
a23	0.075600984924	0.111753929478	0.0415593246253	0.048223561269	0.0111469460882	0.0142856546396	0.244728570991	0.452700983256
a8	0.0388412116413	0.055360295826	0.0223365525418	0.040469238423	0.0103038296961	0.0131345295465	0.282464506997	0.537089761085
</S>	0.0275986708206	0.039538552913	0.0170283777709	0.0426882992115	0.0116416933481	0.0137380272733	0.290819228499	0.556947080542
