 	non	aveva	da	stare	</S>
a37	0.159308895	0.26616387	0.42129914	0.0678857215	0.0853423565
a38	0.144268728333	0.216223443333	0.376869786667	0.116875587167	0.1457624355
a24	0.125024379444	0.160454741111	0.242137693556	0.333841022389	0.138542155167
a8	0.0796631504813	0.0967958677037	0.150088922519	0.438046800796	0.235405268389
a17	0.0986020141604	0.129090679901	0.18020708084	0.325222906932	0.26687733613
a31	0.14376406472	0.184027106634	0.189123383613	0.343527692311	0.139557762043
a20	0.106204170573	0.130647295545	0.118596571871	0.50845424077	0.136097707348
a8	0.0678412878577	0.086181750515	0.0823616946237	0.474110980257	0.289504252449
a31	0.111306284619	0.147055348838	0.142754828208	0.267535800086	0.331347710816
a20	0.13766418154	0.170019462946	0.185941552736	0.261513990029	0.244860796939
a31	0.09637609718	0.109456490982	0.129027172579	0.245276493343	0.419863732313
a8	0.0911455123933	0.0882696736607	0.10628844586	0.210951611114	0.503344744104
a31	0.0805958481311	0.0689290538869	0.09933821462	0.179507261038	0.571629614701
</S>	0.0510925300656	0.0436251659434	0.06892602131	0.114619166519	0.721737107351
