 	non	mi	aspetti	che	non	vengo	</S>
a31	0.080269595	0.12754931	0.29461317	0.252987145	0.092401265	0.04703641	0.105143085
a37	0.119597708333	0.14661321	0.245014236667	0.212045485	0.102644408333	0.07671522	0.0973697483333
a31	0.148448036111	0.13569657	0.170141945556	0.139881291667	0.134279926111	0.164800233333	0.106752006111
a24	0.115474922037	0.10677805	0.119151961852	0.105655752222	0.16163158537	0.283181221111	0.108126508704
a46	0.0911633393457	0.0898162366667	0.0945952706173	0.0911350824073	0.158233388457	0.345855107037	0.129201576235
a31	0.0705399397819	0.0873383255556	0.104629690206	0.0992331574691	0.136081089486	0.367682095679	0.134495700078
a1	0.0435797689273	0.0758201551852	0.107849866735	0.103239345823	0.112293794829	0.413414645226	0.143802428026
a31	0.0281473859758	0.0529301530617	0.0852093305783	0.080926281941	0.0885755666097	0.470055668409	0.194155619342
a20	0.0198648923253	0.0379112256872	0.0653030505261	0.067031750647	0.0980158488699	0.44940297947	0.262470266447
a41	0.0126888109084	0.0286998915624	0.0466194465087	0.0571406712157	0.104861442957	0.406176873157	0.343812898816
a31	0.0078736701028	0.0171088582541	0.0286175575029	0.0404406414052	0.0819276976523	0.325368184386	0.498663416272
</S>	0.0065732070514	0.011821881227	0.0216200352515	0.0357889157026	0.0806541488261	0.236934797193	0.606607008136
