 	ha	potuto	entrare	dalla	finestra	</S>
a46	0.18157101	0.1163367	0.23769433	0.1177881075	0.189503575	0.157106295
a31	0.219563363333	0.126910096667	0.290466283333	0.100683220833	0.165760693	0.0966163816667
a8	0.227859271111	0.171285628889	0.315169007778	0.0830441252777	0.145191312333	0.0574506885556
a31	0.244975983704	0.245575052963	0.237384979259	0.0960274734259	0.131751770778	0.0442847075185
a15	0.251133341235	0.254283107654	0.177729043086	0.114883157809	0.149277173593	0.0526941225062
a13	0.213776457078	0.187407062551	0.158684264362	0.139049152603	0.208953471198	0.0921295408354
a24	0.181580995693	0.14950971085	0.139078991454	0.180823550868	0.208540890399	0.140465836945
a31	0.198803888564	0.118118443617	0.111033255818	0.179446376956	0.222758030133	0.169840032315
a18	0.189159526188	0.085206220539	0.079508700606	0.202037242319	0.283953846711	0.160134470772
a31	0.133329688729	0.0601384238463	0.0566689155353	0.178800480773	0.33128264557	0.239779840257
a20	0.10819908291	0.0588686022821	0.0406622105118	0.185650620258	0.335316251857	0.271303236752
a11	0.09145643097	0.094232544094	0.0491259068373	0.225310506753	0.294578143952	0.245296455584
a8	0.09959986699	0.110874422698	0.0642142056124	0.182521968918	0.247543804651	0.295245708528
a31	0.09796431133	0.0917782922327	0.0494084175375	0.159176979639	0.22240781155	0.379264166176
a8	0.0636276287767	0.0787733940776	0.0248903065125	0.14879334988	0.256346680517	0.427568622059
a31	0.0376001469256	0.0667451896925	0.0162133418375	0.13766748996	0.286073586839	0.45570022402
</S>	0.0270583754628	0.0553095723463	0.0129383079187	0.11859655498	0.27737120842	0.50872596201
