 	non	avete	mangiato	mai	un	rustico	</S>
a23	0.15127724	0.157815415	0.150011847	0.058464811	0.131233077	0.1038432925	0.24735431
a31	0.189323266667	0.244314105	0.114838703667	0.052955352	0.092498947	0.0922985675	0.21377104
a29	0.224180408889	0.282949178333	0.140460044556	0.0348380973333	0.0556011183333	0.0996673691667	0.162303766667
a24	0.25796042963	0.275973426111	0.163784294852	0.0174553466111	0.0258709121111	0.121439843056	0.137515732222
a18	0.235113046543	0.24372818537	0.157534708284	0.011752114537	0.011584194037	0.147456204352	0.192831507407
a31	0.207266645514	0.25974178179	0.150066382761	0.0126535503457	0.0105275880123	0.125861945784	0.233882079136
a13	0.166888388505	0.241292930597	0.11802022092	0.0119445075486	0.0113691098708	0.0961523162613	0.354332543045
a11	0.097916916835	0.136791686866	0.08175976964	0.00699648368287	0.0086976149236	0.122201678754	0.545635864348
a8	0.0885649896117	0.110733145622	0.0800908025467	0.00427193296096	0.0085132702412	0.129441732918	0.578384108116
a31	0.124201716537	0.167575548541	0.0801314528489	0.00950723665365	0.0236130609137	0.114457690973	0.480513276039
a24	0.114037558846	0.17084596818	0.052994598283	0.0114221005512	0.0550205769712	0.105561873658	0.490117312013
a31	0.075322946282	0.11313397606	0.0404853690943	0.0143899211837	0.0667586443237	0.106759697886	0.583149437338
a39	0.054321089094	0.08019993502	0.0336381313648	0.0168561060612	0.0647698834412	0.150504922629	0.599709932446
a20	0.0406734680313	0.06225120534	0.0237835094549	0.0112898943537	0.0713703344804	0.16442844421	0.626203120815
a31	0.0337953420104	0.04800695578	0.0203668678183	0.0202197034512	0.0779262464935	0.145346531403	0.654338330272
a20	0.0215169036701	0.03011070626	0.0154092439394	0.0254149191504	0.0845352654978	0.209272457134	0.613740523424
a31	0.01435772489	0.0228001410867	0.0183938323131	0.0513164097168	0.119583886833	0.224728092378	0.548819954475
a46	0.0101737499633	0.0158773006956	0.0188589651044	0.0689268109056	0.157280798944	0.224614947459	0.504267431492
a31	0.0109830984878	0.0158033045652	0.0268864667015	0.0830536426352	0.187111529648	0.217226212486	0.458935710497
a23	0.0101417696626	0.0149727465217	0.0319216405672	0.0978921922117	0.259650936549	0.204450224162	0.380970466832
a31	0.00936079822087	0.0141284615072	0.0278493638557	0.0977434604039	0.268536712183	0.223725201387	0.358655975611
a46	0.00897413830696	0.0126976608357	0.0251777406186	0.0965761968013	0.251021004061	0.203824540462	0.401728668537
a8	0.00612633913565	0.00932596494523	0.0194345102062	0.113009207267	0.279036774687	0.205268653487	0.367798522846
a31	0.00631988064522	0.0100868638151	0.0201607637354	0.120466280756	0.267743004896	0.227974664496	0.347248550949
a38	0.00608040118174	0.0083519142717	0.0164422802451	0.0895561285853	0.272792458299	0.222793848165	0.383982966983
a20	0.00443235129391	0.00871204025723	0.0190649650817	0.120408992862	0.246914809433	0.218050992722	0.382415845661
a31	0.00575454149797	0.0125224260857	0.0244077140272	0.126884159621	0.204927699811	0.243661277574	0.381842198554
a20	0.00625191203266	0.0116046959286	0.0218569590091	0.138720185207	0.216796289937	0.228800112525	0.375969856185
a31	0.00887043754422	0.0136482838762	0.0232595066697	0.143842208402	0.204799393312	0.230213080842	0.375367075395
</S>	0.0132168087721	0.0180843449381	0.0268346553349	0.104797504201	0.186530431656	0.257405940421	0.393130287698
