 	tu	le	hai	cucinati	le	verdure	</S>
a46	0.096512562	0.17791224	0.123216975	0.092906167	0.157097885	0.1442966	0.20805751
a8	0.079627906	0.144099035	0.0838882383333	0.0997032856667	0.233901658333	0.173590386667	0.185189456667
a20	0.0668989486667	0.124164386667	0.0648375427778	0.0970072152222	0.232711396111	0.237773965556	0.176606558889
a8	0.0667088292222	0.135269668889	0.0455405362593	0.0661406944074	0.14720752137	0.279453888519	0.259678872963
a31	0.0799262847407	0.123812317963	0.0453229240864	0.0907802074691	0.08215546979	0.255524386173	0.322478394321
a37	0.0962314402469	0.096318654321	0.0595460546955	0.119682754156	0.0659910365967	0.211402335391	0.350827718107
a10	0.0985858570823	0.0701742464403	0.0586016905652	0.0901579517187	0.0787843171989	0.17182569513	0.431870239369
a31	0.0733767240274	0.0816526771468	0.0740989558551	0.10400798924	0.124189944066	0.19863554171	0.344038154456
a21	0.0393569013425	0.0873672597156	0.0841197839517	0.110613481747	0.187607538022	0.24935121057	0.241583806152
a31	0.0396217317808	0.0815383039052	0.0691524056506	0.097177764249	0.202161742674	0.24472330019	0.265624725384
a10	0.0369801467603	0.0699319399684	0.0515558068835	0.0963134197497	0.168047104225	0.34592296673	0.231248588461
a17	0.0151625714201	0.0369060256561	0.0288284949612	0.0675334235832	0.149234058075	0.500052612243	0.20228279282
a20	0.00617526917337	0.0195839752187	0.0156909146537	0.0488620771944	0.148206652692	0.518241037414	0.243240057607
a31	0.00956927675779	0.0229234780729	0.0231085378846	0.0497023823981	0.137462644231	0.411735369138	0.345498319202
a39	0.0123374822526	0.0229476188576	0.0244966794615	0.038233728466	0.11620667141	0.307465913046	0.478311939734
a31	0.0150112634175	0.0201594614525	0.0315249266538	0.030551220822	0.111735123803	0.275482137682	0.515535889911
a8	0.0170509394725	0.0211464138175	0.0380554588846	0.0370963936073	0.150192204601	0.284516865894	0.451941716637
a39	0.0117636054908	0.0139511829392	0.0230854149615	0.0376622385358	0.209872591534	0.319730708631	0.383934225546
a8	0.00882737999693	0.0112000973131	0.0163582751538	0.0409502681786	0.266570073845	0.329414322877	0.326679568515
</S>	0.00745897324847	0.0106954071565	0.0147216898269	0.0460932540893	0.291929736923	0.334308291438	0.294792659257
