 	dove	aveva	per	stare	non	aveva	</S>
a24	0.10708986	0.121761675	0.234687425	0.251257795	0.068520125	0.094705263	0.121977923
a20	0.0632872466667	0.0873414466667	0.182351031667	0.236324831667	0.084598015	0.140455527667	0.205641943
a13	0.0624681722222	0.0853451638889	0.111604350556	0.165132393889	0.073731729	0.210370462556	0.291347714333
a37	0.0958304240741	0.0859177846296	0.0775640291853	0.12452212463	0.0608993596667	0.256616107519	0.298650164778
a24	0.109894091358	0.0932428448765	0.0570370733951	0.10396132821	0.0688865612222	0.25585257584	0.311125521593
a31	0.084681734786	0.102025484959	0.0918761291317	0.131414639403	0.0836402524074	0.235664958613	0.270696810531
a20	0.0475942619287	0.0830276159863	0.112802893044	0.134683136468	0.120202134136	0.264378179538	0.237311800177
a0	0.0239961393096	0.0596380916621	0.0869248310147	0.118523418823	0.165936594712	0.312299433179	0.232681486726
a20	0.0131479235699	0.0539179858874	0.0806342056716	0.145402476274	0.178900294904	0.31243683106	0.215560262242
a31	0.00955122348997	0.0434107926291	0.0875451785572	0.165515458758	0.139508114968	0.30376645702	0.250702767414
a8	0.00873178742999	0.0237294830764	0.0695639011857	0.129433059586	0.124437764989	0.36891534234	0.275188672471
a23	0.00847066141	0.0117146310588	0.0380680963952	0.120940413195	0.189509161663	0.37642917078	0.25486786749
a38	0.00931537847	0.0081279876196	0.0351084927984	0.165626197732	0.227434297221	0.28988144026	0.264506182497
a33	0.0160398393233	0.0106434226399	0.0460293259328	0.172457129244	0.216461039074	0.214398770087	0.323970427499
a31	0.0166644059411	0.0141437085466	0.0476105029776	0.115944418415	0.156750092358	0.170099593362	0.4787872425
a24	0.00855807988037	0.0105238735155	0.0282888729925	0.049373139305	0.110915546786	0.184988384454	0.607352094167
a18	0.00557884979346	0.00538385117183	0.0180436153308	0.0532464376017	0.137902245595	0.228803384818	0.551041618056
a31	0.00484179423115	0.00571952405728	0.0183477027769	0.0550831160339	0.134519051865	0.271033148273	0.510455679352
a33	0.00403679954372	0.00726835835243	0.0173023389256	0.0292150188446	0.152660887288	0.277773469424	0.511743159784
</S>	0.00364086917186	0.00719514767621	0.0156228049628	0.0247424594223	0.193446038644	0.273552634712	0.481800079892
