 	ho	rotto	una	bottiglia	</S>
a31	0.2641081	0.402778275	0.075557125	0.10016569	0.1573907825
a21	0.3077837	0.446336958333	0.059338835	0.0814633	0.1050772225
a31	0.357739936667	0.356328799444	0.0531763716667	0.101038086667	0.131716854167
a35	0.307188195556	0.310520623148	0.0467243795556	0.140879348889	0.194687474722
a31	0.305832458519	0.319399317716	0.0524815005185	0.13134532963	0.190941418241
a24	0.283515809506	0.395060865905	0.0720393118395	0.0776271898767	0.171756839414
a37	0.178603019835	0.366221015302	0.0741987372798	0.102832646626	0.278144579805
a31	0.098703849945	0.265675121767	0.0507852004266	0.102096833209	0.482739009935
a33	0.0585831966483	0.201256270589	0.0460344081422	0.129944495403	0.564181663312
a31	0.0396399105494	0.135303541196	0.0425970066474	0.142295807801	0.640163781104
</S>	0.0269593977747	0.097699377098	0.0236067642237	0.0865477679005	0.765186740552
