 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.0944250025	0.1710676925	0.084138453	0.15662756	0.0251126225	0.0248214185	0.024504544	0.039625803	0.02765233	0.0262330895	0.0788907635	0.246900703
a3	0.116958904167	0.208275900833	0.111422619667	0.23611867	0.0251094228333	0.0279795275	0.033719748	0.0314956453333	0.0289470903333	0.0247721388333	0.0439632835	0.111237051333
a31	0.144788161389	0.196088943611	0.143573616556	0.239078476667	0.0254082062778	0.0330043631667	0.0402494306667	0.0402563684444	0.0408673237778	0.0179742047778	0.0252829423333	0.053427949111
a7	0.15413072713	0.17987639787	0.153060482185	0.182644715556	0.0306996200926	0.0553176147222	0.0472435942222	0.0498992541481	0.0505663789259	0.0343900767593	0.0214916429444	0.0406794667037
a20	0.12565842571	0.128679575957	0.124724647395	0.131441258519	0.0409981900309	0.0714962049074	0.0540018500741	0.0559667360494	0.051418638642	0.0805812289198	0.0369848726481	0.0980483455679
a24	0.09230446357	0.084762407319	0.090878110465	0.0877668318397	0.0506115230103	0.0724153646358	0.0584143826914	0.0726028286831	0.0557559428807	0.12237911964	0.0565425348827	0.155566485189
a31	0.0823907295233	0.0744939711063	0.0812239014883	0.0718681212799	0.0522360606701	0.0990894565453	0.0812500508971	0.095298629561	0.0686230846269	0.126967946547	0.0455052721276	0.121052824063
a20	0.0736182115078	0.0617757763688	0.0723397538294	0.05701690676	0.0462353722234	0.126094918848	0.100942695299	0.11835851652	0.0794086915423	0.136615152182	0.0231977882092	0.104396273688
a31	0.0700003188359	0.101757911456	0.0736326379431	0.0553790935867	0.0317220030745	0.118307922949	0.1113026601	0.0976850531733	0.0741031471808	0.116633756727	0.0190087040697	0.130466831229
a28	0.067736759612	0.124522783819	0.0741488126477	0.0553504905289	0.0218102400248	0.11976764765	0.138160540033	0.0746565353911	0.0968003107269	0.0687760832423	0.0151712850232	0.143098533743
a31	0.0553567608707	0.16803148794	0.0740972575492	0.048764181843	0.0158224831416	0.100781686883	0.114973163344	0.0576580361304	0.0886457432423	0.0507737390808	0.0181654493411	0.206930011248
a3	0.0469247379569	0.224346209313	0.0788276791831	0.0516138229477	0.0142551571805	0.0778959532943	0.099599304448	0.0361121730435	0.0597940007474	0.0402690220269	0.0221171207804	0.248244813749
a31	0.0364172169856	0.276893856438	0.0644394507277	0.0386600686492	0.0146985977268	0.0658504154314	0.0912157101493	0.0314987686812	0.0532761842491	0.038809481009	0.0260490769268	0.262191187916
a35	0.0245781513285	0.352498875479	0.0712286545759	0.0375712505497	0.0147054972423	0.0427387111438	0.0472164277164	0.0231444605604	0.0331258194164	0.0342094693363	0.0383873976423	0.280595325972
a31	0.0169219141095	0.300793441826	0.0643974798586	0.0343962719832	0.0170784940808	0.0439154137146	0.0420802699055	0.0291275661868	0.0334744688055	0.0473793877788	0.0557504705474	0.314684875324
a20	0.0147057063698	0.265791573942	0.0489472936195	0.0296601507944	0.0152264473603	0.0427590962382	0.0388723273018	0.0301863770623	0.0319562322685	0.0519469112596	0.0762011535158	0.353746775108
a0	0.0139847144566	0.296135041314	0.0829045298732	0.0546503799315	0.0161758251201	0.0316251020794	0.0242880901006	0.0179088903541	0.0186723007562	0.0337247504199	0.0801943978386	0.329736005036
a31	0.0120878498189	0.261685940438	0.0820173212911	0.0553482429772	0.0222187677067	0.0390399506931	0.0282086007002	0.020553468118	0.0213124292521	0.04075219814	0.10952831928	0.307246925012
a38	0.011489005273	0.245750796813	0.056197605097	0.0432564693257	0.0269082825689	0.043880650231	0.0321764585667	0.022894517706	0.0231318892507	0.0469118810467	0.140172703093	0.307229725004
a8	0.00935928142433	0.333968485604	0.0558695210323	0.0424176464419	0.038854171523	0.029635279077	0.0236465758556	0.0155616337353	0.0191756869169	0.0405188710156	0.122466154364	0.268526661668
a31	0.00742078197478	0.280962871201	0.0455319163441	0.0341283084806	0.0433398745077	0.0320996246923	0.0266509832852	0.0172110087451	0.021892694639	0.0461469693385	0.178789524788	0.265825397223
a46	0.00630881442493	0.133538341067	0.0314737141147	0.0268766838269	0.0484312495026	0.0337230108974	0.0286715407617	0.0207340195817	0.022848752213	0.0476690564462	0.285813104929	0.313911655741
a31	0.00554986317498	0.078447591689	0.0235571990382	0.023192169609	0.0507572845009	0.0264463712991	0.0243127969206	0.0210933408606	0.0245441027377	0.0464787788154	0.33133699831	0.344283461914
</S>	0.00613535623749	0.0590823308445	0.0216796530191	0.0229222003045	0.0411760672505	0.0257379321496	0.0240850209603	0.0223928554303	0.0270539453689	0.0476152794077	0.340186084155	0.361933245957
