 	li	vestono	i	genitori	</S>
a31	0.302872655	0.11860131	0.16680176	0.166698795	0.24502547
a46	0.454256175	0.0801652433333	0.134268092	0.126313111667	0.204997386667
a18	0.691867671667	0.0498330334444	0.0626888136667	0.0739288862223	0.121681602222
a35	0.722520780556	0.0395393124815	0.0445015512222	0.0620440187408	0.131394330741
a15	0.707331603519	0.0385862798272	0.0394785044074	0.0587452422469	0.155858380247
a39	0.608017674506	0.0655727299424	0.0409523014691	0.0988675024156	0.186589796749
a31	0.455074734835	0.117855109981	0.050205577823	0.152959094139	0.223905435583
a11	0.344011214945	0.127615939994	0.0467598982743	0.231874758046	0.249738148528
a20	0.237520164982	0.105997473331	0.0394821517581	0.320943719349	0.296056482843
a31	0.294780368327	0.109470814444	0.030730898586	0.272138869783	0.292879057614
a39	0.293704909442	0.0980687968147	0.0198136261953	0.253461443261	0.334951215871
a20	0.182418963147	0.0715404276049	0.0146533963984	0.280846057754	0.45054110529
a46	0.190154761049	0.0710600778683	0.0169117557995	0.228596515918	0.49327686843
a31	0.263215543683	0.0575837946228	0.0173274942665	0.162835568639	0.499037599477
a15	0.225172249561	0.0301914592076	0.0129196837555	0.169897226213	0.561819366492
a24	0.129348488187	0.0186245810692	0.0144105159185	0.223426328738	0.614190078831
a20	0.115239532729	0.0174474606897	0.0435143209728	0.219713896246	0.604084792944
a31	0.151123917576	0.0129065636966	0.0559151563243	0.190819218749	0.589235164315
a13	0.154798282525	0.00636731706553	0.0480763881081	0.203036452916	0.587721588105
a46	0.114297788842	0.00505355938851	0.0951467273694	0.272075104305	0.513426836035
a14	0.096386257614	0.00602375346284	0.160338562456	0.325779244768	0.411472178678
a20	0.079485922538	0.00730974215428	0.207157987485	0.349365121589	0.356681219559
a31	0.0550476605127	0.00664215371809	0.162913371828	0.333075327196	0.44232148652
</S>	0.0389757247563	0.00512539335905	0.094411329914	0.306613183598	0.55487436326
