 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	0.114474745	0.161009465	0.26239833	0.0815287	0.031740468	0.064113473	0.0730110785	0.21172371
a31	0.09551055	0.240129998333	0.362193176667	0.0828473833333	0.0258300213333	0.0465238796667	0.0514547085	0.0955102566667
a20	0.0866823883333	0.292204296111	0.355745258889	0.115601834444	0.0298034357778	0.0302752505556	0.0386841251667	0.0510033938889
a31	0.0873384547778	0.28007586537	0.294335152963	0.160780781481	0.0454479472593	0.0183267955185	0.0466166223889	0.0670783596296
a37	0.0686277312593	0.23864150179	0.230249364321	0.173135170494	0.0556508957531	0.0101482017395	0.0587863457963	0.16476074321
a14	0.0507591447531	0.206845900597	0.19862844144	0.160461146831	0.0497235319177	0.00545122361317	0.0900510985988	0.238079484403
a10	0.0390342435844	0.189762570199	0.189200887147	0.13991912061	0.0342153996392	0.00376065557106	0.1455297162	0.258577408134
a31	0.0464773731948	0.198676780066	0.176807615716	0.11545316987	0.0210681945464	0.016951321757	0.154440412067	0.270125139378
a37	0.0451354308983	0.186973366689	0.162649341905	0.0975703226233	0.0136611951821	0.022107439719	0.113804567356	0.358098329793
a10	0.0233166794661	0.14714547223	0.143056037302	0.0868447922078	0.00930441049403	0.0109125426063	0.0999048757853	0.479515176598
a14	0.0203849114887	0.136965810743	0.119228002434	0.0775277287359	0.00938528726468	0.0091856891021	0.125292858595	0.502029715533
a0	0.0248235428296	0.126801356914	0.090931257478	0.066564840912	0.0123317954216	0.0145488183674	0.143775106198	0.520223261844
a20	0.0286159509432	0.113475988971	0.0668693291593	0.055584472304	0.0149970794739	0.0226982157891	0.123383435399	0.574375503948
a33	0.0316659326477	0.121717369657	0.0676329730531	0.067243074768	0.0151866638246	0.0252359015964	0.134639365133	0.536678751316
a20	0.0306297162159	0.128178935219	0.069592004351	0.0747522159227	0.0160110256082	0.0236082651988	0.133972018378	0.523255850439
a31	0.0244732697386	0.108179282406	0.0668888867837	0.0684083976409	0.0179732908694	0.0218587580663	0.0947168977927	0.597501216813
a0	0.0149983390462	0.0705741134687	0.0550653429279	0.056114698547	0.0173379332898	0.0290359926888	0.0995653789309	0.657308172271
a41	0.00894727848207	0.0424994928229	0.036180220976	0.0472470101823	0.0223579237633	0.0568114185629	0.12786190431	0.65809472409
a31	0.00791617382736	0.0354403752743	0.0416588616587	0.0556241220608	0.0284828832544	0.081982829521	0.174537741437	0.574356974697
a37	0.00603812697579	0.0298901540914	0.0412835665529	0.0500218926869	0.0267222054181	0.091407286507	0.212655833812	0.541980891566
a31	0.00723428802526	0.0220540465305	0.0286295601843	0.037351864229	0.036065508806	0.107403052169	0.211944671271	0.549316997189
a18	0.00863455647509	0.0171830421768	0.0234543030614	0.028253058743	0.0455917469353	0.145284754056	0.21278819709	0.518810322396
a8	0.00568632762503	0.0136044222256	0.0197429253538	0.0291979122477	0.0831883756451	0.236918218019	0.204871012363	0.406790777465
a20	0.00331723754168	0.0173844367419	0.0331476017846	0.0706088647492	0.123556595215	0.252284036006	0.194235134121	0.305466059155
</S>	0.00229931877084	0.023785260871	0.0492706358923	0.106570002375	0.124874932607	0.201293513003	0.20303504206	0.288871259578
