 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	0.16313182	0.0859637315	0.058377177	0.052307198	0.0351384245	0.0733229405	0.32940262	0.202356115
a23	0.109612313333	0.0956558115	0.058801989	0.0546582786667	0.0312342543333	0.0722480218333	0.383188903333	0.194600421667
a20	0.096369096111	0.116029407167	0.0639112583333	0.0588754862222	0.0187574729444	0.0805974239444	0.399073264444	0.166386580556
a28	0.140658577037	0.185732865722	0.0603950537778	0.0519080830741	0.0120404019815	0.0685460813148	0.327706041481	0.153012893519
a31	0.179882925679	0.296279191907	0.0760119889259	0.0416172086914	0.0110676343272	0.0400658861049	0.196718688827	0.15835646784
a17	0.139593751893	0.272429000636	0.0893633963086	0.0345664715638	0.0128959944424	0.0291017547016	0.144469617942	0.277580035947
a31	0.0973385472977	0.184897186879	0.0857946667695	0.0296800648546	0.0131381254808	0.0345395475672	0.129006929314	0.425604985316
a19	0.0633324010992	0.118000261293	0.0778944025898	0.0238562419515	0.0116164514936	0.0372081101891	0.113568511438	0.554523641772
a31	0.0387267490331	0.062725764431	0.0630795465299	0.0187508169838	0.0114832694979	0.0463626387297	0.125379065479	0.633492127257
a20	0.029310924011	0.043229928477	0.0520816568433	0.0162570383279	0.011924951166	0.0674827829099	0.127772601826	0.651940112419
a31	0.0255164376703	0.0390945868257	0.0439772919478	0.0167824264426	0.0109983850553	0.0937641276366	0.131354730609	0.638512037473
a20	0.0248262348901	0.0382223082752	0.0379880486493	0.0170775624809	0.0142774390184	0.112433875879	0.14678765687	0.608386889158
a31	0.0226663092967	0.0343159067584	0.0307238788831	0.015764775827	0.0165178130061	0.12130603196	0.160958518957	0.597746783053
a20	0.0211178270989	0.0328489955861	0.0255669126277	0.014737158609	0.0281292786687	0.142449203987	0.179466946319	0.555683714351
a24	0.0184446598663	0.0323267471954	0.0204467598759	0.0100463030363	0.0387104145562	0.131734492662	0.210021548773	0.538269104784
a31	0.0175779364554	0.0273099433985	0.0166572429586	0.00997776417877	0.0425423398521	0.145200875554	0.213024422924	0.527709488261
a38	0.0161201458185	0.0262182767995	0.0136673843195	0.00986729439292	0.0575288799507	0.172245191851	0.220956374308	0.483396442754
a31	0.0192907476062	0.0328384695998	0.0162766094398	0.013661568131	0.0741454666502	0.17591088395	0.233891931436	0.433984307585
a28	0.0191568205354	0.0313308755333	0.0171500768133	0.0159053205437	0.0699714722167	0.160348451317	0.294094950479	0.392042055862
a20	0.0133871881785	0.0284696878444	0.0116729041711	0.0148633833479	0.0602607930722	0.166318933772	0.33380561016	0.371221525287
a31	0.0241978170595	0.0341820269481	0.0115248956237	0.0172076817826	0.0673942900241	0.182782721257	0.31208723672	0.350623321762
a24	0.0260679842198	0.0271690406494	0.0114296345412	0.0147647352609	0.062335460008	0.161320207086	0.340643805573	0.356269100587
a8	0.0124495482733	0.0171650158831	0.00857374951373	0.027675707087	0.120866440003	0.212594485695	0.287968705191	0.312706333529
a38	0.00733129095777	0.0147964502944	0.00846041283791	0.0511992136957	0.182413603334	0.250276778565	0.22835291173	0.25716933451
</S>	0.00663904527888	0.0141329766472	0.00907853191895	0.0590063038478	0.173953351667	0.230103464283	0.237815305865	0.269271002255
